
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D
   3.750E+06 4.088E+03 1.223E+17 1.981E+04 2.454E+02 2.687E+08 1.479E-97 9.590E-11 2.969E-10 3.249E-04 1.296E-05 6.760E-06 6.757E-06 2.569E+16 1.594E+07 6.992E+01
   3.850E+06 3.559E+03 1.053E+17 2.035E+04 2.868E+02 2.721E+08 2.519E-86 1.163E-10 3.980E-10 4.159E-04 1.456E-05 6.214E-06 6.844E-06 2.211E+16 1.835E+07 8.264E+01
   3.950E+06 3.103E+03 9.079E+16 2.077E+04 3.263E+02 2.741E+08 1.197E-76 1.381E-10 5.192E-10 5.312E-04 1.634E-05 5.685E-06 6.922E-06 1.906E+16 2.072E+07 9.700E+01
   4.050E+06 2.710E+03 7.840E+16 2.097E+04 3.626E+02 2.737E+08 2.694E-68 1.610E-10 6.617E-10 6.732E-04 1.830E-05 5.186E-06 6.989E-06 1.646E+16 2.286E+07 1.126E+02
   4.150E+06 2.370E+03 6.782E+16 2.084E+04 3.949E+02 2.695E+08 4.483E-61 1.846E-10 8.266E-10 8.417E-04 2.042E-05 4.721E-06 7.045E-06 1.424E+16 2.455E+07 1.288E+02
   4.250E+06 2.076E+03 5.877E+16 2.030E+04 4.231E+02 2.605E+08 8.036E-55 2.085E-10 1.016E-09 1.034E-03 2.266E-05 4.289E-06 7.089E-06 1.234E+16 2.563E+07 1.443E+02
   4.350E+06 1.821E+03 5.100E+16 1.928E+04 4.468E+02 2.460E+08 2.144E-49 2.325E-10 1.230E-09 1.243E-03 2.497E-05 3.879E-06 7.121E-06 1.071E+16 2.603E+07 1.576E+02
   4.450E+06 1.600E+03 4.433E+16 1.780E+04 4.665E+02 2.260E+08 1.116E-44 2.560E-10 1.473E-09 1.463E-03 2.728E-05 3.486E-06 7.143E-06 9.305E+15 2.576E+07 1.673E+02
   4.550E+06 1.407E+03 3.859E+16 1.595E+04 4.824E+02 2.020E+08 1.427E-40 2.790E-10 1.748E-09 1.684E-03 2.953E-05 3.109E-06 7.154E-06 8.100E+15 2.492E+07 1.724E+02
   4.650E+06 1.240E+03 3.364E+16 1.391E+04 4.951E+02 1.759E+08 5.453E-37 3.012E-10 2.058E-09 1.898E-03 3.166E-05 2.755E-06 7.154E-06 7.060E+15 2.366E+07 1.729E+02
   4.750E+06 1.094E+03 2.937E+16 1.187E+04 5.055E+02 1.501E+08 7.354E-34 3.225E-10 2.409E-09 2.101E-03 3.363E-05 2.432E-06 7.146E-06 6.165E+15 2.215E+07 1.696E+02
   4.850E+06 9.654E+02 2.584E+16 1.016E+04 5.172E+02 1.287E+08 4.036E-31 3.430E-10 2.808E-09 2.289E-03 3.544E-05 2.177E-06 7.128E-06 5.423E+15 2.073E+07 1.656E+02
   4.950E+06 8.526E+02 2.282E+16 8.672E+03 5.298E+02 1.103E+08 1.050E-28 3.630E-10 3.269E-09 2.463E-03 3.711E-05 1.962E-06 7.102E-06 4.789E+15 1.935E+07 1.606E+02
   5.050E+06 7.530E+02 2.015E+16 7.297E+03 5.422E+02 9.324E+07 1.444E-26 3.825E-10 3.806E-09 2.624E-03 3.863E-05 1.763E-06 7.069E-06 4.229E+15 1.794E+07 1.538E+02
   5.150E+06 6.650E+02 1.780E+16 6.065E+03 5.552E+02 7.794E+07 1.130E-24 4.018E-10 4.438E-09 2.770E-03 3.999E-05 1.581E-06 7.029E-06 3.735E+15 1.654E+07 1.455E+02
   5.250E+06 5.871E+02 1.581E+16 5.093E+03 5.727E+02 6.592E+07 5.372E-23 4.210E-10 5.187E-09 2.900E-03 4.121E-05 1.438E-06 6.984E-06 3.317E+15 1.534E+07 1.383E+02
