   2.75E+06 3.47E-12 0.00E+00 3.86E-14 0.00E+00 2.65E-12 2.50E-04 2.98E-05 5.26E-06 1.87E-05 2.93E-05 2.02E-06
   3.05E+06 1.22E-11 1.08-249 2.44E-13 5.19-249 1.47E-11 2.59E-04 5.83E-05 6.33E-06 2.14E-05 3.05E-05 6.71E-06
   3.35E+06 3.48E-11 2.62-164 1.04E-12 1.26-163 6.56E-11 2.71E-04 1.22E-04 8.30E-06 2.47E-05 3.19E-05 1.91E-05
   3.65E+06 7.73E-11 1.30-110 3.07E-12 6.22-110 2.15E-10 2.89E-04 2.54E-04 1.16E-05 2.84E-05 3.32E-05 4.43E-05
   3.95E+06 1.38E-10 1.20E-76 6.72E-12 5.75E-76 5.19E-10 3.22E-04 5.31E-04 1.63E-05 3.17E-05 3.45E-05 8.29E-05
   4.25E+06 2.09E-10 8.04E-55 1.20E-11 3.86E-54 1.02E-09 3.78E-04 1.03E-03 2.27E-05 3.44E-05 3.56E-05 1.30E-04
   4.55E+06 2.79E-10 1.43E-40 1.88E-11 6.85E-40 1.75E-09 4.50E-04 1.68E-03 2.95E-05 3.63E-05 3.65E-05 1.77E-04
   4.85E+06 3.43E-10 4.04E-31 2.73E-11 1.94E-30 2.81E-09 5.17E-04 2.29E-03 3.54E-05 3.76E-05 3.71E-05 2.15E-04
   5.15E+06 4.02E-10 1.13E-24 3.80E-11 5.42E-24 4.44E-09 5.71E-04 2.77E-03 4.00E-05 3.83E-05 3.75E-05 2.43E-04
   5.45E+06 4.60E-10 3.63E-20 5.20E-11 1.74E-19 7.18E-09 6.10E-04 3.12E-03 4.33E-05 3.88E-05 3.78E-05 2.63E-04
   5.75E+06 5.24E-10 5.86E-17 7.12E-11 2.81E-16 1.22E-08 6.37E-04 3.35E-03 4.55E-05 3.91E-05 3.80E-05 2.76E-04
   6.05E+06 6.00E-10 1.11E-14 9.77E-11 5.31E-14 2.11E-08 6.53E-04 3.49E-03 4.69E-05 3.92E-05 3.81E-05 2.85E-04
   6.35E+06 6.96E-10 4.49E-13 1.33E-10 2.15E-12 3.64E-08 6.62E-04 3.55E-03 4.78E-05 3.93E-05 3.81E-05 2.90E-04
   6.65E+06 8.27E-10 6.39E-12 1.81E-10 3.07E-11 6.84E-08 6.66E-04 3.58E-03 4.83E-05 3.93E-05 3.81E-05 2.93E-04
   6.95E+06 1.00E-09 4.02E-11 2.37E-10 1.93E-10 1.55E-07 6.69E-04 3.59E-03 4.85E-05 3.93E-05 3.82E-05 2.95E-04
   7.25E+06 1.25E-09 1.46E-10 3.04E-10 6.99E-10 3.69E-07 6.70E-04 3.59E-03 4.87E-05 3.93E-05 3.82E-05 2.96E-04
   7.55E+06 1.57E-09 3.57E-10 3.78E-10 1.71E-09 7.70E-07 6.72E-04 3.58E-03 4.89E-05 3.93E-05 3.82E-05 2.97E-04
   7.85E+06 2.01E-09 6.64E-10 4.58E-10 3.19E-09 1.34E-06 6.77E-04 3.57E-03 4.90E-05 3.93E-05 3.82E-05 2.98E-04
   8.15E+06 2.67E-09 1.02E-09 5.44E-10 4.89E-09 2.00E-06 7.09E-04 3.54E-03 4.91E-05 3.94E-05 3.82E-05 2.99E-04
   8.45E+06 3.72E-09 1.38E-09 6.33E-10 6.61E-09 2.66E-06 7.87E-04 3.46E-03 4.91E-05 3.94E-05 3.82E-05 2.99E-04
   8.75E+06 5.37E-09 1.75E-09 7.27E-10 8.18E-09 3.27E-06 8.20E-04 3.42E-03 4.92E-05 3.94E-05 3.82E-05 3.00E-04
   9.05E+06 7.75E-09 2.81E-09 8.23E-10 9.48E-09 3.79E-06 8.03E-04 3.44E-03 4.93E-05 3.94E-05 3.82E-05 3.00E-04
   9.35E+06 1.10E-08 7.18E-09 9.15E-10 1.05E-08 4.21E-06 7.38E-04 3.51E-03 4.93E-05 3.94E-05 3.82E-05 3.00E-04
   9.65E+06 1.53E-08 1.86E-08 1.00E-09 1.15E-08 4.57E-06 6.88E-04 3.57E-03 4.93E-05 3.94E-05 3.82E-05 3.01E-04
   9.95E+06 2.04E-08 4.09E-08 1.08E-09 1.27E-08 4.90E-06 6.75E-04 3.58E-03 4.94E-05 3.94E-05 3.82E-05 3.01E-04

     Z      PCH4     PCH3OOH  PN2O     PHNO3    PNO      PNO2     PHNO4    PCCL3F   PCCL2F2  PCCL4    PCH3CL
   5.00E+04 0.00E+00 2.10E-06 2.11E-23 1.32E-07 8.48-217 2.93E-03 2.12E-06 1.17E-20 4.66E-22 5.20E-20 2.91E-25
   3.50E+05 0.00E+00 2.55E-06 8.76E-20 1.65E-07 3.89-120 3.35E-03 2.62E-06 3.87E-17 1.81E-18 1.37E-16 5.31E-21
   6.50E+05 0.00E+00 2.89E-06 6.93E-17 1.88E-07 1.94E-80 3.69E-03 2.99E-06 2.37E-14 1.23E-15 7.28E-14 1.10E-07
   9.50E+05 0.00E+00 3.16E-06 1.07E-14 2.05E-07 2.93E-56 4.00E-03 3.26E-06 2.83E-12 1.55E-13 8.06E-12 1.06E-15
   1.25E+06 0.00E+00 3.38E-06 4.18E-13 2.19E-07 1.24E-39 4.28E-03 3.47E-06 8.62E-11 4.87E-12 2.36E-10 3.79E-14
   1.55E+06 0.00E+00 3.57E-06 5.53E-12 2.32E-07 1.05E-28 4.52E-03 3.67E-06 9.14E-10 5.22E-11 2.47E-09 4.29E-13
   1.85E+06 0.00E+00 3.77E-06 4.01E-11 2.58E-07 1.26E-21 4.71E-03 3.93E-06 5.39E-09 3.08E-10 1.46E-08 2.54E-12
   2.15E+06 0.00E+00 4.03E-06 2.14E-10 3.23E-07 6.05E-17 4.85E-03 4.38E-06 2.36E-08 1.38E-09 6.41E-08 1.19E-11
   2.45E+06 0.00E+00 4.38E-06 9.57E-10 5.06E-07 8.13E-14 4.95E-03 5.21E-06 8.74E-08 5.65E-09 2.30E-07 5.92E-11
   2.75E+06 0.00E+00 4.92E-06 3.76E-09 1.06E-06 1.06E-11 5.03E-03 7.00E-06 2.79E-07 2.08E-08 7.00E-07 2.70E-10
   3.05E+06 1.95-246 5.89E-06 1.24E-08 2.61E-06 3.00E-10 5.09E-03 1.11E-05 7.30E-07 6.22E-08 1.78E-06 9.28E-10
   3.35E+06 4.72-161 7.66E-06 3.23E-08 6.09E-06 2.94E-09 5.14E-03 1.98E-05 1.52E-06 1.44E-07 3.74E-06 2.38E-09
   3.65E+06 2.33-107 1.05E-05 6.45E-08 1.17E-05 1.34E-08 5.18E-03 3.53E-05 2.48E-06 2.60E-07 6.26E-06 4.67E-09
   3.95E+06 2.15E-73 1.46E-05 1.04E-07 1.88E-05 3.61E-08 5.20E-03 5.87E-05 3.39E-06 3.88E-07 8.66E-06 7.43E-09
   4.25E+06 1.45E-51 1.97E-05 1.44E-07 2.66E-05 7.02E-08 5.22E-03 9.01E-05 4.14E-06 5.12E-07 1.05E-05 1.03E-08
   4.55E+06 2.57E-37 2.50E-05 1.82E-07 3.42E-05 1.11E-07 5.23E-03 1.25E-04 4.73E-06 6.28E-07 1.18E-05 1.33E-08
   4.85E+06 7.26E-28 2.96E-05 2.15E-07 4.09E-05 1.56E-07 5.23E-03 1.55E-04 5.20E-06 7.40E-07 1.27E-05 1.64E-08
   5.15E+06 2.03E-21 3.31E-05 2.46E-07 4.66E-05 2.06E-07 5.24E-03 1.79E-04 5.60E-06 8.52E-07 1.33E-05 1.98E-08
   5.45E+06 6.53E-17 3.55E-05 2.73E-07 5.16E-05 2.65E-07 5.24E-03 1.97E-04 5.97E-06 9.68E-07 1.38E-05 2.37E-08
   5.75E+06 1.06E-13 3.72E-05 3.00E-07 5.59E-05 3.39E-07 5.24E-03 2.09E-04 6.33E-06 1.09E-06 1.43E-05 2.83E-08
   6.05E+06 1.99E-11 3.83E-05 3.24E-07 5.97E-05 4.27E-07 5.24E-03 2.18E-04 6.66E-06 1.22E-06 1.48E-05 3.38E-08
   6.35E+06 8.07E-10 3.89E-05 3.48E-07 6.30E-05 5.25E-07 5.24E-03 2.23E-04 6.99E-06 1.36E-06 1.53E-05 4.00E-08
   6.65E+06 1.15E-08 3.93E-05 3.70E-07 6.61E-05 6.34E-07 5.24E-03 2.27E-04 7.31E-06 1.50E-06 1.58E-05 4.70E-08
   6.95E+06 7.23E-08 3.94E-05 3.91E-07 6.88E-05 7.49E-07 5.24E-03 2.30E-04 7.61E-06 1.64E-06 1.64E-05 5.43E-08
   7.25E+06 2.62E-07 3.96E-05 4.11E-07 7.13E-05 8.72E-07 5.24E-03 2.32E-04 7.88E-06 1.78E-06 1.69E-05 6.17E-08
   7.55E+06 6.42E-07 3.97E-05 4.29E-07 7.35E-05 9.97E-07 5.24E-03 2.34E-04 8.13E-06 1.90E-06 1.73E-05 6.90E-08
   7.85E+06 1.19E-06 3.97E-05 4.45E-07 7.54E-05 1.12E-06 5.24E-03 2.35E-04 8.35E-06 2.01E-06 1.78E-05 7.60E-08
   8.15E+06 1.83E-06 3.98E-05 4.59E-07 7.72E-05 1.23E-06 5.24E-03 2.36E-04 8.55E-06 2.12E-06 1.82E-05 8.29E-08
   8.45E+06 2.48E-06 3.98E-05 4.72E-07 7.87E-05 1.33E-06 5.24E-03 2.37E-04 8.74E-06 2.22E-06 1.86E-05 8.99E-08
   8.75E+06 3.07E-06 3.99E-05 4.84E-07 8.00E-05 1.43E-06 5.24E-03 2.38E-04 8.91E-06 2.31E-06 1.90E-05 9.71E-08
   9.05E+06 3.55E-06 3.99E-05 4.93E-07 8.11E-05 1.51E-06 5.24E-03 2.39E-04 9.06E-06 2.40E-06 1.94E-05 1.04E-07
   9.35E+06 3.89E-06 3.99E-05 5.02E-07 8.21E-05 1.59E-06 5.24E-03 2.40E-04 9.19E-06 2.47E-06 1.97E-05 1.10E-07
   9.65E+06 4.12E-06 4.00E-05 5.09E-07 8.29E-05 1.65E-06 5.24E-03 2.40E-04 9.30E-06 2.53E-06 2.00E-05 1.15E-07
   9.95E+06 4.27E-06 4.00E-05 5.15E-07 8.35E-05 1.70E-06 5.24E-03 2.41E-04 9.38E-06 2.57E-06 2.02E-05 1.19E-07

     Z      PMCCL3   PCL2     PHOCL    PNOCL    PCLONO   PCLONO2  PCLO2    PHCL
   5.00E+04 1.62E-20 1.59E-03 1.66E-04 1.25E-03 2.86E-03 3.72E-05 3.36E-19 2.65E-22
   3.50E+05 5.32E-17 1.74E-03 1.87E-04 1.35E-03 3.21E-03 4.13E-05 8.36E-19 9.11E-19
   6.50E+05 3.25E-14 1.65E-03 2.67E-04 2.41E-03 4.50E-03 3.95E-04 2.70E-03 7.28E-07
   9.50E+05 3.87E-12 1.84E-03 2.00E-04 1.42E-03 3.44E-03 4.41E-05 1.94E-16 6.91E-14
   1.25E+06 1.18E-10 1.84E-03 2.01E-04 1.42E-03 3.44E-03 4.42E-05 1.91E-15 2.12E-12
   1.55E+06 1.25E-09 1.83E-03 2.00E-04 1.41E-03 3.44E-03 4.42E-05 1.74E-14 2.25E-11
   1.85E+06 7.36E-09 1.83E-03 2.00E-04 1.41E-03 3.44E-03 4.44E-05 3.31E-13 1.33E-10
   2.15E+06 3.22E-08 1.83E-03 2.02E-04 1.42E-03 3.47E-03 4.55E-05 1.22E-11 5.92E-10
   2.45E+06 1.18E-07 1.83E-03 2.05E-04 1.43E-03 3.53E-03 4.83E-05 5.17E-10 2.30E-09
   2.75E+06 3.71E-07 1.84E-03 2.10E-04 1.48E-03 3.64E-03 5.47E-05 1.88E-08 7.89E-09
   3.05E+06 9.62E-07 1.86E-03 2.18E-04 1.57E-03 3.79E-03 6.88E-05 5.17E-07 2.21E-08
   3.35E+06 1.98E-06 1.87E-03 2.28E-04 1.73E-03 4.00E-03 9.73E-05 9.38E-06 4.87E-08
   3.65E+06 3.22E-06 1.89E-03 2.39E-04 1.93E-03 4.23E-03 1.44E-04 9.35E-05 8.39E-08
   3.95E+06 4.37E-06 1.90E-03 2.52E-04 2.13E-03 4.46E-03 2.06E-04 4.48E-04 1.20E-07
   4.25E+06 5.29E-06 1.91E-03 2.66E-04 2.29E-03 4.65E-03 2.71E-04 1.09E-03 1.54E-07
   4.55E+06 6.01E-06 1.91E-03 2.78E-04 2.40E-03 4.80E-03 3.24E-04 1.73E-03 1.84E-07
   4.85E+06 6.56E-06 1.91E-03 2.85E-04 2.47E-03 4.88E-03 3.56E-04 2.16E-03 2.13E-07
   5.15E+06 7.03E-06 1.91E-03 2.89E-04 2.52E-03 4.93E-03 3.75E-04 2.41E-03 2.41E-07
   5.45E+06 7.45E-06 1.91E-03 2.92E-04 2.54E-03 4.95E-03 3.86E-04 2.55E-03 2.71E-07
   5.75E+06 7.84E-06 1.91E-03 2.93E-04 2.56E-03 4.96E-03 3.92E-04 2.62E-03 3.03E-07
   6.05E+06 8.20E-06 1.91E-03 2.94E-04 2.58E-03 4.97E-03 3.96E-04 2.67E-03 3.38E-07
   6.35E+06 8.54E-06 1.92E-03 2.94E-04 2.59E-03 4.98E-03 3.98E-04 2.69E-03 3.76E-07
   6.65E+06 8.86E-06 1.92E-03 2.94E-04 2.59E-03 4.98E-03 3.99E-04 2.70E-03 4.16E-07
   6.95E+06 9.16E-06 1.92E-03 2.94E-04 2.60E-03 4.98E-03 3.99E-04 2.70E-03 4.57E-07
   7.25E+06 9.43E-06 1.92E-03 2.94E-04 2.60E-03 4.98E-03 4.00E-04 2.70E-03 4.97E-07
   7.55E+06 9.67E-06 1.92E-03 2.94E-04 2.60E-03 4.98E-03 4.00E-04 2.70E-03 5.35E-07
   7.85E+06 9.88E-06 1.92E-03 2.94E-04 2.61E-03 4.98E-03 4.00E-04 2.70E-03 5.71E-07
   8.15E+06 1.01E-05 1.92E-03 2.94E-04 2.61E-03 4.98E-03 4.00E-04 2.70E-03 6.04E-07
   8.45E+06 1.02E-05 1.92E-03 2.94E-04 2.61E-03 4.98E-03 4.00E-04 2.70E-03 6.37E-07
   8.75E+06 1.04E-05 1.92E-03 2.94E-04 2.61E-03 4.98E-03 4.00E-04 2.70E-03 6.70E-07
   9.05E+06 1.05E-05 1.92E-03 2.94E-04 2.61E-03 4.98E-03 4.01E-04 2.70E-03 7.00E-07
   9.35E+06 1.06E-05 1.92E-03 2.94E-04 2.61E-03 4.98E-03 4.01E-04 2.70E-03 7.26E-07
   9.65E+06 1.07E-05 1.92E-03 2.94E-04 2.61E-03 4.98E-03 4.01E-04 2.70E-03 7.48E-07
   9.95E+06 1.08E-05 1.92E-03 2.94E-04 2.61E-03 4.98E-03 4.01E-04 2.70E-03 7.66E-07

     Z      PNO3     PN2O5    PCL2O2   PSO2     PH2S     PSO21    PSO23    PH2SO4
   5.00E+04 2.24E-02 1.94E-05 8.27E-04 8.09E-21 1.53E-20 4.72E-05 4.56E-07 1.10E-23
   3.50E+05 2.27E-02 2.22E-05 9.34E-04 3.14E-17 4.95E-17 5.89E-05 5.22E-07 4.51E-20
   6.50E+05 2.25E-02 3.12E-04 3.13E-03 2.27E-14 3.36E-14 6.73E-05 5.77E-07 3.51E-17
   9.50E+05 2.28E-02 2.41E-05 1.01E-03 3.30E-12 4.78E-12 7.34E-05 6.26E-07 5.36E-15
   1.25E+06 2.27E-02 2.42E-05 1.01E-03 1.25E-10 1.79E-10 7.81E-05 6.71E-07 2.08E-13
   1.55E+06 2.26E-02 2.43E-05 1.01E-03 1.62E-09 2.32E-09 8.24E-05 7.10E-07 2.74E-12
   1.85E+06 2.25E-02 2.46E-05 1.01E-03 1.17E-08 1.68E-08 8.88E-05 7.39E-07 1.99E-11
   2.15E+06 2.25E-02 2.59E-05 1.03E-03 6.26E-08 9.03E-08 1.00E-04 7.60E-07 1.07E-10
   2.45E+06 2.25E-02 2.94E-05 1.07E-03 2.70E-07 4.00E-07 1.19E-04 7.74E-07 4.91E-10
   2.75E+06 2.25E-02 3.75E-05 1.13E-03 9.90E-07 1.53E-06 1.49E-04 7.84E-07 2.01E-09
   3.05E+06 2.25E-02 5.46E-05 1.23E-03 3.03E-06 4.96E-06 1.97E-04 7.89E-07 6.90E-09
   3.35E+06 2.25E-02 8.46E-05 1.38E-03 7.43E-06 1.31E-05 2.76E-04 7.93E-07 1.87E-08
   3.65E+06 2.25E-02 1.26E-04 1.60E-03 1.39E-05 2.69E-05 3.86E-04 7.95E-07 3.87E-08
   3.95E+06 2.25E-02 1.75E-04 1.93E-03 2.10E-05 4.43E-05 5.13E-04 7.97E-07 6.43E-08
   4.25E+06 2.25E-02 2.23E-04 2.35E-03 2.76E-05 6.22E-05 6.38E-04 7.98E-07 9.23E-08
   4.55E+06 2.25E-02 2.61E-04 2.72E-03 3.30E-05 7.82E-05 7.45E-04 7.98E-07 1.20E-07
   4.85E+06 2.25E-02 2.84E-04 2.96E-03 3.72E-05 9.10E-05 8.23E-04 7.99E-07 1.48E-07
   5.15E+06 2.25E-02 2.97E-04 3.10E-03 4.05E-05 1.01E-04 8.75E-04 7.99E-07 1.75E-07
   5.45E+06 2.25E-02 3.05E-04 3.18E-03 4.30E-05 1.08E-04 9.09E-04 7.99E-07 2.02E-07
   5.75E+06 2.25E-02 3.10E-04 3.22E-03 4.51E-05 1.14E-04 9.30E-04 7.99E-07 2.32E-07
   6.05E+06 2.25E-02 3.12E-04 3.24E-03 4.67E-05 1.19E-04 9.42E-04 7.99E-07 2.64E-07
   6.35E+06 2.25E-02 3.13E-04 3.25E-03 4.80E-05 1.22E-04 9.48E-04 7.99E-07 2.98E-07
   6.65E+06 2.25E-02 3.14E-04 3.26E-03 4.91E-05 1.25E-04 9.52E-04 7.99E-07 3.35E-07
   6.95E+06 2.25E-02 3.15E-04 3.26E-03 5.00E-05 1.28E-04 9.53E-04 7.99E-07 3.75E-07
   7.25E+06 2.25E-02 3.15E-04 3.26E-03 5.09E-05 1.30E-04 9.54E-04 7.99E-07 4.15E-07
   7.55E+06 2.25E-02 3.15E-04 3.26E-03 5.20E-05 1.31E-04 9.54E-04 8.00E-07 4.57E-07
   7.85E+06 2.25E-02 3.15E-04 3.26E-03 5.32E-05 1.32E-04 9.54E-04 8.00E-07 4.98E-07
   8.15E+06 2.25E-02 3.15E-04 3.26E-03 5.45E-05 1.33E-04 9.54E-04 8.00E-07 5.37E-07
   8.45E+06 2.25E-02 3.15E-04 3.26E-03 5.56E-05 1.34E-04 9.54E-04 8.00E-07 5.75E-07
   8.75E+06 2.25E-02 3.15E-04 3.26E-03 5.67E-05 1.35E-04 9.54E-04 8.00E-07 6.11E-07
   9.05E+06 2.25E-02 3.15E-04 3.26E-03 5.76E-05 1.35E-04 9.55E-04 8.00E-07 6.45E-07
   9.35E+06 2.25E-02 3.15E-04 3.26E-03 5.82E-05 1.36E-04 9.55E-04 8.00E-07 6.77E-07
   9.65E+06 2.25E-02 3.15E-04 3.26E-03 5.87E-05 1.36E-04 9.55E-04 8.00E-07 7.04E-07
   9.95E+06 2.25E-02 3.15E-04 3.26E-03 5.90E-05 1.36E-04 9.55E-04 8.00E-07 7.28E-07
 N = 219  EMAX = 6.66E-05 FOR HSO     AT Z = 1.95E+06 U = 6.68E-19 RHS =-4.45E-23  DT = 2.21E+17  TIME = 5.00E+17
 
 BEFOREOUT
 N=                   219 NN=                 10000 SN=  0.000000000000000E+000 
 NS=                     0

 TIME = 0.5000E+18     TIMEY =   1.5855E+10 YEARS

 NPHOT =520

 MIXING RATIOS OF LONG-LIVED SPECIES


     Z        H2CO     O        H2O      OH       HO2      H2O2     O3       H        H2       CH4      CO       CH3OOH  
  5.00E+04 1.71E-10 4.17E-17 1.37E-02 5.03E-14 1.08E-11 1.08E-09 1.62E-08 6.64E-21 5.50E-07 1.60E-06 9.00E-08 8.99E-10
  1.50E+05 1.78E-10 5.79E-17 8.58E-03 5.84E-14 1.08E-11 1.12E-09 1.92E-08 7.30E-21 5.50E-07 1.60E-06 8.26E-08 8.84E-10
  2.50E+05 1.77E-10 8.25E-17 5.20E-03 6.76E-14 1.06E-11 1.10E-09 2.33E-08 8.05E-21 5.51E-07 1.59E-06 7.62E-08 8.06E-10
  3.50E+05 1.67E-10 1.17E-16 2.92E-03 7.61E-14 9.98E-12 1.00E-09 2.83E-08 8.69E-21 5.51E-07 1.59E-06 7.07E-08 6.66E-10
  5.50E+05 1.27E-10 2.26E-16 7.76E-04 9.15E-14 8.02E-12 6.76E-10 3.94E-08 9.83E-21 5.52E-07 1.59E-06 6.21E-08 3.63E-10
  7.50E+05 7.44E-11 4.02E-16 1.62E-04 8.83E-14 5.65E-12 3.81E-10 5.02E-08 9.27E-21 5.52E-07 1.58E-06 5.62E-08 1.72E-10
  9.50E+05 4.16E-11 6.94E-16 2.09E-05 8.96E-14 3.77E-12 1.99E-10 6.15E-08 9.52E-21 5.53E-07 1.58E-06 5.22E-08 7.48E-11
  1.15E+06 2.14E-11 1.42E-15 4.29E-06 9.79E-14 2.02E-12 6.80E-11 8.76E-08 1.04E-20 5.53E-07 1.58E-06 4.70E-08 1.94E-11
  1.35E+06 1.09E-11 6.25E-15 4.32E-06 7.10E-14 8.16E-13 7.38E-12 2.03E-07 8.17E-21 5.52E-07 1.56E-06 3.79E-08 2.04E-12
  1.55E+06 8.29E-12 3.10E-14 4.41E-06 7.34E-14 6.23E-13 1.66E-12 5.28E-07 8.47E-21 5.50E-07 1.52E-06 2.74E-08 4.98E-13
  1.75E+06 8.68E-12 1.23E-13 4.55E-06 1.04E-13 8.48E-13 1.96E-12 1.10E-06 1.21E-20 5.44E-07 1.45E-06 1.92E-08 4.43E-13
  1.95E+06 1.03E-11 4.04E-13 4.74E-06 1.73E-13 1.43E-12 3.72E-12 1.90E-06 2.16E-20 5.35E-07 1.36E-06 1.41E-08 5.94E-13
  2.15E+06 1.36E-11 1.19E-12 4.95E-06 3.23E-13 2.75E-12 9.13E-12 2.85E-06 4.87E-20 5.22E-07 1.26E-06 1.14E-08 1.03E-12
  2.35E+06 1.93E-11 3.30E-12 5.17E-06 6.62E-13 5.84E-12 2.56E-11 3.96E-06 1.33E-19 5.07E-07 1.15E-06 1.01E-08 2.04E-12
  2.55E+06 2.72E-11 8.72E-12 5.39E-06 1.43E-12 1.23E-11 6.82E-11 5.22E-06 4.16E-19 4.90E-07 1.05E-06 9.48E-09 3.72E-12
  2.75E+06 3.72E-11 2.21E-11 5.62E-06 3.19E-12 2.49E-11 1.58E-10 6.55E-06 1.48E-18 4.70E-07 9.43E-07 9.08E-09 5.79E-12
  2.95E+06 4.82E-11 5.39E-11 5.85E-06 7.16E-12 4.63E-11 2.97E-10 7.76E-06 6.19E-18 4.47E-07 8.35E-07 8.71E-09 7.38E-12
  3.15E+06 5.76E-11 1.26E-10 6.09E-06 1.59E-11 7.70E-11 4.26E-10 8.56E-06 3.03E-17 4.21E-07 7.26E-07 8.31E-09 7.62E-12
  3.35E+06 6.48E-11 2.85E-10 6.33E-06 3.43E-11 1.13E-10 4.64E-10 8.58E-06 1.66E-16 3.93E-07 6.18E-07 7.97E-09 6.67E-12
  3.55E+06 6.96E-11 6.32E-10 6.56E-06 6.92E-11 1.48E-10 3.95E-10 7.81E-06 9.24E-16 3.65E-07 5.15E-07 7.75E-09 5.21E-12
  3.75E+06 7.06E-11 1.38E-09 6.76E-06 1.30E-10 1.78E-10 2.95E-10 6.76E-06 4.93E-15 3.41E-07 4.23E-07 7.53E-09 3.89E-12
  3.95E+06 6.91E-11 3.06E-09 6.92E-06 2.28E-10 2.07E-10 2.19E-10 5.68E-06 2.51E-14 3.26E-07 3.44E-07 7.36E-09 3.02E-12
  4.15E+06 6.55E-11 6.76E-09 7.04E-06 3.62E-10 2.42E-10 1.75E-10 4.72E-06 1.16E-13 3.21E-07 2.81E-07 7.34E-09 2.58E-12
  4.35E+06 6.01E-11 1.42E-08 7.12E-06 5.10E-10 2.84E-10 1.54E-10 3.88E-06 4.51E-13 3.32E-07 2.32E-07 7.59E-09 2.43E-12
  4.55E+06 5.34E-11 2.73E-08 7.15E-06 6.46E-10 3.28E-10 1.39E-10 3.11E-06 1.43E-12 3.60E-07 1.96E-07 8.23E-09 2.42E-12
  4.75E+06 4.58E-11 4.72E-08 7.15E-06 7.54E-10 3.68E-10 1.25E-10 2.43E-06 3.81E-12 4.07E-07 1.70E-07 9.39E-09 2.44E-12
  4.95E+06 3.72E-11 7.36E-08 7.10E-06 8.48E-10 4.04E-10 1.17E-10 1.96E-06 8.52E-12 4.74E-07 1.52E-07 1.13E-08 2.36E-12
  5.15E+06 2.99E-11 1.08E-07 7.03E-06 9.29E-10 4.37E-10 1.08E-10 1.58E-06 1.75E-11 5.60E-07 1.39E-07 1.48E-08 2.24E-12
  5.35E+06 2.38E-11 1.50E-07 6.93E-06 1.01E-09 4.72E-10 1.05E-10 1.32E-06 3.30E-11 6.59E-07 1.30E-07 2.08E-08 2.06E-12
  5.55E+06 1.92E-11 2.01E-07 6.82E-06 1.10E-09 5.09E-10 1.04E-10 1.10E-06 5.99E-11 7.70E-07 1.22E-07 3.05E-08 1.87E-12
  5.75E+06 1.56E-11 2.63E-07 6.70E-06 1.21E-09 5.53E-10 1.04E-10 9.09E-07 1.08E-10 8.91E-07 1.16E-07 4.52E-08 1.69E-12
  5.95E+06 1.27E-11 3.37E-07 6.57E-06 1.34E-09 6.11E-10 1.08E-10 7.35E-07 1.93E-10 1.02E-06 1.11E-07 6.64E-08 1.52E-12
  6.15E+06 1.04E-11 4.21E-07 6.42E-06 1.52E-09 6.94E-10 1.18E-10 5.80E-07 3.51E-10 1.16E-06 1.06E-07 9.49E-08 1.35E-12
  6.35E+06 8.76E-12 4.84E-07 6.28E-06 1.80E-09 8.14E-10 1.47E-10 4.90E-07 5.86E-10 1.30E-06 1.01E-07 1.31E-07 1.17E-12
  6.55E+06 9.47E-12 5.95E-07 6.12E-06 2.21E-09 1.02E-09 1.87E-10 3.35E-07 1.20E-09 1.46E-06 9.61E-08 1.78E-07 1.02E-12
  6.75E+06 1.70E-11 6.67E-07 5.94E-06 2.93E-09 1.36E-09 2.76E-10 2.30E-07 2.36E-09 1.62E-06 9.08E-08 2.36E-07 8.79E-13
  6.95E+06 3.91E-11 7.21E-07 5.75E-06 4.16E-09 1.94E-09 4.44E-10 1.51E-07 4.80E-09 1.80E-06 8.52E-08 3.09E-07 7.45E-13
  7.15E+06 8.21E-11 7.88E-07 5.55E-06 6.06E-09 2.82E-09 7.00E-10 9.80E-08 1.02E-08 2.00E-06 7.94E-08 3.98E-07 6.17E-13
  7.35E+06 1.48E-10 9.19E-07 5.31E-06 8.60E-09 3.93E-09 1.01E-09 6.46E-08 2.25E-08 2.22E-06 7.30E-08 5.13E-07 4.86E-13
  7.55E+06 2.34E-10 1.16E-06 5.00E-06 1.15E-08 5.10E-09 1.32E-09 4.47E-08 5.07E-08 2.50E-06 6.58E-08 6.72E-07 3.51E-13
  7.75E+06 3.26E-10 1.53E-06 4.62E-06 1.49E-08 6.25E-09 1.56E-09 3.14E-08 1.15E-07 2.82E-06 5.79E-08 8.86E-07 2.27E-13
  7.95E+06 4.07E-10 2.30E-06 4.15E-06 2.05E-08 7.86E-09 1.53E-09 2.31E-08 3.11E-07 3.15E-06 4.98E-08 1.17E-06 1.25E-13
  8.15E+06 4.73E-10 1.71E-05 3.56E-06 7.21E-09 2.67E-09 6.44E-10 7.04E-08 1.01E-06 3.36E-06 4.20E-08 1.52E-06 4.94E-14
  8.35E+06 3.15E-10 1.04E-04 2.94E-06 2.43E-09 6.41E-10 1.97E-10 2.02E-07 1.97E-06 3.44E-06 3.47E-08 1.93E-06 1.76E-14
  8.55E+06 1.80E-10 3.49E-04 2.38E-06 1.22E-09 2.03E-10 5.85E-11 3.65E-07 2.89E-06 3.47E-06 2.83E-08 2.38E-06 6.19E-15
