 Gaussian points = 8
 FIXED SPECIES MIXING RATIOS:
    O2 =   2.100000000000000E-003  CO2 =   4.000000000000000E-004
 
    CH4 =   1.028627576680302E-008
 Standard CH3CL flux =  0.000E+00

 PO2= 1.273E-03  PNO= 3.670E-03  ZAPNO= 3.879E+02
 N= 4     X= 1.56520E-01  ERR= 4.16746E-06

 TIME = 0.0000E+00     TIMEY =   0.0000E+00 YEARS

 NPHOT =  0

 MIXING RATIOS OF LONG-LIVED SPECIES


  5.35E+06 1.66E-18 1.29E-14 5.33E-12 5.30E-14 7.76E-16 1.08E-15 7.16E-18 1.41E-18 2.98E-25 3.86E-22 1.89E-19 1.10E-13
  5.55E+06 7.91E-19 6.85E-15 5.20E-12 3.24E-14 4.29E-16 3.92E-16 2.57E-18 7.01E-19 5.25E-26 7.06E-23 1.71E-19 4.68E-14
  5.75E+06 3.60E-19 3.36E-15 5.05E-12 1.62E-14 2.17E-16 1.11E-16 6.83E-19 3.23E-19 7.05E-27 1.26E-23 1.59E-19 1.71E-14
  5.95E+06 1.36E-19 1.44E-15 4.89E-12 6.50E-15 1.08E-16 2.49E-17 1.38E-19 1.41E-19 7.21E-28 2.42E-24 1.50E-19 5.77E-15
  6.15E+06 4.22E-20 5.41E-16 4.70E-12 3.09E-16 1.58E-17 2.07E-18 3.92E-21 1.57E-20 1.19E-29 8.75E-25 1.42E-19 2.57E-16
  6.35E+06 2.25E-20 3.21E-16 4.50E-12 1.11E-16 2.80E-18 1.80E-19 1.08E-22 5.14E-21 2.67E-31 4.58E-25 1.36E-19 7.34E-18
  6.55E+06 1.60E-20 3.11E-16 4.30E-12 7.76E-17 7.77E-19 2.03E-20 6.25E-24 2.73E-21 2.94E-32 1.66E-25 1.32E-19 5.49E-19
  6.75E+06 1.37E-20 3.35E-16 4.11E-12 5.49E-17 2.37E-19 2.89E-21 6.88E-25 1.43E-21 5.73E-33 4.79E-26 1.28E-19 6.69E-20
  6.95E+06 1.28E-20 3.56E-16 3.94E-12 3.88E-17 7.27E-20 5.09E-22 1.07E-25 7.47E-22 1.18E-33 1.18E-26 1.25E-19 1.09E-20
  7.15E+06 1.24E-20 3.73E-16 3.78E-12 2.74E-17 2.21E-20 1.07E-22 1.97E-26 3.88E-22 2.47E-34 2.60E-27 1.22E-19 2.16E-21
  7.35E+06 1.23E-20 3.94E-16 3.63E-12 1.93E-17 6.53E-21 2.46E-23 3.89E-27 2.02E-22 5.10E-35 5.21E-28 1.20E-19 4.60E-22
  7.55E+06 1.22E-20 4.25E-16 3.48E-12 1.36E-17 1.87E-21 5.58E-24 7.62E-28 1.04E-22 1.02E-35 9.69E-29 1.18E-19 9.92E-23
  7.75E+06 1.21E-20 4.63E-16 3.32E-12 9.54E-18 5.22E-22 1.25E-24 1.50E-28 5.38E-23 2.01E-36 1.68E-29 1.15E-19 2.16E-23
  7.95E+06 1.21E-20 5.05E-16 3.16E-12 6.68E-18 1.41E-22 2.77E-25 2.97E-29 2.76E-23 3.95E-37 2.70E-30 1.13E-19 4.74E-24
  8.15E+06 1.20E-20 5.44E-16 3.00E-12 4.66E-18 3.71E-23 6.04E-26 5.95E-30 1.42E-23 7.69E-38 4.06E-31 1.11E-19 1.05E-24
  8.35E+06 1.19E-20 5.72E-16 2.84E-12 3.24E-18 9.52E-24 1.31E-26 1.20E-30 7.25E-24 1.49E-38 5.72E-32 1.08E-19 2.35E-25
  8.55E+06 1.17E-20 5.86E-16 2.68E-12 2.25E-18 2.39E-24 2.80E-27 2.46E-31 3.69E-24 2.87E-39 7.61E-33 1.05E-19 5.33E-26
  8.75E+06 1.15E-20 5.86E-16 2.53E-12 1.56E-18 5.96E-25 5.99E-28 5.06E-32 1.88E-24 5.50E-40 9.63E-34 1.02E-19 1.22E-26
  8.95E+06 1.13E-20 5.73E-16 2.38E-12 1.08E-18 1.49E-25 1.28E-28 1.05E-32 9.53E-25 1.05E-40 1.17E-34 9.81E-20 2.82E-27
  9.15E+06 1.10E-20 5.52E-16 2.24E-12 7.47E-19 3.83E-26 2.78E-29 2.21E-33 4.83E-25 2.01E-41 1.36E-35 9.40E-20 6.54E-28
  9.35E+06 1.06E-20 5.24E-16 2.11E-12 5.18E-19 1.05E-26 6.11E-30 4.67E-34 2.45E-25 3.86E-42 1.54E-36 8.93E-20 1.51E-28
  9.55E+06 1.01E-20 4.94E-16 2.01E-12 3.62E-19 3.23E-27 1.38E-30 9.95E-35 1.25E-25 7.47E-43 1.68E-37 8.40E-20 3.45E-29
  9.75E+06 9.48E-21 4.62E-16 1.92E-12 2.55E-19 1.16E-27 3.31E-31 2.14E-35 6.44E-26 1.48E-43 1.77E-38 7.80E-20 7.65E-30
  9.95E+06 8.80E-21 4.30E-16 1.88E-12 1.83E-19 4.92E-28 1.09E-31 5.41E-36 3.36E-26 3.36E-44 1.83E-39 7.14E-20 1.64E-30
     Z        CH3O2    N2O      NO       NO2      HNO2     HNO3     HO2NO2   NO3      N2O5     CL2O2    CH3CL    HOCL    

 TP, TL
           1.94E+11 1.46E+07 1.20E+11 2.27E+11 6.24E+08 1.08E+10 3.43E+09 6.88E+10 4.77E+07 2.74E+12 0.00E+00 3.55E+12
           1.94E+11 1.02E+09 1.20E+11 2.27E+11 6.24E+08 1.07E+10 3.43E+09 6.88E+10 4.77E+07 2.74E+12 1.62E+10 3.55E+12

     Z        CL       CLO      HCL      CLONO2   O2       H2S      HS       SO       SO2      H2SO4    HSO      CO2     
  5.00E+04 3.73E-13 2.57E-11 3.15E-10 8.02E-13 2.10E-03 2.81E-14 8.57E-17 1.15E-17 1.18E-12 6.09E-12 1.94E-15 4.00E-04
  1.50E+05 8.32E-13 4.03E-11 3.92E-10 1.31E-12 2.10E-03 2.82E-14 1.45E-16 1.71E-17 1.24E-12 8.89E-12 1.81E-15 4.05E-04
  2.50E+05 1.27E-12 5.23E-11 4.12E-10 2.02E-12 2.11E-03 3.20E-14 2.05E-16 2.65E-17 1.40E-12 1.09E-11 1.99E-15 4.09E-04
  3.50E+05 1.49E-12 6.78E-11 3.79E-10 3.22E-12 2.11E-03 3.82E-14 2.42E-16 4.40E-17 1.71E-12 1.26E-11 2.49E-15 4.13E-04
  5.50E+05 1.20E-12 1.07E-10 2.29E-10 7.60E-12 2.12E-03 5.55E-14 2.22E-16 1.21E-16 2.74E-12 1.61E-11 4.35E-15 4.21E-04
  7.50E+05 3.65E-13 1.81E-10 7.42E-11 1.79E-11 2.13E-03 1.04E-13 8.69E-17 4.84E-16 5.67E-12 1.99E-11 9.89E-15 4.27E-04
  9.50E+05 3.77E-13 3.10E-10 1.13E-10 2.91E-11 2.13E-03 2.74E-13 9.63E-17 3.10E-15 1.39E-11 1.66E-11 3.23E-14 4.30E-04
  1.15E+06 1.51E-12 2.95E-10 2.85E-10 3.30E-11 2.13E-03 1.19E-15 8.04E-19 1.21E-15 1.99E-12 1.63E-12 3.27E-16 4.30E-04
  1.35E+06 5.53E-13 3.92E-10 1.05E-10 3.31E-11 2.13E-03 3.59E-19 9.17E-23 4.35E-17 5.02E-14 3.48E-14 8.06E-20 4.30E-04
  1.55E+06 2.25E-13 4.39E-10 3.43E-11 2.96E-11 2.13E-03 1.51E-23 1.71E-27 2.75E-19 2.38E-16 1.99E-16 1.65E-24 4.30E-04
  1.75E+06 2.77E-13 4.63E-10 3.81E-11 2.36E-11 2.13E-03 2.65E-28 3.13E-31 1.42E-21 8.18E-19 9.94E-18 1.46E-28 4.30E-04
  1.95E+06 5.21E-13 4.77E-10 6.58E-11 1.67E-11 2.13E-03 8.46E-31 2.07E-31 6.51E-22 2.38E-19 1.05E-17 4.24E-29 4.30E-04
  2.15E+06 1.03E-12 4.69E-10 1.20E-10 1.01E-11 2.13E-03 2.40E-30 6.60E-31 1.22E-21 2.94E-19 1.05E-17 6.12E-29 4.30E-04
  2.35E+06 1.95E-12 4.36E-10 2.02E-10 5.10E-12 2.13E-03 6.19E-30 1.88E-30 2.10E-21 3.54E-19 1.04E-17 8.49E-29 4.30E-04
  2.55E+06 3.44E-12 3.85E-10 3.05E-10 2.08E-12 2.13E-03 1.35E-29 4.63E-30 3.32E-21 4.09E-19 1.03E-17 1.09E-28 4.30E-04
  2.75E+06 5.76E-12 3.26E-10 4.15E-10 6.94E-13 2.13E-03 2.49E-29 9.80E-30 4.88E-21 4.61E-19 1.03E-17 1.35E-28 4.30E-04
  2.95E+06 9.06E-12 2.64E-10 5.24E-10 1.92E-13 2.13E-03 3.97E-29 1.83E-29 6.89E-21 5.21E-19 1.02E-17 1.69E-28 4.30E-04
  3.15E+06 1.31E-11 1.99E-10 6.28E-10 4.32E-14 2.13E-03 5.80E-29 3.09E-29 9.74E-21 6.11E-19 1.01E-17 2.33E-28 4.30E-04
  3.35E+06 1.71E-11 1.36E-10 7.21E-10 7.73E-15 2.13E-03 8.25E-29 4.92E-29 1.42E-20 7.57E-19 9.95E-18 3.69E-28 4.30E-04
  3.55E+06 2.02E-11 8.47E-11 7.92E-10 1.20E-15 2.13E-03 1.22E-28 7.85E-29 2.14E-20 9.79E-19 9.71E-18 6.61E-28 4.30E-04
  3.75E+06 2.22E-11 4.89E-11 8.40E-10 1.91E-16 2.13E-03 2.01E-28 1.35E-28 3.18E-20 1.28E-18 9.39E-18 1.26E-27 4.30E-04
  3.95E+06 2.31E-11 2.70E-11 8.68E-10 3.69E-17 2.13E-03 3.89E-28 2.60E-28 4.46E-20 1.63E-18 9.01E-18 2.41E-27 4.30E-04
  4.15E+06 2.33E-11 1.44E-11 8.85E-10 9.00E-18 2.13E-03 8.60E-28 5.53E-28 5.85E-20 2.05E-18 8.57E-18 4.57E-27 4.29E-04
  4.35E+06 2.30E-11 7.58E-12 8.94E-10 2.52E-18 2.13E-03 1.95E-27 1.19E-27 7.47E-20 2.57E-18 8.03E-18 8.54E-27 4.29E-04
  4.55E+06 2.26E-11 4.01E-12 8.99E-10 7.23E-19 2.13E-03 4.05E-27 2.41E-27 9.68E-20 3.21E-18 7.35E-18 1.57E-26 4.29E-04
  4.75E+06 2.23E-11 2.17E-12 9.02E-10 2.01E-19 2.13E-03 7.34E-27 4.38E-27 1.29E-19 3.97E-18 6.54E-18 2.80E-26 4.29E-04
  4.95E+06 2.22E-11 1.20E-12 9.03E-10 5.30E-20 2.13E-03 1.13E-26 7.08E-27 1.75E-19 4.82E-18 5.64E-18 4.82E-26 4.28E-04
  5.15E+06 2.24E-11 6.84E-13 9.03E-10 1.30E-20 2.13E-03 1.47E-26 1.01E-26 2.42E-19 5.65E-18 4.72E-18 7.91E-26 4.27E-04
  5.35E+06 2.31E-11 3.96E-13 9.03E-10 2.89E-21 2.13E-03 1.62E-26 1.30E-26 3.40E-19 6.37E-18 3.89E-18 1.22E-25 4.26E-04
  5.55E+06 2.46E-11 2.31E-13 9.01E-10 5.58E-22 2.13E-03 1.47E-26 1.51E-26 4.89E-19 6.92E-18 3.17E-18 1.78E-25 4.25E-04
  5.75E+06 2.75E-11 1.33E-13 8.98E-10 8.70E-23 2.13E-03 1.09E-26 1.60E-26 7.38E-19 7.24E-18 2.59E-18 2.40E-25 4.23E-04
  5.95E+06 3.47E-11 7.93E-14 8.91E-10 1.11E-23 2.13E-03 7.25E-27 1.78E-26 1.11E-18 7.30E-18 2.14E-18 3.12E-25 4.21E-04
  6.15E+06 8.16E-11 6.52E-14 8.43E-10 1.90E-25 2.13E-03 5.09E-28 2.36E-27 3.21E-18 5.52E-18 1.80E-18 1.91E-25 4.18E-04
  6.35E+06 1.67E-10 6.42E-14 7.58E-10 7.64E-27 2.12E-03 1.25E-29 1.44E-28 4.25E-18 4.71E-18 1.55E-18 4.73E-26 4.16E-04
  6.55E+06 2.50E-10 5.25E-14 6.74E-10 1.07E-27 2.11E-03 2.58E-31 1.60E-29 4.05E-18 5.08E-18 1.37E-18 1.32E-26 4.13E-04
  6.75E+06 3.22E-10 3.84E-14 6.01E-10 1.87E-28 2.08E-03 5.22E-33 3.03E-30 3.95E-18 5.29E-18 1.22E-18 4.84E-27 4.11E-04
  6.95E+06 3.82E-10 2.59E-14 5.41E-10 3.68E-29 2.03E-03 1.50E-34 8.58E-31 4.16E-18 5.17E-18 1.11E-18 2.26E-27 4.08E-04
  7.15E+06 4.31E-10 1.65E-14 4.92E-10 7.85E-30 1.97E-03 1.00E-35 3.23E-31 4.63E-18 4.76E-18 1.02E-18 1.25E-27 4.06E-04
  7.35E+06 4.72E-10 1.00E-14 4.49E-10 1.72E-30 1.90E-03 1.29E-36 1.39E-31 5.24E-18 4.19E-18 9.45E-19 7.42E-28 4.03E-04
  7.55E+06 5.11E-10 5.89E-15 4.10E-10 3.73E-31 1.81E-03 2.08E-37 6.30E-32 5.91E-18 3.56E-18 8.69E-19 4.52E-28 4.00E-04
  7.75E+06 5.46E-10 3.33E-15 3.74E-10 8.04E-32 1.70E-03 3.74E-38 3.00E-32 6.59E-18 2.90E-18 7.98E-19 2.79E-28 3.96E-04
  7.95E+06 5.77E-10 1.81E-15 3.40E-10 1.72E-32 1.57E-03 7.38E-39 1.50E-32 7.22E-18 2.25E-18 7.29E-19 1.75E-28 3.91E-04
  8.15E+06 6.05E-10 9.56E-16 3.10E-10 3.68E-33 1.42E-03 1.59E-39 7.85E-33 7.78E-18 1.67E-18 6.63E-19 1.11E-28 3.85E-04
  8.35E+06 6.28E-10 4.88E-16 2.83E-10 7.81E-34 1.26E-03 3.72E-40 4.33E-33 8.21E-18 1.19E-18 6.00E-19 7.10E-29 3.78E-04
  8.55E+06 6.48E-10 2.42E-16 2.59E-10 1.66E-34 1.10E-03 9.47E-41 2.51E-33 8.50E-18 8.01E-19 5.39E-19 4.58E-29 3.69E-04
  8.75E+06 6.64E-10 1.17E-16 2.37E-10 3.50E-35 9.44E-04 2.59E-41 1.52E-33 8.65E-18 5.19E-19 4.79E-19 2.98E-29 3.60E-04
  8.95E+06 6.75E-10 5.52E-17 2.18E-10 7.39E-36 8.02E-04 7.58E-42 9.66E-34 8.66E-18 3.24E-19 4.20E-19 1.95E-29 3.48E-04
  9.15E+06 6.81E-10 2.56E-17 2.02E-10 1.55E-36 6.75E-04 2.32E-42 6.36E-34 8.53E-18 1.96E-19 3.63E-19 1.27E-29 3.36E-04
  9.35E+06 6.83E-10 1.17E-17 1.87E-10 3.25E-37 5.63E-04 7.39E-43 4.31E-34 8.29E-18 1.16E-19 3.06E-19 8.27E-30 3.21E-04
  9.55E+06 6.79E-10 5.24E-18 1.75E-10 6.75E-38 4.67E-04 2.39E-43 2.98E-34 7.94E-18 6.75E-20 2.51E-19 5.32E-30 3.04E-04
  9.75E+06 6.69E-10 2.31E-18 1.65E-10 1.39E-38 3.83E-04 7.82E-44 2.08E-34 7.48E-18 3.92E-20 1.99E-19 3.38E-30 2.85E-04
  9.95E+06 6.52E-10 9.95E-19 1.58E-10 2.89E-39 3.09E-04 3.00E-44 1.45E-34 6.93E-18 2.49E-20 1.52E-19 2.09E-30 2.64E-04
     Z        CL       CLO      HCL      CLONO2   O2       H2S      HS       SO       SO2      H2SO4    HSO      CO2     

 TP, TL
           2.46E+16 1.33E+13 4.12E+11 9.19E+10 2.52E+16 3.88E+08 3.94E+08 1.81E+09 3.38E+10 3.82E+09 3.18E+08 1.17E+14
           2.46E+16 1.33E+13 4.08E+11 9.19E+10 2.51E+16 3.88E+08 3.94E+08 1.81E+09 3.38E+10 3.67E+09 3.18E+08 7.65E+11


 MIXING RATIO OF AEROSOL

     Z      SO4AER
  5.00E+04 1.26E-10
  1.50E+05 1.48E-10
  2.50E+05 1.96E-10
  3.50E+05 2.53E-10
  5.50E+05 3.79E-10
  7.50E+05 4.92E-10
  9.50E+05 5.55E-10
  1.15E+06 5.68E-10
  1.35E+06 5.47E-10
  1.55E+06 4.85E-10
  1.75E+06 3.97E-10
  1.95E+06 3.14E-10
  2.15E+06 2.50E-10
  2.35E+06 2.05E-10
  2.55E+06 1.71E-10
  2.75E+06 1.40E-10
  2.95E+06 1.13E-10
  3.15E+06 8.80E-11
  3.35E+06 6.65E-11
  3.55E+06 4.84E-11
  3.75E+06 3.41E-11
  3.95E+06 2.32E-11
  4.15E+06 1.51E-11
  4.35E+06 9.40E-12
  4.55E+06 5.57E-12
  4.75E+06 3.11E-12
  4.95E+06 1.61E-12
  5.15E+06 7.60E-13
  5.35E+06 3.36E-13
  5.55E+06 1.34E-13
  5.75E+06 4.89E-14
  5.95E+06 1.57E-14
  6.15E+06 4.48E-15
  6.35E+06 1.13E-15
  6.55E+06 2.39E-16
  6.75E+06 4.12E-17
  6.95E+06 5.63E-18
  7.15E+06 5.91E-19
  7.35E+06 3.24E-20
  7.55E+06 6.23E-22
  7.75E+06 2.86E-24
  7.95E+06 1.89E-27
  8.15E+06 8.82E-32
  8.35E+06 1.13E-37
  8.55E+06 1.09E-45
  8.75E+06 1.37E-56
  8.95E+06 2.05E-71
  9.15E+06 1.43E-91
  9.35E+06 1.00-100
  9.55E+06 1.00-100
  9.75E+06 1.00-100
  9.95E+06 1.00-100

  TP       3.49E+09
  TL       3.46E+09


 OZONE COLUMN DEPTH =  3.3866E+17
 OZONE COLUMN DEPTH =  0.013 ATM CM

 SULFUR COLUMN DEPTHS:  H2S = 1.092E+12  SO2 = 6.034E+13

  11 FH2O AT COLD TRAP = 9.298E-07

 NUMBER DENSITIES OF LONG-LIVED SPECIES


     Z        H2CO     O        H2O      OH       HO2      H2O2     O3       H        H2       CH4      CO       CH3OOH  
  5.00E+04 2.30E+08 3.31E+04 2.74E+17 1.30E+08 1.16E+09 1.90E+10 4.18E+10 3.02E+02 4.52E+09 2.48E+11 7.21E+10 7.24E+08
  2.50E+05 7.15E+07 2.90E+04 8.33E+16 1.41E+08 6.08E+08 5.68E+09 2.01E+10 2.03E+02 3.61E+09 9.23E+10 1.02E+10 2.22E+08
  4.50E+05 2.46E+07 4.34E+04 2.31E+16 1.14E+08 3.64E+08 2.73E+09 2.13E+10 1.41E+02 3.09E+09 4.01E+10 4.09E+09 7.21E+07
  6.50E+05 9.60E+06 1.40E+05 4.93E+15 7.69E+07 2.01E+08 1.38E+09 5.96E+10 7.43E+01 2.91E+09 2.38E+10 2.96E+09 1.89E+07
  8.50E+05 4.04E+06 4.87E+05 7.07E+14 4.04E+07 9.17E+07 5.65E+08 1.55E+11 2.84E+01 2.83E+09 1.64E+10 5.88E+09 6.65E+06
  1.05E+06 2.76E+06 1.19E+05 8.23E+12 7.21E+06 1.12E+07 6.62E+07 2.88E+10 2.73E+00 3.03E+09 1.15E+10 1.55E+10 3.79E+07
  1.25E+06 1.52E+06 5.75E+05 6.01E+12 5.36E+06 8.88E+06 2.14E+07 8.13E+10 6.09E+00 4.41E+09 6.77E+09 2.67E+10 8.94E+06
  1.45E+06 5.03E+05 3.72E+06 4.38E+12 7.23E+06 1.28E+07 3.43E+07 2.71E+11 1.50E+01 9.80E+09 3.81E+09 2.76E+10 1.12E+06
  1.65E+06 1.92E+05 1.17E+07 3.19E+12 8.44E+06 1.58E+07 4.08E+07 3.75E+11 3.14E+01 1.79E+10 2.02E+09 2.52E+10 3.32E+05
  1.85E+06 9.83E+04 2.04E+07 2.32E+12 9.26E+06 1.66E+07 3.66E+07 2.58E+11 6.47E+01 2.55E+10 9.76E+08 2.35E+10 1.58E+05
  2.05E+06 5.20E+04 2.89E+07 1.68E+12 9.90E+06 1.66E+07 3.04E+07 1.47E+11 1.31E+02 3.06E+10 4.45E+08 2.18E+10 8.17E+04
  2.25E+06 2.66E+04 3.86E+07 1.22E+12 1.06E+07 1.64E+07 2.56E+07 8.46E+10 2.65E+02 3.28E+10 1.99E+08 1.97E+10 4.15E+04
  2.45E+06 1.32E+04 5.10E+07 8.80E+11 1.18E+07 1.61E+07 2.16E+07 5.10E+10 5.56E+02 3.30E+10 9.00E+07 1.70E+10 1.97E+04
  2.65E+06 6.42E+03 6.78E+07 6.35E+11 1.35E+07 1.53E+07 1.78E+07 3.22E+10 1.23E+03 3.19E+10 4.14E+07 1.41E+10 8.66E+03
  2.85E+06 3.13E+03 9.11E+07 4.57E+11 1.56E+07 1.42E+07 1.41E+07 2.11E+10 2.86E+03 3.03E+10 1.95E+07 1.14E+10 3.60E+03
  3.05E+06 1.54E+03 1.25E+08 3.27E+11 1.76E+07 1.30E+07 1.11E+07 1.44E+10 6.94E+03 2.85E+10 9.53E+06 9.36E+09 1.48E+03
  3.25E+06 7.73E+02 1.74E+08 2.33E+11 1.90E+07 1.19E+07 8.92E+06 1.02E+10 1.71E+04 2.66E+10 4.86E+06 7.87E+09 6.25E+02
  3.45E+06 3.93E+02 2.36E+08 1.65E+11 1.95E+07 1.11E+07 7.42E+06 7.11E+09 4.11E+04 2.47E+10 2.57E+06 6.90E+09 2.72E+02
  3.65E+06 2.08E+02 2.93E+08 1.16E+11 1.94E+07 1.06E+07 6.47E+06 4.59E+09 9.06E+04 2.27E+10 1.39E+06 6.38E+09 1.20E+02
  3.85E+06 1.31E+02 3.16E+08 8.10E+10 1.95E+07 1.04E+07 6.10E+06 2.61E+09 1.80E+05 2.06E+10 7.44E+05 6.40E+09 5.15E+01
  4.05E+06 1.13E+02 3.00E+08 5.59E+10 2.02E+07 1.09E+07 6.39E+06 1.31E+09 3.35E+05 1.84E+10 3.81E+05 7.03E+09 2.08E+01
  4.25E+06 1.09E+02 2.66E+08 3.80E+10 2.12E+07 1.17E+07 7.10E+06 6.17E+08 6.01E+05 1.63E+10 1.82E+05 8.19E+09 7.90E+00
  4.45E+06 9.44E+01 2.37E+08 2.55E+10 2.18E+07 1.24E+07 7.77E+06 2.94E+08 1.07E+06 1.42E+10 8.06E+04 9.63E+09 2.88E+00
  4.65E+06 6.90E+01 2.20E+08 1.67E+10 2.16E+07 1.26E+07 7.93E+06 1.46E+08 1.90E+06 1.23E+10 3.33E+04 1.13E+10 1.01E+00
  4.85E+06 4.38E+01 2.15E+08 1.07E+10 2.03E+07 1.20E+07 7.37E+06 7.59E+07 3.32E+06 1.06E+10 1.31E+04 1.32E+10 3.48E-01
  5.05E+06 2.51E+01 2.21E+08 6.57E+09 1.81E+07 1.08E+07 6.14E+06 4.15E+07 5.71E+06 8.95E+09 4.95E+03 1.56E+10 1.16E-01
  5.25E+06 1.35E+01 2.39E+08 3.88E+09 1.53E+07 9.08E+06 4.53E+06 2.39E+07 9.67E+06 7.47E+09 1.86E+03 1.86E+10 3.77E-02
  5.45E+06 7.19E+00 2.76E+08 2.19E+09 1.22E+07 7.05E+06 2.88E+06 1.45E+07 1.61E+07 6.11E+09 7.10E+02 2.18E+10 1.19E-02
  5.65E+06 3.81E+00 3.52E+08 1.17E+09 9.02E+06 4.93E+06 1.52E+06 9.62E+06 2.68E+07 4.90E+09 2.77E+02 2.48E+10 3.47E-03
  5.85E+06 2.01E+00 5.13E+08 6.01E+08 6.20E+06 3.13E+06 6.61E+05 7.12E+06 4.61E+07 3.84E+09 1.12E+02 2.68E+10 8.71E-04
  6.05E+06 9.42E-01 1.84E+09 2.89E+08 2.94E+06 1.29E+06 1.66E+05 1.14E+07 1.22E+08 2.92E+09 4.69E+01 2.74E+10 1.53E-04
  6.25E+06 1.88E-01 1.82E+10 1.28E+08 4.80E+05 1.33E+05 1.63E+04 4.88E+07 2.20E+08 2.16E+09 2.06E+01 2.61E+10 1.96E-05
  6.45E+06 3.40E-02 5.84E+10 5.78E+07 1.66E+05 2.36E+04 1.66E+03 8.15E+07 2.32E+08 1.58E+09 9.48E+00 2.33E+10 2.80E-06
  6.65E+06 9.26E-03 1.12E+11 2.69E+07 6.99E+04 5.78E+03 1.85E+02 8.76E+07 2.04E+08 1.16E+09 4.56E+00 2.01E+10 4.60E-07
  6.85E+06 3.36E-03 1.62E+11 1.29E+07 3.05E+04 1.71E+03 2.25E+01 7.24E+07 1.65E+08 8.50E+08 2.28E+00 1.68E+10 8.72E-08
  7.05E+06 1.49E-03 1.98E+11 6.43E+06 1.32E+04 5.77E+02 3.06E+00 5.00E+07 1.29E+08 6.23E+08 1.19E+00 1.38E+10 1.89E-08
  7.25E+06 7.65E-04 2.16E+11 3.33E+06 5.56E+03 2.11E+02 4.75E-01 3.06E+07 9.85E+07 4.57E+08 6.51E-01 1.12E+10 4.67E-09
  7.45E+06 4.10E-04 2.25E+11 1.73E+06 2.29E+03 7.91E+01 7.57E-02 1.75E+07 7.45E+07 3.35E+08 3.57E-01 9.14E+09 1.19E-09
  7.65E+06 2.26E-04 2.27E+11 8.86E+05 9.20E+02 3.01E+01 1.20E-02 9.47E+06 5.60E+07 2.45E+08 1.95E-01 7.49E+09 3.06E-10
  7.85E+06 1.28E-04 2.22E+11 4.51E+05 3.60E+02 1.16E+01 1.93E-03 4.83E+06 4.19E+07 1.80E+08 1.07E-01 6.17E+09 7.95E-11
  8.05E+06 7.50E-05 2.10E+11 2.28E+05 1.37E+02 4.50E+00 3.15E-04 2.33E+06 3.13E+07 1.32E+08 5.85E-02 5.10E+09 2.09E-11
  8.25E+06 4.53E-05 1.92E+11 1.14E+05 5.09E+01 1.77E+00 5.27E-05 1.06E+06 2.32E+07 9.69E+07 3.20E-02 4.22E+09 5.54E-12
  8.45E+06 2.82E-05 1.70E+11 5.72E+04 1.85E+01 7.04E-01 9.09E-06 4.55E+05 1.72E+07 7.10E+07 1.76E-02 3.48E+09 1.49E-12
  8.65E+06 1.80E-05 1.47E+11 2.86E+04 6.67E+00 2.83E-01 1.63E-06 1.87E+05 1.28E+07 5.21E+07 9.68E-03 2.85E+09 4.06E-13
  8.85E+06 1.19E-05 1.23E+11 1.44E+04 2.39E+00 1.15E-01 3.04E-07 7.34E+04 9.42E+06 3.82E+07 5.37E-03 2.32E+09 1.13E-13
  9.05E+06 8.01E-06 1.02E+11 7.27E+03 8.72E-01 4.70E-02 5.92E-08 2.80E+04 6.94E+06 2.80E+07 3.00E-03 1.87E+09 3.19E-14
  9.25E+06 5.53E-06 8.26E+10 3.73E+03 3.33E-01 1.93E-02 1.21E-08 1.04E+04 5.11E+06 2.05E+07 1.70E-03 1.49E+09 9.84E-15
  9.45E+06 3.91E-06 6.65E+10 1.95E+03 1.39E-01 7.94E-03 2.59E-09 3.79E+03 3.76E+06 1.50E+07 9.81E-04 1.18E+09 2.98E-15
  9.65E+06 2.85E-06 5.34E+10 1.06E+03 6.56E-02 3.24E-03 5.89E-10 1.37E+03 2.76E+06 1.09E+07 5.83E-04 9.19E+08 8.47E-16
  9.85E+06 2.16E-06 4.28E+10 6.15E+02 3.58E-02 1.31E-03 1.57E-10 4.86E+02 2.02E+06 7.97E+06 3.62E-04 7.13E+08 3.02E-16

     Z        CH3O2    N2O      NO       NO2      HNO2     HNO3     HO2NO2   NO3      N2O5     CL2O2    CH3CL    HOCL    
  5.00E+04 5.31E+07 2.40E+10 3.66E+05 2.63E+06 2.19E+05 1.66E+08 2.45E+05 2.43E+05 1.94E+01 8.65E+03 1.21E+10 1.22E+10
  2.50E+05 2.98E+07 1.82E+10 7.25E+05 5.48E+06 4.52E+05 2.94E+08 1.36E+06 5.51E+05 3.02E+02 1.01E+05 1.47E+09 1.06E+10
  4.50E+05 1.21E+07 1.36E+10 1.05E+06 8.65E+06 5.05E+05 3.65E+08 3.79E+06 8.90E+05 2.73E+03 6.08E+05 2.10E+08 9.06E+09
  6.50E+05 3.45E+06 1.00E+10 1.05E+06 1.11E+07 3.23E+05 3.37E+08 5.52E+06 2.28E+06 3.29E+04 5.59E+06 5.88E+07 8.74E+09
  8.50E+05 1.23E+06 7.39E+09 6.16E+05 8.34E+06 9.50E+04 1.66E+08 3.37E+06 2.14E+06 9.61E+04 5.88E+07 2.79E+07 6.40E+09
