  8.50E+05 5.74E+07 4.41E+10 6.42E+06 1.81E+07 1.01E+05 2.29E+08 4.95E+07 2.43E+05 4.30E+04 9.22E+04 3.76E+09 3.31E+08
  1.05E+06 1.87E+07 3.57E+10 8.83E+06 1.87E+07 6.49E+04 1.32E+08 2.99E+07 4.03E+05 2.35E+05 5.50E+06 3.07E+09 1.82E+08
  1.25E+06 9.91E+06 2.31E+10 7.73E+06 2.01E+07 4.21E+04 7.09E+07 1.84E+07 4.15E+05 2.36E+05 6.78E+06 2.09E+09 1.67E+08
  1.45E+06 9.41E+06 1.15E+10 5.68E+06 1.84E+07 3.65E+04 5.13E+07 1.21E+07 4.08E+05 1.69E+05 1.05E+07 1.20E+09 2.80E+08
  1.65E+06 8.06E+06 4.04E+09 6.45E+06 1.88E+07 5.25E+04 4.35E+07 7.92E+06 3.66E+05 1.11E+05 1.05E+07 5.59E+08 3.76E+08
  1.85E+06 6.22E+06 1.11E+09 8.28E+06 1.81E+07 8.48E+04 3.68E+07 4.21E+06 2.63E+05 5.43E+04 7.12E+06 2.13E+08 3.74E+08
  2.05E+06 4.63E+06 2.82E+08 9.48E+06 1.42E+07 1.19E+05 2.74E+07 1.58E+06 1.42E+05 1.65E+04 3.64E+06 7.10E+07 2.85E+08
  2.25E+06 3.37E+06 8.03E+07 9.31E+06 9.14E+06 1.27E+05 1.67E+07 4.71E+05 5.86E+04 3.33E+03 1.45E+06 2.20E+07 1.75E+08
  2.45E+06 2.37E+06 2.71E+07 8.15E+06 5.11E+06 1.06E+05 8.36E+06 1.36E+05 2.03E+04 5.26E+02 4.92E+05 6.66E+06 9.95E+07
  2.65E+06 1.61E+06 1.05E+07 6.50E+06 2.54E+06 7.46E+04 3.58E+06 3.92E+04 6.39E+03 7.03E+01 1.52E+05 2.04E+06 5.63E+07
  2.85E+06 1.06E+06 4.43E+06 4.82E+06 1.13E+06 4.62E+04 1.34E+06 1.11E+04 1.93E+03 8.20E+00 4.29E+04 6.39E+05 3.18E+07
  3.05E+06 6.63E+05 1.96E+06 3.38E+06 4.64E+05 2.62E+04 4.50E+05 3.05E+03 5.67E+02 8.61E-01 1.06E+04 2.07E+05 1.73E+07
  3.25E+06 3.95E+05 8.80E+05 2.31E+06 1.82E+05 1.40E+04 1.40E+05 8.37E+02 1.66E+02 8.59E-02 2.22E+03 7.13E+04 8.90E+06
  3.45E+06 2.23E+05 3.94E+05 1.57E+06 7.38E+04 7.17E+03 4.36E+04 2.42E+02 5.03E+01 9.04E-03 3.94E+02 2.62E+04 4.24E+06
  3.65E+06 1.19E+05 1.75E+05 1.07E+06 3.35E+04 3.62E+03 1.48E+04 7.92E+01 1.66E+01 1.16E-03 6.03E+01 1.05E+04 1.89E+06
  3.85E+06 5.99E+04 7.75E+04 7.45E+05 1.81E+04 1.86E+03 5.99E+03 3.14E+01 6.30E+00 2.02E-04 8.18E+00 4.58E+03 8.17E+05
  4.05E+06 2.75E+04 3.45E+04 5.25E+05 1.19E+04 1.00E+03 3.00E+03 1.57E+01 2.85E+00 5.10E-05 1.01E+00 2.15E+03 3.54E+05
  4.25E+06 1.17E+04 1.54E+04 3.74E+05 8.97E+03 5.62E+02 1.78E+03 9.23E+00 1.50E+00 1.71E-05 1.16E-01 1.06E+03 1.55E+05
  4.45E+06 4.68E+03 6.92E+03 2.68E+05 7.04E+03 3.15E+02 1.09E+03 5.65E+00 8.39E-01 6.22E-06 1.31E-02 5.57E+02 6.70E+04
  4.65E+06 1.81E+03 3.11E+03 1.93E+05 5.30E+03 1.71E+02 6.14E+02 3.24E+00 4.51E-01 2.07E-06 1.54E-03 3.07E+02 2.83E+04
  4.85E+06 6.81E+02 1.38E+03 1.39E+05 3.68E+03 8.86E+01 3.08E+02 1.65E+00 2.21E-01 5.72E-07 1.97E-04 1.77E+02 1.16E+04
  5.05E+06 2.49E+02 5.97E+02 1.00E+05 2.33E+03 4.36E+01 1.34E+02 7.35E-01 9.68E-02 1.27E-07 2.73E-05 1.07E+02 4.67E+03
  5.25E+06 9.04E+01 2.48E+02 7.25E+04 1.33E+03 2.03E+01 5.06E+01 2.82E-01 3.81E-02 2.27E-08 4.04E-06 6.71E+01 1.80E+03
  5.45E+06 3.29E+01 9.85E+01 5.23E+04 6.79E+02 8.97E+00 1.63E+01 9.11E-02 1.37E-02 3.28E-09 6.10E-07 4.37E+01 6.55E+02
  5.65E+06 1.17E+01 3.64E+01 3.75E+04 2.97E+02 3.70E+00 4.29E+00 2.36E-02 4.59E-03 3.78E-10 8.76E-08 2.93E+01 2.11E+02
  5.85E+06 3.86E+00 1.22E+01 2.68E+04 1.05E+02 1.39E+00 8.86E-01 4.57E-03 1.46E-03 3.41E-11 1.09E-08 2.01E+01 5.59E+01
  6.05E+06 9.99E-01 3.43E+00 1.91E+04 2.99E+01 5.19E-01 1.45E-01 6.69E-04 4.51E-04 2.40E-12 1.25E-09 1.39E+01 1.27E+01
  6.25E+06 1.54E-01 7.55E-01 1.35E+04 8.02E-01 4.41E-02 9.32E-03 1.43E-05 3.50E-05 3.20E-14 1.32E-10 9.82E+00 2.29E-01
  6.45E+06 5.55E-02 2.75E-01 9.51E+03 1.96E-01 5.20E-03 6.52E-04 2.99E-07 7.81E-06 4.91E-16 4.27E-11 6.96E+00 3.76E-03
  6.65E+06 2.91E-02 1.90E-01 6.69E+03 1.02E-01 1.04E-03 5.63E-05 1.12E-08 3.07E-06 2.75E-17 1.14E-11 4.96E+00 2.16E-04
  6.85E+06 1.83E-02 1.55E-01 4.71E+03 5.33E-02 2.35E-04 5.94E-06 8.05E-10 1.19E-06 3.60E-18 2.54E-12 3.55E+00 2.09E-05
  7.05E+06 1.26E-02 1.27E-01 3.31E+03 2.77E-02 5.40E-05 7.54E-07 8.81E-11 4.58E-07 5.44E-19 4.94E-13 2.55E+00 2.73E-06
  7.25E+06 9.03E-03 1.03E-01 2.34E+03 1.44E-02 1.24E-05 1.13E-07 1.19E-11 1.75E-07 8.43E-20 8.59E-14 1.84E+00 4.21E-07
  7.45E+06 6.54E-03 8.53E-02 1.64E+03 7.47E-03 2.73E-06 1.77E-08 1.67E-12 6.67E-08 1.26E-20 1.37E-14 1.33E+00 6.76E-08
  7.65E+06 4.77E-03 7.17E-02 1.15E+03 3.85E-03 5.85E-07 2.76E-09 2.37E-13 2.53E-08 1.84E-21 2.00E-15 9.56E-01 1.10E-08
  7.85E+06 3.48E-03 6.05E-02 8.05E+02 1.98E-03 1.21E-07 4.30E-10 3.40E-14 9.56E-09 2.65E-22 2.68E-16 6.89E-01 1.82E-09
  8.05E+06 2.54E-03 5.05E-02 5.61E+02 1.01E-03 2.42E-08 6.69E-11 4.93E-15 3.60E-09 3.78E-23 3.30E-17 4.95E-01 3.03E-10
  8.25E+06 1.85E-03 4.09E-02 3.89E+02 5.18E-04 4.70E-09 1.04E-11 7.23E-16 1.35E-09 5.37E-24 3.76E-18 3.56E-01 5.07E-11
  8.45E+06 1.35E-03 3.21E-02 2.70E+02 2.64E-04 8.88E-10 1.61E-12 1.07E-16 5.05E-10 7.58E-25 3.99E-19 2.55E-01 8.57E-12
  8.65E+06 9.76E-04 2.42E-02 1.86E+02 1.34E-04 1.65E-10 2.50E-13 1.61E-17 1.88E-10 1.06E-25 3.97E-20 1.82E-01 1.46E-12
  8.85E+06 7.04E-04 1.78E-02 1.29E+02 6.79E-05 3.03E-11 3.89E-14 2.43E-18 7.00E-11 1.49E-26 3.74E-21 1.29E-01 2.51E-13
  9.05E+06 5.05E-04 1.28E-02 8.86E+01 3.45E-05 5.66E-12 6.10E-15 3.72E-19 2.60E-11 2.08E-27 3.36E-22 9.15E-02 4.32E-14
  9.25E+06 3.60E-04 9.00E-03 6.12E+01 1.75E-05 1.10E-12 9.73E-16 5.74E-20 9.69E-12 2.91E-28 2.90E-23 6.43E-02 7.43E-15
  9.45E+06 2.54E-04 6.26E-03 4.25E+01 8.93E-06 2.35E-13 1.59E-16 8.95E-21 3.61E-12 4.10E-29 2.41E-24 4.47E-02 1.27E-15
  9.65E+06 1.77E-04 4.32E-03 2.97E+01 4.60E-06 5.73E-14 2.69E-17 1.41E-21 1.36E-12 5.86E-30 1.93E-25 3.08E-02 2.11E-16
  9.85E+06 1.22E-04 2.97E-03 2.11E+01 2.40E-06 1.64E-14 5.11E-18 2.28E-22 5.17E-13 8.71E-31 1.47E-26 2.09E-02 3.39E-17

     Z        CL       CLO      HCL      CLONO2   O2       H2S      HS       SO       SO2      H2SO4    HSO      CO2     
  5.00E+04 3.29E+03 4.89E+06 5.17E+08 3.94E+06 5.10E+16 1.65E+07 4.02E+02 2.51E+02 3.74E+08 7.77E+07 1.44E+06 9.71E+15
  2.50E+05 6.69E+03 1.51E+07 7.94E+08 1.33E+07 4.23E+16 1.33E+07 2.62E+02 7.44E+02 5.75E+08 1.76E+08 1.22E+06 8.20E+15
  4.50E+05 9.73E+03 3.87E+07 8.23E+08 3.36E+07 3.45E+16 1.14E+07 1.61E+02 1.67E+03 5.92E+08 2.25E+08 1.02E+06 6.80E+15
  6.50E+05 1.36E+04 9.36E+07 7.05E+08 1.82E+07 2.80E+16 1.20E+07 1.12E+02 4.11E+03 6.48E+08 2.30E+08 1.02E+06 5.59E+15
  8.50E+05 7.96E+03 9.59E+07 5.34E+08 8.23E+07 2.25E+16 1.51E+07 8.48E+01 1.08E+04 7.24E+08 1.76E+08 1.09E+06 4.54E+15
  1.05E+06 7.37E+03 1.37E+08 4.60E+08 1.36E+08 1.89E+16 4.29E+06 1.34E+01 2.47E+04 4.32E+08 6.93E+07 2.47E+05 3.81E+15
  1.25E+06 6.73E+03 1.68E+08 3.53E+08 1.28E+08 1.38E+16 5.63E+04 1.42E-01 6.50E+03 7.87E+07 9.91E+06 1.71E+03 2.78E+15
  1.45E+06 1.09E+04 2.37E+08 2.83E+08 1.06E+08 1.00E+16 4.72E+01 1.42E-04 4.13E+02 3.15E+06 5.17E+05 8.72E-01 2.03E+15
  1.65E+06 2.31E+04 2.75E+08 2.53E+08 7.19E+07 7.33E+15 5.63E-03 3.51E-08 9.89E+00 3.54E+04 8.71E+03 9.69E-05 1.48E+15
  1.85E+06 5.09E+04 2.71E+08 2.27E+08 3.64E+07 5.36E+15 2.03E-07 1.80E-11 1.21E-01 1.84E+02 9.24E+01 1.97E-08 1.08E+15
  2.05E+06 1.21E+05 2.41E+08 2.13E+08 1.35E+07 3.91E+15 6.93E-12 4.02E-13 2.19E-03 1.46E+00 3.78E+01 1.53E-10 7.91E+14
  2.25E+06 2.79E+05 1.91E+08 2.11E+08 3.92E+06 2.86E+15 2.49E-12 5.40E-13 1.92E-03 6.31E-01 2.81E+01 7.05E-11 5.78E+14
  2.45E+06 5.30E+05 1.37E+08 1.97E+08 9.88E+05 2.09E+15 3.69E-12 1.15E-12 2.56E-03 5.03E-01 2.05E+01 6.28E-11 4.22E+14
  2.65E+06 8.39E+05 9.22E+07 1.72E+08 2.20E+05 1.53E+15 5.69E-12 2.29E-12 3.14E-03 4.21E-01 1.49E+01 6.41E-11 3.09E+14
  2.85E+06 1.16E+06 5.81E+07 1.45E+08 4.28E+04 1.12E+15 8.96E-12 4.24E-12 3.62E-03 3.62E-01 1.08E+01 7.27E-11 2.26E+14
  3.05E+06 1.42E+06 3.41E+07 1.20E+08 7.27E+03 8.16E+14 1.40E-11 7.35E-12 4.03E-03 3.20E-01 7.85E+00 8.90E-11 1.65E+14
  3.25E+06 1.54E+06 1.83E+07 9.76E+07 1.10E+03 5.97E+14 2.13E-11 1.19E-11 4.43E-03 2.92E-01 5.68E+00 1.16E-10 1.21E+14
  3.45E+06 1.50E+06 9.03E+06 7.77E+07 1.60E+02 4.36E+14 3.19E-11 1.86E-11 4.90E-03 2.75E-01 4.09E+00 1.60E-10 8.82E+13
  3.65E+06 1.32E+06 4.13E+06 6.03E+07 2.44E+01 3.19E+14 4.75E-11 2.85E-11 5.42E-03 2.66E-01 2.92E+00 2.27E-10 6.45E+13
  3.85E+06 1.08E+06 1.78E+06 4.58E+07 4.19E+00 2.34E+14 7.31E-11 4.43E-11 5.78E-03 2.55E-01 2.07E+00 3.22E-10 4.72E+13
  4.05E+06 8.42E+05 7.27E+05 3.43E+07 8.34E-01 1.71E+14 1.21E-10 7.18E-11 5.69E-03 2.39E-01 1.46E+00 4.48E-10 3.45E+13
  4.25E+06 6.30E+05 2.88E+05 2.54E+07 1.85E-01 1.25E+14 2.14E-10 1.20E-10 5.24E-03 2.19E-01 1.02E+00 6.09E-10 2.53E+13
  4.45E+06 4.63E+05 1.13E+05 1.88E+07 4.22E-02 9.16E+13 3.68E-10 1.96E-10 4.75E-03 2.01E-01 7.07E-01 8.18E-10 1.85E+13
  4.65E+06 3.39E+05 4.52E+04 1.38E+07 9.40E-03 6.71E+13 5.65E-10 2.93E-10 4.43E-03 1.85E-01 4.78E-01 1.09E-09 1.35E+13
  4.85E+06 2.50E+05 1.89E+04 1.01E+07 2.01E-03 4.91E+13 7.46E-10 3.91E-10 4.28E-03 1.69E-01 3.15E-01 1.41E-09 9.91E+12
  5.05E+06 1.86E+05 8.19E+03 7.42E+06 4.09E-04 3.60E+13 8.34E-10 4.61E-10 4.27E-03 1.52E-01 2.01E-01 1.76E-09 7.25E+12
  5.25E+06 1.40E+05 3.67E+03 5.44E+06 7.76E-05 2.64E+13 7.89E-10 4.82E-10 4.32E-03 1.32E-01 1.25E-01 2.09E-09 5.31E+12
  5.45E+06 1.08E+05 1.67E+03 3.98E+06 1.33E-05 1.93E+13 6.34E-10 4.53E-10 4.43E-03 1.10E-01 7.66E-02 2.35E-09 3.88E+12
  5.65E+06 8.51E+04 7.36E+02 2.91E+06 1.90E-06 1.42E+13 4.26E-10 3.85E-10 4.68E-03 8.88E-02 4.64E-02 2.50E-09 2.84E+12
  5.85E+06 6.94E+04 3.03E+02 2.13E+06 2.09E-07 1.04E+13 2.35E-10 2.99E-10 5.20E-03 6.90E-02 2.82E-02 2.49E-09 2.07E+12
  6.05E+06 6.16E+04 1.20E+02 1.55E+06 1.73E-08 7.62E+12 1.19E-10 2.52E-10 5.74E-03 5.20E-02 1.73E-02 2.41E-09 1.51E+12
  6.25E+06 9.22E+04 4.54E+01 1.09E+06 1.39E-10 5.59E+12 5.75E-12 2.33E-11 1.57E-02 2.85E-02 1.07E-02 1.23E-09 1.10E+12
  6.45E+06 1.33E+05 3.02E+01 7.32E+05 2.39E-12 4.09E+12 9.95E-14 1.11E-12 1.64E-02 1.69E-02 6.84E-03 2.41E-10 8.04E+11
  6.65E+06 1.46E+05 1.81E+01 4.88E+05 2.47E-13 2.97E+12 1.50E-15 9.97E-14 1.19E-02 1.31E-02 4.44E-03 5.26E-11 5.86E+11
  6.85E+06 1.39E+05 9.99E+00 3.26E+05 3.36E-14 2.14E+12 2.41E-17 1.50E-14 8.68E-03 9.92E-03 2.93E-03 1.49E-11 4.28E+11
  7.05E+06 1.22E+05 5.13E+00 2.19E+05 5.18E-15 1.53E+12 6.12E-19 3.32E-15 6.78E-03 7.02E-03 1.96E-03 5.31E-12 3.12E+11
  7.25E+06 1.02E+05 2.49E+00 1.48E+05 8.56E-16 1.09E+12 3.53E-20 9.37E-16 5.52E-03 4.69E-03 1.33E-03 2.18E-12 2.28E+11
  7.45E+06 8.35E+04 1.16E+00 1.00E+05 1.42E-16 7.69E+11 3.35E-21 2.90E-16 4.54E-03 3.01E-03 8.98E-04 9.37E-13 1.66E+11
  7.65E+06 6.72E+04 5.14E-01 6.76E+04 2.34E-17 5.34E+11 3.92E-22 9.55E-17 3.72E-03 1.85E-03 6.06E-04 4.15E-13 1.21E+11
  7.85E+06 5.34E+04 2.19E-01 4.55E+04 3.81E-18 3.65E+11 5.19E-23 3.33E-17 3.01E-03 1.09E-03 4.07E-04 1.88E-13 8.77E+10
  8.05E+06 4.19E+04 8.97E-02 3.06E+04 6.16E-19 2.45E+11 7.60E-24 1.22E-17 2.40E-03 6.12E-04 2.73E-04 8.64E-14 6.35E+10
  8.25E+06 3.25E+04 3.53E-02 2.06E+04 9.87E-20 1.61E+11 1.22E-24 4.70E-18 1.88E-03 3.27E-04 1.82E-04 4.03E-14 4.59E+10
  8.45E+06 2.50E+04 1.34E-02 1.39E+04 1.57E-20 1.04E+11 2.12E-25 1.90E-18 1.44E-03 1.67E-04 1.21E-04 1.90E-14 3.31E+10
  8.65E+06 1.90E+04 4.91E-03 9.37E+03 2.48E-21 6.64E+10 4.00E-26 8.05E-19 1.09E-03 8.15E-05 7.93E-05 9.03E-15 2.37E+10
  8.85E+06 1.44E+04 1.75E-03 6.34E+03 3.90E-22 4.17E+10 8.05E-27 3.55E-19 8.08E-04 3.82E-05 5.15E-05 4.32E-15 1.69E+10
  9.05E+06 1.08E+04 6.12E-04 4.30E+03 6.10E-23 2.59E+10 1.71E-27 1.62E-19 5.90E-04 1.73E-05 3.30E-05 2.08E-15 1.20E+10
  9.25E+06 8.02E+03 2.09E-04 2.94E+03 9.48E-24 1.60E+10 3.78E-28 7.64E-20 4.25E-04 7.64E-06 2.07E-05 9.96E-16 8.50E+09
  9.45E+06 5.91E+03 7.03E-05 2.01E+03 1.46E-24 9.79E+09 8.60E-29 3.67E-20 3.02E-04 3.30E-06 1.27E-05 4.74E-16 5.95E+09
  9.65E+06 4.32E+03 2.31E-05 1.39E+03 2.23E-25 5.95E+09 1.98E-29 1.79E-20 2.11E-04 1.41E-06 7.53E-06 2.23E-16 4.13E+09
  9.85E+06 3.12E+03 7.42E-06 9.72E+02 3.37E-26 3.57E+09 4.74E-30 8.76E-21 1.45E-04 6.19E-07 4.32E-06 1.03E-16 2.84E+09
     Z      SO4AER
  5.00E+04 2.52E+09
  1.50E+05 2.77E+09
  2.50E+05 3.42E+09
  3.50E+05 4.11E+09
  5.50E+05 5.10E+09
  7.50E+05 5.34E+09
  9.50E+05 4.94E+09
  1.15E+06 4.19E+09
  1.35E+06 3.08E+09
  1.55E+06 2.01E+09
  1.75E+06 1.20E+09
  1.95E+06 6.90E+08
  2.15E+06 4.02E+08
  2.35E+06 2.40E+08
  2.55E+06 1.46E+08
  2.75E+06 8.79E+07
  2.95E+06 5.17E+07
  3.15E+06 2.96E+07
  3.35E+06 1.64E+07
  3.55E+06 8.74E+06
  3.75E+06 4.52E+06
  3.95E+06 2.25E+06
  4.15E+06 1.08E+06
  4.35E+06 4.91E+05
  4.55E+06 2.14E+05
  4.75E+06 8.76E+04
  4.95E+06 3.34E+04
  5.15E+06 1.16E+04
  5.35E+06 3.77E+03
  5.55E+06 1.11E+03
  5.75E+06 2.99E+02
  5.95E+06 7.11E+01
  6.15E+06 1.49E+01
  6.35E+06 2.75E+00
  6.55E+06 4.28E-01
  6.75E+06 5.42E-02
  6.95E+06 5.43E-03
  7.15E+06 4.19E-04
  7.35E+06 1.69E-05
  7.55E+06 2.38E-07
  7.75E+06 8.04E-10
  7.95E+06 3.89E-13
  8.15E+06 1.34E-17
  8.35E+06 1.26E-23
  8.55E+06 8.95E-32
  8.75E+06 8.25E-43
  8.95E+06 9.08E-58
  9.15E+06 4.67E-78
  9.35E+06 2.20E-87
  9.55E+06 1.62E-87
  9.75E+06 1.19E-87
  9.95E+06 8.79E-88

 FLUXES OF LONG-LIVED SPECIES


     Z        H2CO     O        H2O      OH       HO2      H2O2     O3       H        H2       CH4      CO       CH3OOH  
  0.00E+00-3.68E+08-1.74E+05-9.85E+09-4.39E+06-3.65E+08-5.83E+09-2.36E+10-4.01E+03-7.10E+08 1.14E+11 2.21E+11-4.30E+09
  1.00E+05-1.20E+08-3.80E+04 0.00E+00-1.01E+06 4.72E+06 1.03E+09-8.37E+10-1.25E+00-2.18E+09 9.18E+10 1.55E+11-2.79E+08
  2.00E+05-2.90E+07-6.72E+04 0.00E+00-1.15E+06 3.73E+06 1.99E+09-1.35E+11-1.62E+00-2.94E+09 7.22E+10 1.07E+11 7.70E+08
  3.00E+05 7.82E+07-1.06E+05 0.00E+00-8.27E+05 1.37E+07 2.60E+09-1.82E+11-3.51E-01-3.20E+09 5.51E+10 7.19E+10 1.75E+09
  4.00E+05 9.65E+07-1.67E+05 0.00E+00-1.35E+06-4.73E+06 2.15E+09-2.19E+11-2.85E+00-3.05E+09 4.14E+10 4.86E+10 1.77E+09
  5.00E+05 1.38E+08-2.36E+05 0.00E+00-7.05E+05 1.05E+07 2.07E+09-2.57E+11-6.67E-01-2.92E+09 2.92E+10 3.15E+10 1.81E+09
  6.00E+05 1.34E+08-3.13E+05 0.00E+00-1.36E+05 2.63E+07 2.06E+09-2.88E+11 1.22E+00-2.67E+09 1.97E+10 1.97E+10 1.69E+09
  7.00E+05 1.57E+08-4.13E+05 0.00E+00 4.15E+05 2.09E+07 1.52E+09-3.07E+11 1.98E+00-2.26E+09 1.31E+10 1.18E+10 1.32E+09
  8.00E+05 1.12E+08-5.23E+05 0.00E+00 3.87E+05 2.02E+07 1.25E+09-3.06E+11 1.50E+00-1.84E+09 9.09E+09 6.58E+09 1.03E+09
  9.00E+05 8.99E+07-4.50E+05 0.00E+00 1.08E+06 3.21E+07 1.02E+09-2.90E+11 3.69E+00-1.46E+09 6.63E+09 3.08E+09 7.84E+08
  1.00E+06 5.12E+07-2.97E+05 0.00E+00 4.46E+05 1.34E+07 4.92E+08-2.50E+11 1.36E+00-1.10E+09 5.61E+09 1.42E+09 4.00E+08
  1.10E+06 1.32E+07-5.80E+05-9.85E+09-1.94E+04 3.32E+05 1.25E+08-1.94E+11-1.33E-01-8.45E+08 5.21E+09 6.27E+08 9.83E+07
  1.20E+06 1.98E+06-5.30E+05-9.10E+09-4.33E+04-2.80E+05 1.85E+07-1.38E+11-1.47E-01-7.12E+08 4.90E+09 1.78E+08 1.35E+07
  1.30E+06-1.42E+05-4.92E+05-8.61E+09-4.86E+04-3.87E+05-1.50E+06-8.57E+10-1.67E-01-6.24E+08 4.64E+09-3.59E+07-6.60E+05
  1.40E+06-2.62E+05-4.62E+05-8.14E+09-4.56E+04-3.27E+05-2.83E+06-4.43E+10-2.01E-01-5.49E+08 4.36E+09-1.23E+08-9.27E+05
  1.50E+06-1.75E+05-4.51E+05-7.64E+09-4.68E+04-2.77E+05-2.02E+06-1.69E+10-2.76E-01-4.79E+08 4.08E+09-1.38E+08-1.37E+05
  1.60E+06-1.01E+05-4.59E+05-7.11E+09-5.22E+04-2.40E+05-1.17E+06-1.81E+09-4.11E-01-4.18E+08 3.78E+09-1.15E+08 3.25E+05
  1.70E+06-5.06E+04-5.08E+05-6.53E+09-6.29E+04-2.12E+05-4.50E+05 5.28E+09-6.51E-01-3.69E+08 3.47E+09-7.96E+07 5.25E+05
  1.80E+06-1.69E+04-6.01E+05-5.94E+09-7.97E+04-1.82E+05 1.47E+05 8.40E+09-1.08E+00-3.34E+08 3.16E+09-4.33E+07 5.70E+05
  1.90E+06 2.97E+03-7.50E+05-5.32E+09-1.05E+05-1.48E+05 5.93E+05 9.84E+09-1.88E+00-3.16E+08 2.84E+09-1.34E+07 5.34E+05
  2.00E+06 1.40E+04-9.64E+05-4.70E+09-1.41E+05-1.11E+05 8.25E+05 1.01E+10-3.44E+00-3.15E+08 2.53E+09 4.39E+06 4.54E+05
  2.10E+06 2.31E+04-1.21E+06-4.07E+09-1.81E+05-8.14E+04 7.88E+05 8.98E+09-6.30E+00-3.31E+08 2.22E+09 6.14E+06 3.49E+05
  2.20E+06 3.13E+04-1.51E+06-3.44E+09-2.18E+05-7.22E+04 5.88E+05 6.85E+09-1.13E+01-3.61E+08 1.92E+09-3.97E+06 2.46E+05
  2.30E+06 3.73E+04-1.88E+06-2.84E+09-2.56E+05-8.07E+04 3.80E+05 4.81E+09-2.02E+01-4.03E+08 1.64E+09-1.73E+07 1.69E+05
  2.40E+06 4.10E+04-2.36E+06-2.28E+09-2.96E+05-9.87E+04 2.23E+05 3.31E+09-3.58E+01-4.53E+08 1.39E+09-2.92E+07 1.17E+05
  2.50E+06 4.26E+04-2.93E+06-1.76E+09-3.39E+05-1.22E+05 1.13E+05 2.31E+09-6.26E+01-5.08E+08 1.16E+09-3.86E+07 8.28E+04
  2.60E+06 4.25E+04-3.60E+06-1.30E+09-3.87E+05-1.48E+05 3.38E+04 1.66E+09-1.08E+02-5.67E+08 9.57E+08-4.62E+07 6.02E+04
  2.70E+06 4.10E+04-4.43E+06-8.95E+08-4.40E+05-1.77E+05-2.47E+04 1.22E+09-1.86E+02-6.28E+08 7.84E+08-5.28E+07 4.50E+04
  2.80E+06 3.86E+04-5.42E+06-5.41E+08-4.98E+05-2.09E+05-7.04E+04 9.29E+08-3.17E+02-6.90E+08 6.38E+08-5.89E+07 3.47E+04
  2.90E+06 3.59E+04-6.48E+06-2.35E+08-5.51E+05-2.40E+05-1.07E+05 7.16E+08-5.28E+02-7.52E+08 5.16E+08-6.46E+07 2.74E+04
  3.00E+06 3.29E+04-7.66E+06 2.64E+07-6.06E+05-2.72E+05-1.37E+05 5.71E+08-8.72E+02-8.14E+08 4.16E+08-7.07E+07 2.22E+04
  3.10E+06 2.98E+04-8.94E+06 2.48E+08-6.65E+05-3.06E+05-1.64E+05 4.74E+08-1.42E+03-8.74E+08 3.36E+08-7.75E+07 1.85E+04
  3.20E+06 2.67E+04-1.01E+07 4.34E+08-7.16E+05-3.37E+05-1.85E+05 4.05E+08-2.25E+03-9.32E+08 2.72E+08-8.45E+07 1.55E+04
  3.30E+06 2.37E+04-1.09E+07 5.89E+08-7.63E+05-3.67E+05-2.04E+05 3.55E+08-3.46E+03-9.88E+08 2.22E+08-9.23E+07 1.32E+04
  3.40E+06 2.07E+04-1.15E+07 7.18E+08-8.12E+05-3.98E+05-2.21E+05 3.16E+08-5.22E+03-1.04E+09 1.84E+08-1.02E+08 1.12E+04
  3.50E+06 1.76E+04-1.18E+07 8.25E+08-8.70E+05-4.34E+05-2.42E+05 2.82E+08-7.73E+03-1.09E+09 1.56E+08-1.15E+08 9.58E+03
  3.60E+06 1.37E+04-1.19E+07 9.14E+08-9.52E+05-4.83E+05-2.72E+05 2.49E+08-1.14E+04-1.14E+09 1.35E+08-1.34E+08 8.20E+03
  3.70E+06 8.46E+03-1.16E+07 9.88E+08-1.06E+06-5.49E+05-3.19E+05 2.16E+08-1.65E+04-1.18E+09 1.19E+08-1.63E+08 7.00E+03
  3.80E+06 1.40E+03-1.08E+07 1.05E+09-1.22E+06-6.42E+05-3.94E+05 1.84E+08-2.39E+04-1.22E+09 1.07E+08-2.06E+08 5.94E+03
  3.90E+06-7.21E+03-9.73E+06 1.10E+09-1.45E+06-7.78E+05-5.10E+05 1.54E+08-3.49E+04-1.25E+09 9.76E+07-2.68E+08 4.98E+03
  4.00E+06-1.58E+04-8.57E+06 1.15E+09-1.74E+06-9.54E+05-6.65E+05 1.24E+08-5.12E+04-1.28E+09 8.85E+07-3.49E+08 4.09E+03
  4.10E+06-2.19E+04-7.75E+06 1.20E+09-2.07E+06-1.16E+06-8.51E+05 9.64E+07-7.52E+04-1.31E+09 7.94E+07-4.49E+08 3.26E+03
  4.20E+06-2.41E+04-7.64E+06 1.24E+09-2.43E+06-1.38E+06-1.06E+06 7.26E+07-1.12E+05-1.33E+09 6.98E+07-5.68E+08 2.54E+03
  4.30E+06-2.23E+04-8.36E+06 1.27E+09-2.80E+06-1.62E+06-1.28E+06 5.37E+07-1.69E+05-1.34E+09 5.98E+07-7.03E+08 1.94E+03
  4.40E+06-1.68E+04-9.73E+06 1.30E+09-3.10E+06-1.82E+06-1.45E+06 3.89E+07-2.54E+05-1.36E+09 4.97E+07-8.50E+08 1.46E+03
  4.50E+06-9.19E+03-1.16E+07 1.33E+09-3.32E+06-1.97E+06-1.57E+06 2.78E+07-3.77E+05-1.36E+09 4.00E+07-1.01E+09 1.08E+03
