
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D
   4.650E+06 9.158E+02 3.159E+16 3.709E-01 1.529E+04 4.178E+04 3.744E-09 1.005E-08 1.922E-06 3.890E-03 5.254E-05 3.400E-10 2.519E-07 7.619E+12 1.704E+07 1.306E-01
   4.750E+06 7.837E+02 2.703E+16 3.063E-01 1.209E+04 3.549E+04 5.534E-09 1.111E-08 2.159E-06 3.893E-03 5.257E-05 3.373E-10 2.071E-07 6.530E+12 1.460E+07 1.532E-01
   4.850E+06 6.708E+02 2.314E+16 2.493E-01 9.172E+03 3.136E+04 7.920E-09 1.226E-08 2.398E-06 3.895E-03 5.259E-05 3.480E-10 1.653E-07 5.599E+12 1.215E+07 1.825E-01
   4.950E+06 5.742E+02 1.980E+16 1.990E-01 6.690E+03 2.900E+04 1.101E-08 1.352E-08 2.637E-06 3.897E-03 5.262E-05 3.758E-10 1.281E-07 4.805E+12 9.777E+06 2.196E-01
   5.050E+06 4.915E+02 1.695E+16 1.557E-01 4.704E+03 2.822E+04 1.491E-08 1.487E-08 2.874E-06 3.899E-03 5.264E-05 4.271E-10 9.654E-08 4.127E+12 7.558E+06 2.665E-01
   5.150E+06 4.207E+02 1.451E+16 1.200E-01 3.214E+03 2.890E+04 1.976E-08 1.634E-08 3.110E-06 3.900E-03 5.266E-05 5.106E-10 7.122E-08 3.547E+12 5.594E+06 3.253E-01
   5.250E+06 3.601E+02 1.242E+16 9.190E-02 2.159E+03 3.072E+04 2.571E-08 1.789E-08 3.344E-06 3.901E-03 5.268E-05 6.339E-10 5.198E-08 3.051E+12 3.985E+06 3.986E-01
   5.350E+06 3.083E+02 1.064E+16 7.029E-02 1.436E+03 3.370E+04 3.295E-08 1.953E-08 3.575E-06 3.902E-03 5.269E-05 8.120E-10 3.778E-08 2.625E+12 2.774E+06 4.900E-01
   5.450E+06 2.640E+02 9.105E+15 5.505E-02 9.419E+02 4.296E+04 4.166E-08 2.125E-08 3.803E-06 3.903E-03 5.271E-05 1.209E-09 2.720E-08 2.259E+12 1.738E+06 6.225E-01
   5.550E+06 2.260E+02 7.796E+15 4.574E-02 6.039E+02 6.879E+04 5.210E-08 2.302E-08 4.026E-06 3.904E-03 5.272E-05 2.260E-09 1.924E-08 1.944E+12 8.678E+05 8.541E-01
   5.650E+06 1.935E+02 6.675E+15 3.866E-02 3.817E+02 1.069E+05 6.456E-08 2.483E-08 4.246E-06 3.905E-03 5.273E-05 4.102E-09 1.347E-08 1.670E+12 4.269E+05 1.205E+00
   5.750E+06 1.657E+02 5.715E+15 3.149E-02 2.406E+02 1.431E+05 7.938E-08 2.665E-08 4.460E-06 3.906E-03 5.275E-05 6.409E-09 9.438E-09 1.431E+12 2.348E+05 1.635E+00
   5.850E+06 1.419E+02 4.894E+15 2.438E-02 1.518E+02 1.687E+05 9.701E-08 2.848E-08 4.669E-06 3.907E-03 5.276E-05 8.821E-09 6.641E-09 1.223E+12 1.406E+05 2.101E+00
   5.950E+06 1.215E+02 4.191E+15 1.803E-02 9.597E+01 1.804E+05 1.180E-07 3.028E-08 4.874E-06 3.908E-03 5.277E-05 1.102E-08 4.698E-09 1.041E+12 8.828E+04 2.564E+00
   6.050E+06 1.041E+02 3.589E+15 1.287E-02 6.110E+01 1.784E+05 1.431E-07 3.204E-08 5.073E-06 3.908E-03 5.278E-05 1.272E-08 3.355E-09 8.828E+11 5.671E+04 2.993E+00
   6.150E+06 8.912E+01 3.074E+15 8.969E-03 3.923E+01 1.655E+05 1.733E-07 3.375E-08 5.268E-06 3.909E-03 5.279E-05 1.378E-08 2.422E-09 7.454E+11 3.676E+04 3.374E+00
   6.250E+06 7.633E+01 2.633E+15 6.163E-03 2.542E+01 1.458E+05 2.097E-07 3.539E-08 5.458E-06 3.910E-03 5.280E-05 1.416E-08 1.769E-09 6.265E+11 2.385E+04 3.706E+00
   6.350E+06 6.538E+01 2.255E+15 4.220E-03 1.666E+01 1.227E+05 2.542E-07 3.694E-08 5.641E-06 3.910E-03 5.281E-05 1.391E-08 1.309E-09 5.241E+11 1.543E+04 4.003E+00
   6.450E+06 5.600E+01 1.932E+15 2.901E-03 1.103E+01 9.926E+04 3.085E-07 3.838E-08 5.820E-06 3.911E-03 5.282E-05 1.314E-08 9.812E-10 4.363E+11 9.921E+03 4.287E+00
   6.550E+06 4.797E+01 1.655E+15 2.010E-03 7.364E+00 7.768E+04 3.745E-07 3.972E-08 5.991E-06 3.911E-03 5.282E-05 1.200E-08 7.429E-10 3.613E+11 6.335E+03 4.580E+00
