
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D
   6.950E+06 5.638E+01 1.860E+15 6.354E+01 1.652E+03 1.010E+06 4.020E-11 1.006E-09 1.544E-07 3.592E-03 4.868E-05 1.513E-07 5.755E-06 3.899E+14 7.734E+06 1.685E+01
   7.050E+06 4.836E+01 1.622E+15 4.485E+01 1.904E+03 7.169E+05 6.498E-11 1.079E-09 2.077E-07 3.591E-03 4.875E-05 1.231E-07 5.654E-06 3.400E+14 8.172E+06 1.382E+01
   7.150E+06 4.140E+01 1.399E+15 3.109E+01 2.164E+03 4.932E+05 9.972E-11 1.160E-09 2.786E-07 3.591E-03 4.882E-05 9.814E-08 5.549E-06 2.934E+14 8.488E+06 1.128E+01
   7.250E+06 3.540E+01 1.209E+15 2.227E+01 2.428E+03 3.456E+05 1.456E-10 1.249E-09 3.693E-07 3.590E-03 4.887E-05 7.960E-08 5.436E-06 2.535E+14 8.790E+06 9.514E+00
   7.350E+06 3.022E+01 1.041E+15 1.625E+01 2.660E+03 2.417E+05 2.037E-10 1.347E-09 4.815E-07 3.589E-03 4.892E-05 6.472E-08 5.307E-06 2.182E+14 8.958E+06 8.245E+00
   7.450E+06 2.576E+01 8.971E+14 1.239E+01 2.850E+03 1.729E+05 2.742E-10 1.456E-09 6.154E-07 3.587E-03 4.897E-05 5.374E-08 5.162E-06 1.880E+14 9.044E+06 7.470E+00
   7.550E+06 2.193E+01 7.696E+14 9.679E+00 2.966E+03 1.236E+05 3.569E-10 1.576E-09 7.708E-07 3.586E-03 4.901E-05 4.480E-08 4.999E-06 1.613E+14 8.890E+06 7.008E+00
   7.650E+06 1.864E+01 6.618E+14 7.839E+00 3.015E+03 8.989E+04 4.505E-10 1.710E-09 9.454E-07 3.582E-03 4.905E-05 3.791E-08 4.819E-06 1.387E+14 8.715E+06 6.821E+00
   7.750E+06 1.582E+01 5.658E+14 6.351E+00 2.973E+03 6.314E+04 5.538E-10 1.860E-09 1.137E-06 3.581E-03 4.909E-05 3.117E-08 4.621E-06 1.185E+14 8.546E+06 6.726E+00
   7.850E+06 1.340E+01 4.855E+14 5.226E+00 2.867E+03 4.381E+04 6.642E-10 2.030E-09 1.342E-06 3.576E-03 4.912E-05 2.524E-08 4.402E-06 1.017E+14 9.012E+06 6.744E+00
