
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D
   6.150E+06 1.122E+02 4.065E+15 6.466E+00 1.725E+04 1.104E+05 6.156E-10 2.179E-09 1.268E-06 3.595E-03 4.982E-05 7.556E-09 3.345E-06 8.534E+13 2.502E+07 1.311E+00
   6.250E+06 9.535E+01 3.453E+15 4.979E+00 1.632E+04 7.771E+04 7.330E-10 2.386E-09 1.485E-06 3.596E-03 4.986E-05 6.259E-09 3.183E-06 7.249E+13 2.437E+07 1.249E+00
   6.350E+06 8.100E+01 2.933E+15 3.917E+00 1.510E+04 5.523E+04 8.535E-10 2.622E-09 1.707E-06 3.596E-03 4.990E-05 5.235E-09 3.016E-06 6.158E+13 2.345E+07 1.221E+00
   6.450E+06 6.881E+01 2.492E+15 3.129E+00 1.370E+04 3.963E+04 9.751E-10 2.895E-09 1.931E-06 3.597E-03 4.993E-05 4.422E-09 2.845E-06 5.231E+13 2.230E+07 1.217E+00
   6.550E+06 5.846E+01 2.117E+15 2.525E+00 1.219E+04 2.871E+04 1.096E-09 3.209E-09 2.155E-06 3.597E-03 4.996E-05 3.769E-09 2.672E-06 4.443E+13 2.093E+07 1.231E+00
   6.650E+06 4.967E+01 1.799E+15 2.049E+00 1.067E+04 2.097E+04 1.215E-09 3.572E-09 2.375E-06 3.598E-03 4.998E-05 3.241E-09 2.497E-06 3.775E+13 1.939E+07 1.258E+00
   6.750E+06 4.220E+01 1.528E+15 1.664E+00 9.204E+03 1.532E+04 1.333E-09 3.989E-09 2.591E-06 3.598E-03 5.001E-05 2.787E-09 2.324E-06 3.207E+13 1.781E+07 1.291E+00
   6.850E+06 3.586E+01 1.299E+15 1.340E+00 7.839E+03 1.069E+04 1.450E-09 4.465E-09 2.801E-06 3.598E-03 5.003E-05 2.288E-09 2.155E-06 2.725E+13 1.721E+07 1.320E+00
   6.950E+06 3.047E+01 1.104E+15 1.082E+00 6.575E+03 7.439E+03 1.575E-09 5.004E-09 3.004E-06 3.598E-03 5.005E-05 1.873E-09 1.983E-06 2.315E+13 1.919E+07 1.363E+00
   7.050E+06 2.589E+01 9.378E+14 1.017E+00 5.346E+03 1.247E+04 1.726E-09 5.609E-09 3.198E-06 3.598E-03 5.007E-05 3.696E-09 1.783E-06 1.967E+13 1.045E+07 1.677E+00
   7.150E+06 2.201E+01 7.970E+14 1.291E+00 4.259E+03 3.576E+04 1.941E-09 6.287E-09 3.381E-06 3.599E-03 5.009E-05 1.247E-08 1.580E-06 1.671E+13 2.442E+06 2.826E+00
   7.250E+06 1.870E+01 6.774E+14 1.573E+00 3.363E+03 6.302E+04 2.282E-09 7.042E-09 3.555E-06 3.599E-03 5.011E-05 2.585E-08 1.397E-06 1.420E+13 9.123E+05 4.586E+00
   7.350E+06 1.590E+01 5.757E+14 1.727E+00 2.628E+03 8.578E+04 2.842E-09 7.882E-09 3.717E-06 3.599E-03 5.013E-05 4.140E-08 1.228E-06 1.206E+13 4.465E+05 6.736E+00
   7.450E+06 1.351E+01 4.893E+14 1.747E+00 2.035E+03 1.011E+05 3.738E-09 8.816E-09 3.870E-06 3.599E-03 5.015E-05 5.740E-08 1.075E-06 1.023E+13 2.516E+05 9.160E+00
   7.550E+06 1.148E+01 4.160E+14 1.668E+00 1.564E+03 1.088E+05 5.102E-09 9.855E-09 4.013E-06 3.600E-03 5.017E-05 7.265E-08 9.368E-07 8.680E+12 1.533E+05 1.180E+01
