
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D
   4.750E+06 7.837E+02 2.703E+16 5.073E-01 2.099E+04 2.679E+04 5.522E-09 1.088E-08 2.069E-06 4.013E-03 5.785E-05 2.470E-10 3.752E-07 6.508E+12 2.169E+07 1.401E-01
   4.850E+06 6.708E+02 2.314E+16 4.280E-01 1.652E+04 2.290E+04 7.933E-09 1.206E-08 2.323E-06 4.016E-03 5.791E-05 2.465E-10 3.074E-07 5.578E+12 1.854E+07 1.686E-01
   4.950E+06 5.742E+02 1.980E+16 3.524E-01 1.247E+04 2.030E+04 1.105E-08 1.333E-08 2.575E-06 4.018E-03 5.797E-05 2.551E-10 2.445E-07 4.783E+12 1.529E+07 2.038E-01
   5.050E+06 4.915E+02 1.695E+16 2.825E-01 9.034E+03 1.881E+04 1.498E-08 1.471E-08 2.824E-06 4.021E-03 5.801E-05 2.760E-10 1.887E-07 4.105E+12 1.210E+07 2.473E-01
   5.150E+06 4.207E+02 1.451E+16 2.212E-01 6.322E+03 1.833E+04 1.986E-08 1.619E-08 3.069E-06 4.023E-03 5.805E-05 3.140E-10 1.419E-07 3.525E+12 9.136E+06 3.008E-01
   5.250E+06 3.601E+02 1.242E+16 1.708E-01 4.319E+03 1.876E+04 2.584E-08 1.776E-08 3.310E-06 4.024E-03 5.809E-05 3.752E-10 1.050E-07 3.030E+12 6.583E+06 3.666E-01
   5.350E+06 3.083E+02 1.064E+16 1.308E-01 2.909E+03 1.986E+04 3.309E-08 1.941E-08 3.548E-06 4.026E-03 5.812E-05 4.638E-10 7.710E-08 2.606E+12 4.576E+06 4.468E-01
   5.450E+06 2.640E+02 9.105E+15 9.997E-02 1.938E+03 2.198E+04 4.182E-08 2.113E-08 3.780E-06 4.027E-03 5.815E-05 5.995E-10 5.631E-08 2.243E+12 3.110E+06 5.461E-01
   5.550E+06 2.260E+02 7.796E+15 7.837E-02 1.266E+03 3.115E+04 5.225E-08 2.290E-08 4.007E-06 4.028E-03 5.817E-05 9.921E-10 4.054E-08 1.930E+12 1.744E+06 6.946E-01
   5.650E+06 1.935E+02 6.675E+15 6.475E-02 8.100E+02 5.477E+04 6.469E-08 2.472E-08 4.229E-06 4.029E-03 5.819E-05 2.037E-09 2.869E-08 1.660E+12 7.651E+05 9.468E-01
   5.750E+06 1.657E+02 5.715E+15 5.355E-02 5.140E+02 8.457E+04 7.949E-08 2.655E-08 4.446E-06 4.030E-03 5.821E-05 3.672E-09 2.023E-08 1.424E+12 3.653E+05 1.297E+00
   5.850E+06 1.419E+02 4.894E+15 4.259E-02 3.255E+02 1.101E+05 9.710E-08 2.838E-08 4.657E-06 4.031E-03 5.823E-05 5.582E-09 1.428E-08 1.218E+12 2.007E+05 1.707E+00
   5.950E+06 1.215E+02 4.191E+15 3.240E-02 2.063E+02 1.263E+05 1.181E-07 3.019E-08 4.863E-06 4.031E-03 5.825E-05 7.473E-09 1.012E-08 1.038E+12 1.204E+05 2.139E+00
   6.050E+06 1.041E+02 3.589E+15 2.377E-02 1.315E+02 1.314E+05 1.432E-07 3.196E-08 5.064E-06 4.032E-03 5.827E-05 9.082E-09 7.235E-09 8.813E+11 7.573E+04 2.564E+00
   6.150E+06 8.912E+01 3.074E+15 1.699E-02 8.449E+01 1.270E+05 1.733E-07 3.368E-08 5.260E-06 4.033E-03 5.828E-05 1.024E-08 5.226E-09 7.445E+11 4.870E+04 2.962E+00
   6.250E+06 7.633E+01 2.633E+15 1.195E-02 5.477E+01 1.156E+05 2.098E-07 3.533E-08 5.451E-06 4.034E-03 5.829E-05 1.088E-08 3.817E-09 6.260E+11 3.159E+04 3.330E+00
   6.350E+06 6.537E+01 2.255E+15 8.356E-03 3.590E+01 9.994E+04 2.542E-07 3.689E-08 5.635E-06 4.034E-03 5.830E-05 1.099E-08 2.825E-09 5.238E+11 2.052E+04 3.674E+00
   6.450E+06 5.600E+01 1.932E+15 5.852E-03 2.377E+01 8.280E+04 3.085E-07 3.835E-08 5.814E-06 4.035E-03 5.831E-05 1.063E-08 2.117E-09 4.360E+11 1.329E+04 4.008E+00
   6.550E+06 4.797E+01 1.655E+15 4.120E-03 1.587E+01 6.613E+04 3.746E-07 3.970E-08 5.987E-06 4.035E-03 5.832E-05 9.906E-09 1.602E-09 3.611E+11 8.554E+03 4.352E+00
   6.650E+06 4.109E+01 1.417E+15 2.925E-03 1.069E+01 5.107E+04 4.537E-07 4.092E-08 6.153E-06 4.035E-03 5.833E-05 8.930E-09 1.226E-09 2.976E+11 5.469E+03 4.716E+00
   6.750E+06 3.520E+01 1.214E+15 2.098E-03 7.263E+00 3.825E+04 5.466E-07 4.202E-08 6.310E-06 4.035E-03 5.833E-05 7.807E-09 9.479E-10 2.441E+11 3.472E+03 5.106E+00
   6.850E+06 3.016E+01 1.040E+15 1.519E-03 4.982E+00 2.786E+04 6.527E-07 4.298E-08 6.459E-06 4.036E-03 5.834E-05 6.637E-09 7.414E-10 1.994E+11 2.189E+03 5.517E+00
   6.950E+06 2.584E+01 8.912E+14 1.109E-03 3.452E+00 1.979E+04 7.704E-07 4.382E-08 6.599E-06 4.036E-03 5.834E-05 5.502E-09 5.869E-10 1.623E+11 1.371E+03 5.941E+00
   7.050E+06 2.214E+01 7.636E+14 8.163E-04 2.418E+00 1.374E+04 8.974E-07 4.454E-08 6.729E-06 4.036E-03 5.835E-05 4.459E-09 4.706E-10 1.318E+11 8.544E+02 6.362E+00
   7.150E+06 1.897E+01 6.543E+14 6.052E-04 1.715E+00 9.360E+03 1.031E-06 4.516E-08 6.850E-06 4.036E-03 5.835E-05 3.544E-09 3.827E-10 1.069E+11 5.305E+02 6.769E+00
   7.250E+06 1.625E+01 5.607E+14 4.480E-04 1.224E+00 6.274E+03 1.167E-06 4.567E-08 6.960E-06 4.036E-03 5.835E-05 2.772E-09 3.137E-10 8.646E+10 3.277E+02 7.134E+00
   7.350E+06 1.393E+01 4.805E+14 3.275E-04 8.718E-01 4.148E+03 1.304E-06 4.610E-08 7.059E-06 4.036E-03 5.835E-05 2.139E-09 2.570E-10 6.961E+10 2.011E+02 7.427E+00
   7.450E+06 1.194E+01 4.117E+14 2.361E-04 6.192E-01 2.706E+03 1.438E-06 4.646E-08 7.149E-06 4.036E-03 5.835E-05 1.628E-09 2.104E-10 5.578E+10 1.226E+02 7.635E+00
   7.550E+06 1.023E+01 3.529E+14 1.680E-04 4.387E-01 1.743E+03 1.568E-06 4.674E-08 7.229E-06 4.036E-03 5.836E-05 1.224E-09 1.720E-10 4.451E+10 7.439E+01 7.754E+00
   7.650E+06 8.768E+00 3.024E+14 1.181E-04 3.102E-01 1.109E+03 1.691E-06 4.698E-08 7.299E-06 4.036E-03 5.836E-05 9.087E-10 1.405E-10 3.537E+10 4.495E+01 7.784E+00
   7.750E+06 7.515E+00 2.592E+14 8.212E-05 2.189E-01 6.982E+02 1.805E-06 4.717E-08 7.360E-06 4.036E-03 5.836E-05 6.673E-10 1.148E-10 2.802E+10 2.710E+01 7.731E+00
   7.850E+06 6.441E+00 2.222E+14 5.652E-05 1.543E-01 4.350E+02 1.911E-06 4.732E-08 7.412E-06 4.037E-03 5.836E-05 4.851E-10 9.369E-11 2.212E+10 1.632E+01 7.605E+00
   7.950E+06 5.521E+00 1.904E+14 3.856E-05 1.086E-01 2.686E+02 2.007E-06 4.744E-08 7.457E-06 4.037E-03 5.836E-05 3.494E-10 7.648E-11 1.742E+10 9.836E+00 7.415E+00
   8.050E+06 4.733E+00 1.633E+14 2.611E-05 7.640E-02 1.644E+02 2.092E-06 4.754E-08 7.495E-06 4.037E-03 5.836E-05 2.495E-10 6.244E-11 1.369E+10 5.947E+00 7.174E+00
   8.150E+06 4.057E+00 1.400E+14 1.756E-05 5.371E-02 9.997E+01 2.166E-06 4.761E-08 7.527E-06 4.037E-03 5.836E-05 1.770E-10 5.099E-11 1.074E+10 3.618E+00 6.893E+00
   8.250E+06 3.478E+00 1.200E+14 1.175E-05 3.775E-02 6.039E+01 2.230E-06 4.767E-08 7.553E-06 4.037E-03 5.836E-05 1.247E-10 4.166E-11 8.406E+09 2.222E+00 6.585E+00
   8.350E+06 2.982E+00 1.029E+14 7.830E-06 2.654E-02 3.628E+01 2.285E-06 4.772E-08 7.575E-06 4.037E-03 5.836E-05 8.737E-11 3.406E-11 6.573E+09 1.384E+00 6.260E+00
   8.450E+06 2.557E+00 8.819E+13 5.202E-06 1.866E-02 2.170E+01 2.331E-06 4.776E-08 7.592E-06 4.037E-03 5.836E-05 6.094E-11 2.787E-11 5.134E+09 8.783E-01 5.928E+00
   8.550E+06 2.192E+00 7.562E+13 3.449E-06 1.313E-02 1.292E+01 2.369E-06 4.778E-08 7.607E-06 4.037E-03 5.836E-05 4.234E-11 2.283E-11 4.007E+09 5.711E-01 5.595E+00
   8.650E+06 1.880E+00 6.484E+13 2.285E-06 9.252E-03 7.675E+00 2.400E-06 4.781E-08 7.619E-06 4.037E-03 5.836E-05 2.932E-11 1.873E-11 3.125E+09 3.825E-01 5.269E+00
   8.750E+06 1.612E+00 5.560E+13 1.513E-06 6.528E-03 4.546E+00 2.426E-06 4.782E-08 7.629E-06 4.037E-03 5.836E-05 2.025E-11 1.539E-11 2.437E+09 2.651E-01 4.954E+00
   8.850E+06 1.382E+00 4.768E+13 1.003E-06 4.614E-03 2.688E+00 2.448E-06 4.784E-08 7.636E-06 4.037E-03 5.836E-05 1.396E-11 1.267E-11 1.899E+09 1.905E-01 4.651E+00
   8.950E+06 1.186E+00 4.089E+13 6.663E-07 3.269E-03 1.586E+00 2.465E-06 4.785E-08 7.643E-06 4.037E-03 5.836E-05 9.611E-12 1.046E-11 1.480E+09 1.419E-01 4.363E+00
   9.050E+06 1.017E+00 3.507E+13 4.435E-07 2.322E-03 9.355E-01 2.479E-06 4.786E-08 7.648E-06 4.037E-03 5.836E-05 6.608E-12 8.658E-12 1.153E+09 1.094E-01 4.090E+00
   9.150E+06 8.720E-01 3.008E+13 2.961E-07 1.656E-03 5.513E-01 2.490E-06 4.786E-08 7.652E-06 4.037E-03 5.836E-05 4.540E-12 7.193E-12 8.976E+08 8.689E-02 3.833E+00
   9.250E+06 7.480E-01 2.580E+13 1.985E-07 1.185E-03 3.247E-01 2.499E-06 4.787E-08 7.655E-06 4.037E-03 5.836E-05 3.118E-12 6.002E-12 6.988E+08 7.074E-02 3.590E+00
   9.350E+06 6.416E-01 2.213E+13 1.337E-07 8.535E-04 1.913E-01 2.507E-06 4.787E-08 7.658E-06 4.037E-03 5.836E-05 2.141E-12 5.036E-12 5.438E+08 5.872E-02 3.361E+00
   9.450E+06 5.503E-01 1.898E+13 9.071E-08 6.189E-04 1.126E-01 2.513E-06 4.788E-08 7.660E-06 4.037E-03 5.836E-05 1.470E-12 4.256E-12 4.228E+08 4.946E-02 3.145E+00
   9.550E+06 4.721E-01 1.628E+13 6.204E-08 4.530E-04 6.629E-02 2.517E-06 4.788E-08 7.662E-06 4.037E-03 5.836E-05 1.008E-12 3.631E-12 3.282E+08 4.211E-02 2.939E+00
   9.650E+06 4.050E-01 1.397E+13 4.291E-08 3.357E-04 3.900E-02 2.521E-06 4.788E-08 7.663E-06 4.037E-03 5.836E-05 6.915E-13 3.136E-12 2.544E+08 3.611E-02 2.743E+00
   9.750E+06 3.475E-01 1.199E+13 3.010E-08 2.528E-04 2.291E-02 2.524E-06 4.788E-08 7.665E-06 4.037E-03 5.836E-05 4.735E-13 2.753E-12 1.966E+08 3.110E-02 2.556E+00
   9.850E+06 2.981E-01 1.028E+13 2.152E-08 1.946E-04 1.343E-02 2.527E-06 4.788E-08 7.666E-06 4.037E-03 5.836E-05 3.236E-13 2.468E-12 1.512E+08 2.685E-02 2.375E+00
   9.950E+06 2.558E-01 8.823E+12 1.575E-08 1.538E-04 7.908E-03 2.529E-06 4.789E-08 7.666E-06 4.037E-03 5.836E-05 2.220E-13 2.274E-12 1.157E+08 2.319E-02 2.199E+00
