
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D
   6.050E+06 1.321E+02 4.786E+15 8.896E+00 1.857E+04 1.546E+05 4.975E-10 1.995E-09 1.051E-06 3.592E-03 4.967E-05 8.992E-09 3.693E-06 1.005E+14 2.599E+07 1.388E+00
   6.150E+06 1.122E+02 4.065E+15 6.685E+00 1.806E+04 1.075E+05 6.092E-10 2.177E-09 1.257E-06 3.593E-03 4.972E-05 7.362E-09 3.532E-06 8.534E+13 2.567E+07 1.284E+00
   6.250E+06 9.535E+01 3.453E+15 5.161E+00 1.713E+04 7.558E+04 7.267E-10 2.384E-09 1.474E-06 3.593E-03 4.975E-05 6.091E-09 3.364E-06 7.249E+13 2.504E+07 1.225E+00
   6.350E+06 8.100E+01 2.933E+15 4.071E+00 1.588E+04 5.366E+04 8.475E-10 2.620E-09 1.697E-06 3.594E-03 4.979E-05 5.090E-09 3.191E-06 6.157E+13 2.414E+07 1.199E+00
   6.450E+06 6.881E+01 2.492E+15 3.262E+00 1.443E+04 3.846E+04 9.694E-10 2.893E-09 1.921E-06 3.594E-03 4.982E-05 4.293E-09 3.014E-06 5.231E+13 2.300E+07 1.198E+00
   6.550E+06 5.846E+01 2.117E+15 2.639E+00 1.287E+04 2.781E+04 1.091E-09 3.207E-09 2.145E-06 3.595E-03 4.985E-05 3.655E-09 2.833E-06 4.443E+13 2.164E+07 1.214E+00
   6.650E+06 4.967E+01 1.799E+15 2.147E+00 1.128E+04 2.029E+04 1.211E-09 3.570E-09 2.367E-06 3.595E-03 4.988E-05 3.137E-09 2.650E-06 3.775E+13 2.009E+07 1.242E+00
   6.750E+06 4.220E+01 1.528E+15 1.749E+00 9.748E+03 1.482E+04 1.328E-09 3.987E-09 2.583E-06 3.595E-03 4.990E-05 2.697E-09 2.469E-06 3.207E+13 1.848E+07 1.278E+00
   6.850E+06 3.586E+01 1.299E+15 1.413E+00 8.315E+03 1.039E+04 1.447E-09 4.463E-09 2.794E-06 3.596E-03 4.992E-05 2.225E-09 2.291E-06 2.725E+13 1.771E+07 1.310E+00
   6.950E+06 3.047E+01 1.104E+15 1.140E+00 6.989E+03 7.048E+03 1.572E-09 5.001E-09 2.998E-06 3.596E-03 4.995E-05 1.776E-09 2.113E-06 2.315E+13 1.979E+07 1.349E+00
