 
 ----------START O ISOTOPE CALCULATION----------
 
  Gross Primary Productivity FOR O2 CO2= 1.16E+14  1.16E+14 cm-2s-1
  TURN OFF Combinatorial Effect
  TURN ON Symmetry Effect
 
  INITIAL MIXING RATIO OF ISOTOPIC SPECIES
 
Alt(km)  H2CQ     Q        H2Q      QH       HOQ      H2OQ     O2Q      OQO      CQ       CH3OQH  
  1.00E+05-5.73E-01-9.03E+08-1.99E+08-3.23E+05-2.10E+14
  5.00E+05-2.10E+00-4.69E+08-1.10E+08-3.84E+05-1.16E+14
  9.00E+05-3.99E+00 9.68E+07 3.66E+07 8.23E+04-2.33E+13
  1.30E+06 6.09E-02 1.99E+07 3.66E+06 4.68E+03-2.62E+10
  1.70E+06 1.62E-05 8.88E+04 8.17E+03 2.87E-01-1.53E+10
  2.10E+06 5.47E-06 6.65E+02 5.07E+01 8.24E-06-1.27E+10
  2.50E+06 1.00E-06 8.11E+00-1.62E+01 1.76E-10-1.07E+10
  2.90E+06-3.16E-07 4.08E-02-8.18E-02-6.40E-14-8.59E+09
  3.30E+06-4.19E-06-1.18E-01 2.35E-01-4.92E-13-6.17E+09
  3.70E+06-1.48E-05-1.68E-01 3.37E-01-4.10E-13-3.74E+09
  4.10E+06-4.73E-05-3.99E-01 7.99E-01-4.66E-13-1.79E+09
  4.50E+06-1.43E-04-8.94E-01 1.79E+00-7.30E-13-6.88E+08
  4.90E+06-3.40E-04-9.68E-01 1.94E+00-8.76E-13-2.42E+08
  5.30E+06-9.47E-04-7.61E-01 1.53E+00-3.31E-12-3.52E+07
  5.70E+06-2.43E-03-5.31E-01 1.07E+00-1.25E-11 1.43E+08
  6.10E+06-5.85E-03-3.38E-01 7.00E-01-4.79E-11 3.86E+08
  6.50E+06-9.16E-03-2.00E-01 4.36E-01-1.56E-10 7.45E+08
  6.90E+06-1.74E-02-9.31E-02 2.56E-01-6.02E-10 1.17E+09
  7.30E+06-1.04E-02-5.10E-02 1.44E-01-9.29E-10 1.53E+09
  7.70E+06-1.14E-02-1.52E-02 7.59E-02-7.58E-10 1.64E+09
  8.10E+06-1.10E-01 2.02E-01 3.73E-02-6.48E-12 1.53E+09
  8.50E+06-5.77E-02 1.07E-01 1.64E-02 2.67E-10 9.16E+08
  8.90E+06-1.18E-02 2.04E-02 6.49E-03 2.08E-11 4.86E+08
  9.30E+06-3.34E-03 5.57E-03 2.23E-03 1.89E-12 2.54E+08
  9.70E+06-1.02E-03 1.78E-03 5.24E-04 2.22E-13 1.36E+08
  1.00E+07-6.27E-14-1.46E-12-2.61E-03-6.29E-19 8.64E+07
 
                 INTEGRATED REACTION RATES
         1         2         3         4         5         6         7         8         9        10
  1   3.181E+11 3.180E+11 1.511E+09 8.908E+07 7.000E+10 9.405E+11 9.405E+11 9.405E+11 9.458E+12 7.282E+09   10
 11   1.560E+09 1.560E+09 9.362E+10 5.062E+12 5.062E+12 1.313E+11 2.626E+11 1.654E+12 1.654E+12 1.654E+12   20
 21   1.654E+12 8.978E+12 4.489E+12 0.000E+00 7.707E+11 3.853E+11 3.853E+11 3.853E+11 3.626E+11 3.626E+11   30
 31   1.248E+11 6.239E+10 3.947E+10 3.319E+15 3.319E+15 3.319E+15 9.023E+11 9.023E+11 1.805E+12 5.230E+09   40
 41   5.230E+09 6.515E+14 2.610E+14 5.221E+14 9.139E+14 9.139E+14 9.139E+14 2.379E+15 2.379E+15 2.379E+15   50
 51   1.720E+09 1.720E+09 5.225E+11 5.225E+11 6.453E+05 6.448E+05 7.660E+03 2.534E+03 0.000E+00 0.000E+00   60
 61   2.242E+02 2.242E+02 1.671E+05 1.671E+05 1.671E+05 9.793E+04 1.744E+09 1.744E+09 9.637E+10 1.927E+11   70
 71   5.106E+10 5.106E+10 1.164E+07 2.885E+08 2.370E+08 2.370E+08 3.806E+07 1.903E+07 2.001E+11 1.736E+09   80
 81   1.003E+08 6.908E+04 6.908E+04 3.456E+07 3.456E+07 2.019E+11 2.019E+11 6.756E-08 1.538E+06 3.897E+06   90
 91   3.897E+06 3.897E+06 1.706E+11 1.706E+11 3.411E+11 3.116E+09 3.116E+09 1.111E+11 1.111E+11 1.111E+11  100
101   1.767E+11 3.534E+11 1.519E+03 1.519E+03 1.924E+03 1.924E+03 1.024E+08 1.024E+08 7.492E+07 7.492E+07  110
111   1.516E+08 1.516E+08 4.957E+04 4.957E+04 4.957E+04 9.062E+06 2.347E+07 2.174E+13 2.174E+13 2.174E+13  120
121   2.174E+13 7.414E+09 7.415E+09 1.112E+12 1.112E+12 1.112E+12 1.068E+10 1.068E+10 3.033E+12 3.033E+12  130
131   3.033E+12 1.044E+11 5.222E+10 9.432E+08 9.432E+08 5.157E+10 1.719E+10 1.504E+11 1.504E+11 2.747E+10  140
141   1.373E+10 2.747E+10 3.745E+05 1.872E+05 3.744E+05 1.090E+11 1.090E+11 9.293E+10 9.293E+10 9.294E+10  150
151   9.647E+09 9.647E+09 9.647E+09 2.336E+10 2.336E+10 2.336E+10 4.671E+10 1.625E+05 1.625E+05 1.625E+05  160
161   2.437E+05 2.437E+05 2.437E+05 7.133E+08 1.070E+09 1.070E+09 2.140E+10 3.211E+10 3.211E+10 1.878E+08  170
171   2.817E+08 2.817E+08 2.035E+08 3.052E+08 1.497E+10 7.483E+09 3.463E+09 8.657E+08 2.308E+09 5.771E+08  180
181   5.048E+00 5.048E+00 2.524E+00 5.472E+08 1.368E+08 1.368E+08 3.467E+08 3.467E+08 3.467E+08 2.405E+04  190
191   2.405E+04 2.405E+04 6.732E-01 6.731E-01 1.153E+03 1.153E+03 5.401E+09 2.700E+09 7.105E+04 3.553E+04  200
201   8.102E+09 2.701E+09 8.101E+09 5.401E+09 1.506E-01 5.019E-02 4.267E-07 7.179E-04 2.393E-04 3.500E+08  210
211   1.367E+03 8.772E+01 1.530E+08 1.530E+08 1.376E+06 2.343E-05 1.840E+03 1.840E+03 5.856E-05 1.261E-05  220
221   6.306E-06 6.306E-06 2.614E+05 3.177E+10 3.177E+11 6.673E+05 3.337E+05 3.337E+05 6.659E+00 6.659E+00  230
231   6.659E+00 6.659E+00 3.421E+10 8.356E-01 8.356E-01 8.357E-01 8.357E-01 1.884E+04 1.884E+04 1.884E+04  240
241   1.626E+05 1.626E+05 1.626E+05 1.626E+05 0.000E+00 0.000E+00 0.000E+00 1.943E+08 1.943E+08 1.943E+08  250
251   1.717E+06 1.717E+06 2.874E-02 2.874E-02 2.874E-02 1.230E-06 1.712E-05 5.706E-06 1.798E-08 1.798E-08  260
261   0.000E+00 0.000E+00 1.280E-07 1.280E-07 2.524E-04 1.931E+08 1.931E+08 3.439E+01 2.675E+00 2.324E+02  270
271   7.760E+05 7.760E+05 3.405E-10 3.628E+06 5.443E+06 3.117E-26 3.117E-26 1.671E+05 2.824E+11 2.824E+11  280
281   1.862E+13 2.139E+10 1.718E+11 7.662E+10 4.507E+10 8.430E+02 1.359E+10 1.359E+10 5.279E+10 5.279E+10  290
291   9.302E+08 1.067E+10 1.067E+10 6.481E+10 3.240E+10 1.842E+08 1.995E+13 1.995E+13 5.097E+10 2.549E+10  300
301   0.000E+00 4.291E+03 4.291E+03 3.678E+03 3.496E+11 2.454E+09 1.728E+01 1.728E+01 0.000E+00 0.000E+00  310
311   3.913E+06 5.738E+07 2.113E+07 1.245E+00 1.376E+10 1.376E+10 2.612E+09 2.612E+09 1.306E+09 1.166E+20  320
321   1.166E+20 9.369E+11 4.685E+11 9.369E+11 1.874E+12 1.606-321
         1         2         3         4         5         6         7         8         9        10
 
 --------------out of isotope subroutine---------------
 
 
 RAINOUT RATE, PHIDEP, AND LOWER B.C.
    FOLLOWED BY TP, TL, FUP, FLOW, CON
    H2CQ    Q       H2Q     QH      HOQ     H2OQ    O2Q     OQO     CQ      CH3OQH  
  SR   2.8635E+09  0.0000E+00  0.0000E+00  1.4699E+06  2.3150E+08  5.0865E+10  0.0000E+00  0.0000E+00  1.3504E+05  1.8728E+10
  Phi  9.8562E+08  1.1971E+03  0.0000E+00  1.5984E+06  7.1477E+08  1.5348E+10  6.7097E+10  3.3549E+10  0.0000E+00  6.1192E+09
 LBC       0           0           1           0           0           0           0           0           2           0
 TPI   1.7684E+11  1.1665E+20  6.4606E+11  7.9640E+12  1.3584E+13  3.6284E+11  6.6379E+15  3.3189E+15  1.7645E+11  1.7057E+11
 TLI   1.7585E+11  1.1665E+20  3.4229E+11  7.9640E+12  1.3584E+13  3.4750E+11  6.6378E+15  3.3189E+15  5.2249E+11  1.6445E+11
 FUP  -3.1140E-07 -3.5072E+11  6.4823E+06 -8.2724E-03 -1.0156E-03 -8.8818E-16 -5.9210E-02 -2.9605E-02 -4.3213E+07  2.6021E-18
 FLOW -9.8562E+08 -2.0431E+04  4.6903E+13 -1.5984E+06 -7.1477E+08 -1.5348E+10 -6.7097E+10 -3.3549E+10  3.4600E+11 -6.1192E+09
 CON  -2.3757E-01  7.6281E+06  4.7206E+13 -1.2894E+00 -3.3432E+00 -5.7991E-01 -1.5679E+02 -7.8511E+01 -9.4074E-01 -3.2071E-01
 
    CH3QOH  CH3OQ   CH3QO   N2Q     NQ      NOQ     HNOQ    HNO2Q   HOQNO2  HO2NOQ  
  SR   1.8728E+10  1.0651E+08  1.0651E+08  1.0646E+07  1.6525E+01  2.1534E+02  1.6244E+06  6.6312E+09  1.7893E+08  1.7893E+08
  Phi  6.1192E+09  2.0684E+08  2.0684E+08  0.0000E+00  1.8144E+07  7.8354E+07  6.5230E+05  2.3710E+09  3.9400E+06  3.9400E+06
 LBC       0           0           0           2           0           0           0           0           0           0
 TPI   1.7057E+11  2.9479E+11  2.9479E+11  3.6282E+06  2.3002E+13  4.6296E+13  2.1351E+10  1.5779E+11  1.5036E+11  1.5036E+11
 TLI   1.6445E+11  2.9458E+11  2.9458E+11  1.1236E+09  2.3002E+13  4.6296E+13  2.1350E+10  1.5542E+11  1.5036E+11  1.5036E+11
 FUP   2.4937E-18 -6.2889E-15 -6.1691E-15  3.1690E-14 -4.7180E-08 -2.1781E-08 -3.3022E-16 -9.5291E-22 -8.6601E-25 -4.8952E-25
 FLOW -6.1192E+09 -2.0684E+08 -2.0684E+08  1.1200E+09 -1.8144E+07 -7.8354E+07 -6.5230E+05 -2.3710E+09 -3.9400E+06 -3.9400E+06
 CON  -3.2071E-01 -5.2560E-01 -5.2560E-01  1.2674E-03 -7.9085E-01 -1.7734E+00 -1.6966E-03  8.7729E-03 -1.7917E-01 -1.7889E-01
 
    NO2Q    N2O4Q   N2QO4   OQ      SQ      SOQ     H2SO3Q  HSQ     COQ     
  SR   1.5553E-01  3.4502E+04  8.6256E+03  1.9366E+11  3.8595E-07  9.6797E+08  3.9467E+08  7.0557E+05  4.3689E+10
  Phi  1.3512E+05  8.8816E+02  2.2204E+02  2.3057E+14  3.4079E-04  1.3243E+09  2.1054E+08  1.4785E+06  2.3299E+14
 LBC       0           0           0           0           0           0           0           0           0
 TPI   1.4801E+11  5.7710E+09  1.4428E+09  1.1666E+20  3.4687E+08  3.5973E+11  1.0803E+10  1.9601E+08  2.3586E+14
 TLI   1.4801E+11  5.7710E+09  1.4428E+09  1.1666E+20  3.4687E+08  3.5840E+11  1.0592E+10  1.9453E+08  2.8614E+12
 FUP  -8.7059E-15 -2.1410E-33 -5.3523E-34  3.5066E+11 -6.2738E-14 -1.4588E-12 -2.6101E-03 -6.2926E-19  8.6414E+07
 FLOW -1.3512E+05 -8.8816E+02 -2.2204E+02 -2.3057E+14 -6.3990E-04 -1.3243E+09 -2.1054E+08 -1.4785E+06 -2.3299E+14
 CON  -5.6971E-03 -1.0294E-04 -2.5734E-05  3.0421E+09 -2.9914E-04 -8.5974E-03 -1.9765E+04 -1.0389E-04 -5.4076E+01
 
 delta 17O values with altitude
     Z(km)  H2CQ      Q         H2Q       QH        HOQ       H2OQ      O2Q       OQO       CQ        CH3OQH  
     0.5  -7.94E-03 -1.50E-02  0.00E+00  1.65E-02 -1.27E-02 -1.31E-02 -1.50E-02 -1.50E-02 -2.09E-03 -8.56E-03
     1.5  -1.15E-02 -1.50E-02  0.00E+00  1.09E-02 -1.35E-02 -1.36E-02 -1.50E-02 -1.50E-02 -2.39E-03 -1.15E-02
     2.5  -1.59E-02 -1.50E-02  0.00E+00  5.07E-03 -1.46E-02 -1.43E-02 -1.50E-02 -1.50E-02 -2.74E-03 -1.53E-02
     3.5  -1.96E-02 -1.50E-02  0.00E+00 -6.36E-04 -1.53E-02 -1.49E-02 -1.50E-02 -1.50E-02 -3.08E-03 -1.87E-02
     4.5  -2.21E-02 -1.50E-02  0.00E+00 -5.45E-03 -1.55E-02 -1.52E-02 -1.50E-02 -1.50E-02 -3.35E-03 -2.12E-02
     5.5  -2.40E-02 -1.50E-02  0.00E+00 -9.04E-03 -1.57E-02 -1.55E-02 -1.50E-02 -1.50E-02 -3.51E-03 -2.32E-02
     6.5  -2.64E-02 -1.50E-02  0.00E+00 -1.17E-02 -1.61E-02 -1.59E-02 -1.50E-02 -1.50E-02 -3.52E-03 -2.54E-02
     7.5  -2.98E-02 -1.50E-02  0.00E+00 -1.39E-02 -1.71E-02 -1.64E-02 -1.50E-02 -1.50E-02 -3.38E-03 -2.81E-02
     8.5  -3.29E-02 -1.50E-02  0.00E+00 -1.57E-02 -1.78E-02 -1.67E-02 -1.50E-02 -1.50E-02 -3.10E-03 -3.05E-02
     9.5  -3.26E-02 -1.50E-02  0.00E+00 -1.59E-02 -1.68E-02 -1.65E-02 -1.50E-02 -1.50E-02 -2.65E-03 -3.11E-02
    10.5  -2.70E-02 -1.50E-02  0.00E+00 -1.42E-02 -1.39E-02 -1.55E-02 -1.50E-02 -1.50E-02 -1.80E-03 -2.88E-02
    11.5  -1.05E-02 -1.50E-02 -1.35E-07 -1.05E-02 -9.17E-03 -1.30E-02 -1.50E-02 -1.50E-02  2.08E-04 -1.96E-02
    12.5  -5.66E-03 -1.50E-02  6.78E-07 -9.84E-03 -8.38E-03 -1.06E-02 -1.50E-02 -1.50E-02  4.88E-03 -1.04E-02
    13.5  -1.39E-02 -1.50E-02  1.95E-05 -1.07E-02 -9.13E-03 -9.56E-03 -1.50E-02 -1.50E-02  1.49E-02 -1.36E-02
    14.5  -2.77E-02 -1.50E-02  5.73E-05 -1.20E-02 -1.01E-02 -1.01E-02 -1.50E-02 -1.50E-02  3.42E-02 -2.66E-02
    15.5  -4.27E-02 -1.50E-02  1.17E-04 -1.28E-02 -1.03E-02 -1.02E-02 -1.50E-02 -1.50E-02  6.63E-02 -4.18E-02
    16.5  -5.25E-02 -1.50E-02  1.98E-04 -1.24E-02 -8.55E-03 -8.52E-03 -1.50E-02 -1.50E-02  1.14E-01 -5.22E-02
    17.5  -5.61E-02 -1.50E-02  2.95E-04 -1.11E-02 -5.52E-03 -5.48E-03 -1.50E-02 -1.50E-02  1.79E-01 -5.60E-02
    18.5  -5.41E-02 -1.50E-02  3.97E-04 -9.61E-03 -2.05E-03 -1.98E-03 -1.50E-02 -1.50E-02  2.59E-01 -5.41E-02
    19.5  -4.73E-02 -1.50E-02  4.93E-04 -8.02E-03  1.41E-03  1.52E-03 -1.50E-02 -1.50E-02  3.50E-01 -4.72E-02
    20.5  -3.59E-02 -1.50E-02  5.69E-04 -6.39E-03  4.68E-03  4.87E-03 -1.50E-02 -1.50E-02  4.48E-01 -3.56E-02
    21.5  -2.04E-02 -1.50E-02  6.18E-04 -4.58E-03  8.17E-03  8.38E-03 -1.50E-02 -1.50E-02  5.50E-01 -1.98E-02
    22.5  -2.44E-03 -1.50E-02  6.32E-04 -2.84E-03  1.15E-02  1.17E-02 -1.50E-02 -1.50E-02  6.56E-01 -1.70E-03
    23.5   1.65E-02 -1.50E-02  6.08E-04 -1.22E-03  1.45E-02  1.47E-02 -1.50E-02 -1.50E-02  7.66E-01  1.73E-02
    24.5   3.47E-02 -1.50E-02  5.43E-04  2.71E-04  1.74E-02  1.76E-02 -1.50E-02 -1.50E-02  8.82E-01  3.57E-02
    25.5   5.10E-02 -1.50E-02  4.38E-04  1.67E-03  2.01E-02  2.03E-02 -1.50E-02 -1.50E-02  1.00E+00  5.20E-02
    26.5   6.43E-02 -1.50E-02  2.95E-04  3.00E-03  2.27E-02  2.29E-02 -1.50E-02 -1.50E-02  1.13E+00  6.54E-02
    27.5   7.41E-02 -1.50E-02  1.18E-04  4.29E-03  2.53E-02  2.54E-02 -1.50E-02 -1.50E-02  1.27E+00  7.53E-02
    28.5   8.05E-02 -1.50E-02 -8.67E-05  5.53E-03  2.77E-02  2.77E-02 -1.50E-02 -1.50E-02  1.41E+00  8.18E-02
    29.5   8.38E-02 -1.50E-02 -3.19E-04  6.62E-03  2.99E-02  2.98E-02 -1.50E-02 -1.50E-02  1.55E+00  8.53E-02
    30.5   8.49E-02 -1.50E-02 -5.80E-04  7.42E-03  3.15E-02  3.14E-02 -1.50E-02 -1.50E-02  1.69E+00  8.65E-02
    31.5   8.46E-02 -1.50E-02 -8.74E-04  7.75E-03  3.25E-02  3.23E-02 -1.50E-02 -1.50E-02  1.82E+00  8.63E-02
    32.5   8.37E-02 -1.50E-02 -1.22E-03  7.50E-03  3.25E-02  3.23E-02 -1.50E-02 -1.50E-02  1.93E+00  8.54E-02
    33.5   8.29E-02 -1.50E-02 -1.62E-03  6.45E-03  3.16E-02  3.14E-02 -1.50E-02 -1.50E-02  2.01E+00  8.45E-02
    34.5   8.23E-02 -1.50E-02 -2.11E-03  4.51E-03  2.93E-02  2.91E-02 -1.50E-02 -1.50E-02  2.08E+00  8.39E-02
    35.5   8.22E-02 -1.50E-02 -2.68E-03  1.72E-03  2.54E-02  2.53E-02 -1.50E-02 -1.50E-02  2.12E+00  8.37E-02
    36.5   8.21E-02 -1.50E-02 -3.32E-03 -1.71E-03  2.03E-02  2.01E-02 -1.50E-02 -1.50E-02  2.17E+00  8.35E-02
    37.5   8.18E-02 -1.50E-02 -4.01E-03 -5.37E-03  1.43E-02  1.41E-02 -1.50E-02 -1.50E-02  2.22E+00  8.31E-02
    38.5   8.08E-02 -1.50E-02 -4.73E-03 -8.83E-03  7.88E-03  7.58E-03 -1.50E-02 -1.50E-02  2.29E+00  8.21E-02
    39.5   7.91E-02 -1.50E-02 -5.44E-03 -1.17E-02  1.53E-03  1.20E-03 -1.50E-02 -1.50E-02  2.38E+00  8.03E-02
    40.5   7.73E-02 -1.50E-02 -6.12E-03 -1.37E-02 -4.03E-03 -4.32E-03 -1.50E-02 -1.50E-02  2.50E+00  7.85E-02
    41.5   7.59E-02 -1.50E-02 -6.74E-03 -1.49E-02 -8.24E-03 -8.47E-03 -1.50E-02 -1.50E-02  2.64E+00  7.71E-02
    42.5   7.52E-02 -1.50E-02 -7.28E-03 -1.55E-02 -1.10E-02 -1.12E-02 -1.50E-02 -1.50E-02  2.80E+00  7.63E-02
    43.5   7.48E-02 -1.50E-02 -7.74E-03 -1.58E-02 -1.27E-02 -1.29E-02 -1.50E-02 -1.50E-02  2.95E+00  7.59E-02
    44.5   7.45E-02 -1.50E-02 -8.11E-03 -1.60E-02 -1.37E-02 -1.38E-02 -1.50E-02 -1.50E-02  3.08E+00  7.56E-02
    45.5   7.44E-02 -1.50E-02 -8.42E-03 -1.61E-02 -1.43E-02 -1.43E-02 -1.50E-02 -1.50E-02  3.20E+00  7.54E-02
    46.5   7.42E-02 -1.50E-02 -8.67E-03 -1.61E-02 -1.46E-02 -1.46E-02 -1.50E-02 -1.50E-02  3.30E+00  7.52E-02
    47.5   7.40E-02 -1.50E-02 -8.88E-03 -1.61E-02 -1.47E-02 -1.48E-02 -1.50E-02 -1.50E-02  3.38E+00  7.50E-02
    48.5   7.38E-02 -1.50E-02 -9.07E-03 -1.61E-02 -1.48E-02 -1.49E-02 -1.50E-02 -1.50E-02  3.47E+00  7.47E-02
    49.5   7.35E-02 -1.50E-02 -9.23E-03 -1.61E-02 -1.49E-02 -1.49E-02 -1.50E-02 -1.50E-02  3.54E+00  7.44E-02
    50.5   7.32E-02 -1.50E-02 -9.38E-03 -1.61E-02 -1.49E-02 -1.49E-02 -1.50E-02 -1.50E-02  3.59E+00  7.42E-02
    51.5   7.30E-02 -1.50E-02 -9.52E-03 -1.61E-02 -1.49E-02 -1.49E-02 -1.50E-02 -1.50E-02  3.61E+00  7.39E-02
    52.5   7.28E-02 -1.50E-02 -9.66E-03 -1.61E-02 -1.49E-02 -1.50E-02 -1.50E-02 -1.50E-02  3.60E+00  7.37E-02
    53.5   7.24E-02 -1.50E-02 -9.79E-03 -1.60E-02 -1.49E-02 -1.50E-02 -1.50E-02 -1.50E-02  3.54E+00  7.34E-02
    54.5   7.22E-02 -1.50E-02 -9.91E-03 -1.60E-02 -1.49E-02 -1.50E-02 -1.50E-02 -1.50E-02  3.45E+00  7.32E-02
    55.5   7.21E-02 -1.49E-02 -1.00E-02 -1.60E-02 -1.49E-02 -1.50E-02 -1.49E-02 -1.49E-02  3.31E+00  7.31E-02
    56.5   7.20E-02 -1.49E-02 -1.02E-02 -1.60E-02 -1.49E-02 -1.50E-02 -1.49E-02 -1.49E-02  3.15E+00  7.31E-02
    57.5   7.21E-02 -1.49E-02 -1.03E-02 -1.60E-02 -1.49E-02 -1.50E-02 -1.49E-02 -1.49E-02  2.97E+00  7.31E-02
    58.5   7.22E-02 -1.49E-02 -1.04E-02 -1.60E-02 -1.49E-02 -1.50E-02 -1.49E-02 -1.49E-02  2.78E+00  7.33E-02
    59.5   7.25E-02 -1.49E-02 -1.06E-02 -1.60E-02 -1.49E-02 -1.50E-02 -1.49E-02 -1.49E-02  2.60E+00  7.35E-02
    60.5   7.28E-02 -1.49E-02 -1.07E-02 -1.60E-02 -1.49E-02 -1.49E-02 -1.49E-02 -1.49E-02  2.43E+00  7.38E-02
    61.5   7.31E-02 -1.49E-02 -1.08E-02 -1.60E-02 -1.49E-02 -1.49E-02 -1.49E-02 -1.49E-02  2.27E+00  7.40E-02
    62.5   7.32E-02 -1.49E-02 -1.10E-02 -1.60E-02 -1.49E-02 -1.49E-02 -1.49E-02 -1.49E-02  2.14E+00  7.42E-02
    63.5   7.22E-02 -1.49E-02 -1.11E-02 -1.59E-02 -1.49E-02 -1.49E-02 -1.49E-02 -1.49E-02  2.02E+00  7.38E-02
    64.5   7.22E-02 -1.49E-02 -1.12E-02 -1.60E-02 -1.49E-02 -1.49E-02 -1.49E-02 -1.49E-02  1.92E+00  7.44E-02
    65.5   7.15E-02 -1.49E-02 -1.13E-02 -1.60E-02 -1.49E-02 -1.49E-02 -1.49E-02 -1.49E-02  1.83E+00  7.54E-02
    66.5   6.95E-02 -1.49E-02 -1.15E-02 -1.60E-02 -1.49E-02 -1.49E-02 -1.49E-02 -1.49E-02  1.76E+00  7.63E-02
    67.5   6.75E-02 -1.49E-02 -1.16E-02 -1.60E-02 -1.49E-02 -1.49E-02 -1.49E-02 -1.49E-02  1.70E+00  7.74E-02
    68.5   6.59E-02 -1.49E-02 -1.17E-02 -1.60E-02 -1.49E-02 -1.49E-02 -1.49E-02 -1.49E-02  1.66E+00  7.85E-02
    69.5   6.48E-02 -1.49E-02 -1.19E-02 -1.60E-02 -1.49E-02 -1.49E-02 -1.49E-02 -1.49E-02  1.64E+00  7.96E-02
    70.5   6.40E-02 -1.49E-02 -1.20E-02 -1.60E-02 -1.49E-02 -1.49E-02 -1.49E-02 -1.49E-02  1.63E+00  8.05E-02
    71.5   6.35E-02 -1.49E-02 -1.21E-02 -1.60E-02 -1.49E-02 -1.49E-02 -1.49E-02 -1.49E-02  1.63E+00  8.13E-02
    72.5   6.32E-02 -1.49E-02 -1.22E-02 -1.60E-02 -1.49E-02 -1.49E-02 -1.49E-02 -1.49E-02  1.66E+00  8.20E-02
    73.5   6.29E-02 -1.49E-02 -1.24E-02 -1.59E-02 -1.49E-02 -1.49E-02 -1.49E-02 -1.49E-02  1.70E+00  8.26E-02
    74.5   6.26E-02 -1.49E-02 -1.25E-02 -1.59E-02 -1.49E-02 -1.49E-02 -1.49E-02 -1.49E-02  1.76E+00  8.33E-02
    75.5   6.24E-02 -1.49E-02 -1.26E-02 -1.58E-02 -1.49E-02 -1.49E-02 -1.49E-02 -1.49E-02  1.84E+00  8.41E-02
    76.5   6.22E-02 -1.49E-02 -1.27E-02 -1.57E-02 -1.49E-02 -1.49E-02 -1.49E-02 -1.49E-02  1.94E+00  8.48E-02
    77.5   6.20E-02 -1.49E-02 -1.28E-02 -1.56E-02 -1.49E-02 -1.49E-02 -1.49E-02 -1.49E-02  2.07E+00  8.53E-02
    78.5   6.19E-02 -1.49E-02 -1.29E-02 -1.55E-02 -1.49E-02 -1.49E-02 -1.49E-02 -1.49E-02  2.21E+00  8.58E-02
    79.5   6.18E-02 -1.49E-02 -1.30E-02 -1.53E-02 -1.49E-02 -1.49E-02 -1.49E-02 -1.49E-02  2.38E+00  8.94E-02
    80.5   6.17E-02 -1.49E-02 -1.30E-02 -1.52E-02 -1.49E-02 -1.49E-02 -1.49E-02 -1.49E-02  2.57E+00  9.96E-02
    81.5   6.16E-02 -1.49E-02 -1.31E-02 -1.51E-02 -1.49E-02 -1.49E-02 -1.49E-02 -1.49E-02  2.77E+00  1.02E-01
    82.5   6.15E-02 -1.49E-02 -1.31E-02 -1.50E-02 -1.49E-02 -1.49E-02 -1.49E-02 -1.49E-02  3.00E+00  1.02E-01
    83.5   6.15E-02 -1.49E-02 -1.31E-02 -1.49E-02 -1.49E-02 -1.49E-02 -1.49E-02 -1.49E-02  3.24E+00  1.02E-01
    84.5   6.14E-02 -1.49E-02 -1.31E-02 -1.49E-02 -1.49E-02 -1.49E-02 -1.49E-02 -1.49E-02  3.50E+00  1.02E-01
    85.5   6.14E-02 -1.49E-02 -1.31E-02 -1.49E-02 -1.49E-02 -1.49E-02 -1.49E-02 -1.49E-02  3.78E+00  1.02E-01
    86.5   6.14E-02 -1.49E-02 -1.31E-02 -1.49E-02 -1.48E-02 -1.49E-02 -1.49E-02 -1.49E-02  4.07E+00  1.02E-01
    87.5   6.14E-02 -1.48E-02 -1.30E-02 -1.48E-02 -1.48E-02 -1.49E-02 -1.48E-02 -1.48E-02  4.37E+00  1.02E-01
    88.5   6.14E-02 -1.48E-02 -1.30E-02 -1.48E-02 -1.48E-02 -1.49E-02 -1.48E-02 -1.48E-02  4.69E+00  1.01E-01
    89.5   6.14E-02 -1.48E-02 -1.30E-02 -1.48E-02 -1.48E-02 -1.49E-02 -1.48E-02 -1.48E-02  5.02E+00  1.01E-01
    90.5   6.14E-02 -1.48E-02 -1.30E-02 -1.48E-02 -1.48E-02 -1.49E-02 -1.48E-02 -1.48E-02  5.37E+00  1.01E-01
    91.5   6.14E-02 -1.48E-02 -1.30E-02 -1.47E-02 -1.47E-02 -1.49E-02 -1.48E-02 -1.48E-02  5.72E+00  1.01E-01
    92.5   6.15E-02 -1.47E-02 -1.30E-02 -1.47E-02 -1.47E-02 -1.49E-02 -1.47E-02 -1.47E-02  6.09E+00  1.01E-01
    93.5   6.15E-02 -1.47E-02 -1.30E-02 -1.47E-02 -1.47E-02 -1.49E-02 -1.47E-02 -1.47E-02  6.46E+00  1.01E-01
    94.5   6.15E-02 -1.46E-02 -1.30E-02 -1.46E-02 -1.46E-02 -1.49E-02 -1.46E-02 -1.46E-02  6.82E+00  1.01E-01
    95.5   6.16E-02 -1.46E-02 -1.30E-02 -1.46E-02 -1.46E-02 -1.49E-02 -1.46E-02 -1.46E-02  7.15E+00  1.01E-01
    96.5   6.16E-02 -1.45E-02 -1.30E-02 -1.45E-02 -1.45E-02 -1.49E-02 -1.45E-02 -1.45E-02  7.43E+00  1.01E-01
    97.5   6.17E-02 -1.45E-02 -1.30E-02 -1.45E-02 -1.45E-02 -1.49E-02 -1.45E-02 -1.45E-02  7.62E+00  1.01E-01
