 
 ----------START O ISOTOPE CALCULATION----------
 
  Gross Primary Productivity FOR O2 CO2= 1.16E+14  1.16E+14 cm-2s-1
  TURN OFF Combinatorial Effect
  TURN ON Symmetry Effect
 
  INITIAL MIXING RATIO OF ISOTOPIC SPECIES
 
Alt(km)  H2CQ     Q        H2Q      QH       HOQ      H2OQ     O2Q      OQO      CQ       CH3OQH  
141   1.373E+10 2.747E+10 1.872E+05 1.872E+05 3.744E+05 5.448E+10 1.090E+11 9.294E+10 9.294E+10 9.294E+10  150
151   9.647E+09 9.647E+09 9.647E+09 2.336E+10 2.336E+10 2.336E+10 4.671E+10 1.624E+05 1.624E+05 1.624E+05  160
161   2.437E+05 2.437E+05 2.437E+05 7.133E+08 1.070E+09 1.070E+09 2.140E+10 3.211E+10 3.211E+10 1.878E+08  170
171   2.818E+08 2.818E+08 1.017E+08 3.052E+08 1.497E+10 7.483E+09 3.462E+09 8.656E+08 2.308E+09 5.771E+08  180
181   5.048E+00 5.048E+00 2.524E+00 5.472E+08 1.368E+08 1.368E+08 3.467E+08 3.467E+08 3.467E+08 2.405E+04  190
191   1.203E+04 1.203E+04 6.731E-01 6.731E-01 1.153E+03 1.153E+03 5.401E+09 2.700E+09 7.105E+04 3.553E+04  200
201   8.102E+09 2.701E+09 8.101E+09 5.401E+09 1.506E-01 5.019E-02 4.266E-07 7.180E-04 2.393E-04 3.500E+08  210
211   1.367E+03 8.772E+01 1.530E+08 1.530E+08 6.878E+05 2.343E-05 1.841E+03 1.841E+03 5.853E-05 6.304E-06  220
221   3.152E-06 3.152E-06 2.614E+05 3.177E+10 3.177E+11 6.673E+05 3.337E+05 3.337E+05 6.659E+00 6.659E+00  230
231   6.659E+00 6.659E+00 3.421E+10 8.356E-01 8.356E-01 8.356E-01 8.356E-01 1.884E+04 1.884E+04 1.884E+04  240
241   1.626E+05 1.626E+05 1.626E+05 1.626E+05 0.000E+00 0.000E+00 0.000E+00 1.943E+08 1.943E+08 1.943E+08  250
251   1.717E+06 1.717E+06 2.874E-02 2.874E-02 2.874E-02 1.230E-06 1.712E-05 5.707E-06 1.799E-08 1.799E-08  260
261   0.000E+00 0.000E+00 1.280E-07 1.280E-07 2.523E-04 1.931E+08 1.931E+08 3.440E+01 2.675E+00 2.324E+02  270
271   7.760E+05 7.760E+05 3.409E-10 3.628E+06 5.442E+06 3.117E-26 3.117E-26 1.670E+05 2.824E+11 2.824E+11  280
281   1.862E+13 2.139E+10 1.718E+11 7.662E+10 4.507E+10 8.428E+02 6.796E+09 6.796E+09 5.279E+10 5.279E+10  290
291   9.302E+08 1.067E+10 1.067E+10 6.481E+10 3.241E+10 1.842E+08 1.995E+13 1.995E+13 5.097E+10 2.549E+10  300
301   0.000E+00 4.294E+03 4.294E+03 3.681E+03 3.496E+11 2.454E+09 1.727E+01 1.727E+01 0.000E+00 0.000E+00  310
311   3.913E+06 5.739E+07 2.113E+07 1.246E+00 6.880E+09 1.376E+10 2.612E+09 2.612E+09 1.306E+09 1.167E+20  320
321   1.167E+20 9.369E+11 4.685E+11 9.369E+11 1.874E+12 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00    0
  0   0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00    0
  0   0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.744-321
         1         2         3         4         5         6         7         8         9        10
 
 --------------out of isotope subroutine---------------
 
 
 RAINOUT RATE, PHIDEP, AND LOWER B.C.
    FOLLOWED BY TP, TL, FUP, FLOW, CON
          H2CQ        Q           H2Q         QH          HOQ         H2OQ        O2Q         OQO         CQ          CH3OQH  
  SR   2.8685E+09  0.0000E+00  0.0000E+00  2.0936E+06  2.0439E+08  5.3124E+10  0.0000E+00  0.0000E+00  1.3510E+05  1.8760E+10
  Phi  9.8733E+08  1.1992E+03  0.0000E+00  1.5840E+06  6.4247E+08  1.5904E+10  6.7214E+10  3.3607E+10  0.0000E+00  6.1298E+09
 LBC       0           0           1           0           0           0           0           0           2           0
 TPI   1.7684E+11  1.1665E+20  6.4528E+11  7.3543E+12  1.3461E+13  1.8157E+11  6.6379E+15  3.3189E+15  1.7645E+11  1.7057E+11
 TLI   1.7585E+11  1.1665E+20  3.4228E+11  7.9640E+12  7.3479E+12  2.8511E+11  6.6378E+15  3.3189E+15  5.2250E+11  1.6445E+11
 FUP  -2.6171E+01 -6.4373E+14  7.9390E+06 -1.7141E+06 -8.5292E+04 -4.8838E-05 -4.9748E+06 -2.4874E+06 -4.3211E+07 -1.8539E-09
 FLOW -9.3961E+08  3.7431E+12 -2.1339E+15  1.3097E+10  8.3048E+09  1.6264E+10 -3.6469E+10 -1.8283E+10  3.4604E+11 -6.0572E+09
 CON   4.6023E+07  6.4711E+14 -2.1336E+15 -5.9661E+11  6.1211E+12 -8.7277E+10  3.0634E+10  1.5269E+10  4.4648E+07  6.2124E+07
 
          CH3QOH      CH3OQ       CH3QO       N2Q         NQ          NOQ         HNOQ        HNO2Q       HOQNO2      HO2NOQ  
  SR   1.8760E+10  1.0670E+08  1.0670E+08  1.0646E+07  2.0209E+01  2.6499E+02  2.2572E+06  9.3728E+09  1.5484E+08  2.0914E+08
  Phi  6.1298E+09  2.0720E+08  2.0720E+08  0.0000E+00  2.2950E+07  9.9208E+07  7.3601E+05  3.1003E+09  3.5413E+06  4.9886E+06
 LBC       0           0           0           2           0           0           0           0           0           0
 TPI   1.7057E+11  2.9480E+11  2.9480E+11  3.6282E+06  2.3001E+13  4.6293E+13  2.1351E+10  1.5779E+11  7.5180E+10  1.5036E+11
 TLI   1.6445E+11  2.9459E+11  2.9459E+11  1.1236E+09  2.3001E+13  4.6293E+13  2.1351E+10  1.5542E+11  7.5178E+10  1.5036E+11
 FUP  -1.8539E-09 -5.1074E-07 -5.1074E-07 -4.7308E-06 -2.0818E+02 -4.1006E+02 -6.3393E-06 -6.9325E-12 -1.9323E-14 -9.2046E-15
 FLOW -6.0572E+09 -1.0504E+08 -1.0504E+08  1.1200E+09  2.3615E+10  5.2860E+10  2.7705E+07 -2.8638E+09  8.0486E+09  5.3686E+09
 CON   6.2124E+07  1.0181E+08  1.0181E+08  1.2363E+02  2.3633E+10  5.2488E+10  2.8358E+07 -4.9284E+08  8.0506E+09  5.3725E+09
 
          NO2Q        N2O4Q       N2QO4       OQ          SQ          SOQ         H2SO3Q      HSQ         COQ         HQO     
  SR   1.9599E-01  4.6600E+04  1.1650E+04  1.9400E+11  3.8701E-07  9.6816E+08  1.5204E+09  7.0838E+05  4.3745E+10  1.3552E+07
  Phi  1.6254E+05  1.0909E+03  2.7271E+02  2.3097E+14  3.4172E-04  1.3246E+09  2.4539E+08  1.4852E+06  2.3329E+14  2.5172E+07
 LBC       0           0           0           0           0           0           0           0           0           0
 TPI   1.4801E+11  5.7708E+09  1.4427E+09  1.1666E+20  3.4687E+08  3.5973E+11  1.0803E+10  1.9602E+08  2.3586E+14  0.0000E+00
 TLI   1.4801E+11  5.7708E+09  1.4427E+09  1.1666E+20  3.4687E+08  3.5840E+11  1.0592E+10  1.9454E+08  2.8614E+12  1.1575E+08
 FUP  -8.7304E-05 -2.7977E-23 -6.9942E-24 -6.4303E+14 -1.3424E-05 -4.0671E-04 -3.2031E-03 -1.4331E-10  8.6458E+07 -5.2847E-14
 FLOW  1.3126E+08  2.6676E+06  6.6691E+05 -2.2713E+14  9.1238E+04 -1.3221E+09 -2.4624E+08 -1.4253E+06 -2.3329E+14 -2.5172E+07
 CON   1.3140E+08  2.6685E+06  6.6713E+05  6.4145E+14  9.1245E+04  2.1894E+06 -3.5716E+07  5.3261E+04 -2.9939E+11 -1.4092E+08
 
          HQONO2  
  SR  -1.1357E-02
  Phi -2.8925E-03
 LBC       0
 TPI   0.0000E+00
 TLI   8.9462E+07
 FUP   2.2747E-24
 FLOW  3.0205E-03
 CON  -8.9462E+07
 
 delta 17O values with altitude
     Z(km)  H2CQ      Q         H2Q       QH        HOQ       H2OQ      O2Q       OQO       CQ        CH3OQH  
     0.5   1.73E+00  1.74E+00  0.00E+00 -8.98E+00 -1.01E+02  3.62E+01  1.73E+00  1.73E+00  4.20E-01  1.73E+00
     1.5   1.73E+00  1.74E+00  0.00E+00  1.06E+02 -1.13E+02  4.29E+01  1.73E+00  1.73E+00  4.69E-01  1.73E+00
     2.5   1.73E+00  1.73E+00  0.00E+00  2.52E+02 -1.23E+02  5.10E+01  1.73E+00  1.73E+00  5.19E-01  1.73E+00
     3.5   1.73E+00  1.73E+00  0.00E+00  4.52E+02 -1.35E+02  5.62E+01  1.73E+00  1.73E+00  5.67E-01  1.73E+00
     4.5   1.73E+00  1.73E+00  0.00E+00  7.00E+02 -1.47E+02  5.87E+01  1.73E+00  1.73E+00  6.11E-01  1.73E+00
     5.5   1.73E+00  1.73E+00  0.00E+00  1.00E+03 -1.53E+02  6.08E+01  1.73E+00  1.73E+00  6.49E-01  1.73E+00
     6.5   1.73E+00  1.73E+00  0.00E+00  1.40E+03 -1.45E+02  6.45E+01  1.73E+00  1.73E+00  6.80E-01  1.73E+00
     7.5   1.73E+00  1.73E+00  0.00E+00  1.91E+03 -1.27E+02  7.01E+01  1.73E+00  1.73E+00  7.04E-01  1.73E+00
     8.5   1.73E+00  1.73E+00  0.00E+00  2.35E+03 -1.16E+02  7.53E+01  1.73E+00  1.73E+00  7.23E-01  1.73E+00
     9.5   1.73E+00  1.73E+00  0.00E+00  2.51E+03 -1.24E+02  7.80E+01  1.73E+00  1.73E+00  7.39E-01  1.73E+00
    10.5   1.73E+00  1.73E+00  0.00E+00  2.28E+03 -1.44E+02  7.38E+01  1.73E+00  1.73E+00  7.56E-01  1.73E+00
    11.5   1.73E+00  1.73E+00  7.07E+04  3.79E+02 -2.56E+02  2.98E+01  1.73E+00  1.73E+00  7.81E-01  1.73E+00
    12.5   1.73E+00  1.73E+00  8.66E+03 -1.29E+02 -2.94E+02 -6.05E+01  1.73E+00  1.73E+00  8.23E-01  1.73E+00
    13.5   1.73E+00  1.73E+00  8.57E+03 -5.60E+01 -2.88E+02 -1.48E+02  1.73E+00  1.73E+00  8.93E-01  1.73E+00
    14.5   1.73E+00  1.73E+00  8.43E+03  5.72E+01 -2.65E+02 -1.72E+02  1.73E+00  1.73E+00  9.96E-01  1.73E+00
    15.5   1.73E+00  1.73E+00  8.23E+03  1.77E+02 -2.30E+02 -1.48E+02  1.73E+00  1.73E+00  1.12E+00  1.73E+00
    16.5   1.74E+00  1.74E+00  7.96E+03  2.70E+02 -1.92E+02 -1.10E+02  1.74E+00  1.74E+00  1.27E+00  1.74E+00
    17.5   1.74E+00  1.74E+00  7.66E+03  3.24E+02 -1.61E+02 -7.64E+01  1.74E+00  1.74E+00  1.40E+00  1.74E+00
    18.5   1.75E+00  1.75E+00  7.32E+03  3.47E+02 -1.41E+02 -5.10E+01  1.75E+00  1.75E+00  1.52E+00  1.75E+00
    19.5   1.76E+00  1.76E+00  6.95E+03  3.47E+02 -1.30E+02 -3.24E+01  1.76E+00  1.76E+00  1.61E+00  1.76E+00
    20.5   1.76E+00  1.76E+00  6.59E+03  3.32E+02 -1.25E+02 -1.75E+01  1.76E+00  1.76E+00  1.67E+00  1.76E+00
    21.5   1.77E+00  1.77E+00  6.23E+03  3.03E+02 -1.24E+02 -3.25E+00  1.77E+00  1.77E+00  1.72E+00  1.77E+00
    22.5   1.78E+00  1.78E+00  5.87E+03  2.72E+02 -1.26E+02  1.21E+01  1.78E+00  1.78E+00  1.75E+00  1.78E+00
    23.5   1.79E+00  1.79E+00  5.52E+03  2.41E+02 -1.28E+02  2.90E+01  1.79E+00  1.79E+00  1.77E+00  1.79E+00
    24.5   1.79E+00  1.79E+00  5.17E+03  2.11E+02 -1.32E+02  4.76E+01  1.79E+00  1.79E+00  1.78E+00  1.79E+00
    25.5   1.80E+00  1.80E+00  4.84E+03  1.84E+02 -1.36E+02  6.76E+01  1.80E+00  1.80E+00  1.80E+00  1.80E+00
    26.5   1.81E+00  1.81E+00  4.51E+03  1.59E+02 -1.42E+02  8.83E+01  1.81E+00  1.81E+00  1.81E+00  1.81E+00
    27.5   1.82E+00  1.82E+00  4.19E+03  1.37E+02 -1.48E+02  1.09E+02  1.82E+00  1.82E+00  1.81E+00  1.82E+00
    28.5   1.83E+00  1.82E+00  3.88E+03  1.16E+02 -1.55E+02  1.29E+02  1.82E+00  1.82E+00  1.82E+00  1.83E+00
    29.5   1.83E+00  1.83E+00  3.58E+03  9.64E+01 -1.62E+02  1.49E+02  1.83E+00  1.83E+00  1.83E+00  1.83E+00
    30.5   1.84E+00  1.84E+00  3.28E+03  7.88E+01 -1.70E+02  1.69E+02  1.84E+00  1.84E+00  1.83E+00  1.84E+00
    31.5   1.85E+00  1.85E+00  3.00E+03  6.34E+01 -1.76E+02  1.89E+02  1.85E+00  1.85E+00  1.84E+00  1.85E+00
    32.5   1.86E+00  1.85E+00  2.73E+03  5.02E+01 -1.80E+02  2.10E+02  1.85E+00  1.85E+00  1.84E+00  1.86E+00
    33.5   1.86E+00  1.86E+00  2.48E+03  4.00E+01 -1.80E+02  2.32E+02  1.86E+00  1.86E+00  1.85E+00  1.86E+00
    34.5   1.87E+00  1.87E+00  2.24E+03  3.27E+01 -1.77E+02  2.56E+02  1.87E+00  1.87E+00  1.85E+00  1.87E+00
    35.5   1.88E+00  1.88E+00  2.02E+03  2.92E+01 -1.70E+02  2.83E+02  1.88E+00  1.88E+00  1.85E+00  1.88E+00
    36.5   1.88E+00  1.88E+00  1.82E+03  2.91E+01 -1.59E+02  3.14E+02  1.88E+00  1.88E+00  1.85E+00  1.88E+00
    37.5   1.89E+00  1.89E+00  1.64E+03  3.13E+01 -1.43E+02  3.49E+02  1.89E+00  1.89E+00  1.85E+00  1.89E+00
    38.5   1.90E+00  1.90E+00  1.48E+03  3.39E+01 -1.25E+02  3.85E+02  1.90E+00  1.90E+00  1.85E+00  1.90E+00
    39.5   1.90E+00  1.90E+00  1.33E+03  3.50E+01 -1.06E+02  4.19E+02  1.90E+00  1.90E+00  1.85E+00  1.90E+00
    40.5   1.91E+00  1.91E+00  1.21E+03  3.39E+01 -8.67E+01  4.44E+02  1.91E+00  1.91E+00  1.84E+00  1.91E+00
    41.5   1.91E+00  1.91E+00  1.11E+03  3.08E+01 -6.96E+01  4.57E+02  1.91E+00  1.91E+00  1.84E+00  1.91E+00
    42.5   1.91E+00  1.91E+00  1.01E+03  2.69E+01 -5.50E+01  4.57E+02  1.91E+00  1.91E+00  1.83E+00  1.91E+00
    43.5   1.92E+00  1.91E+00  9.39E+02  2.28E+01 -4.31E+01  4.47E+02  1.91E+00  1.91E+00  1.82E+00  1.92E+00
    44.5   1.92E+00  1.92E+00  8.75E+02  1.92E+01 -3.37E+01  4.30E+02  1.92E+00  1.92E+00  1.80E+00  1.92E+00
    45.5   1.92E+00  1.92E+00  8.20E+02  1.62E+01 -2.64E+01  4.08E+02  1.92E+00  1.92E+00  1.79E+00  1.92E+00
    46.5   1.92E+00  1.92E+00  7.74E+02  1.37E+01 -2.07E+01  3.84E+02  1.92E+00  1.92E+00  1.77E+00  1.92E+00
    47.5   1.92E+00  1.92E+00  7.34E+02  1.16E+01 -1.62E+01  3.60E+02  1.92E+00  1.92E+00  1.75E+00  1.92E+00
    48.5   1.92E+00  1.92E+00  6.99E+02  1.01E+01 -1.28E+01  3.37E+02  1.92E+00  1.92E+00  1.73E+00  1.92E+00
    49.5   1.92E+00  1.92E+00  6.68E+02  8.86E+00 -1.02E+01  3.15E+02  1.92E+00  1.92E+00  1.72E+00  1.92E+00
    50.5   1.92E+00  1.92E+00  6.40E+02  7.86E+00 -8.04E+00  2.95E+02  1.92E+00  1.92E+00  1.70E+00  1.92E+00
    51.5   1.92E+00  1.92E+00  6.15E+02  7.04E+00 -6.30E+00  2.77E+02  1.92E+00  1.92E+00  1.68E+00  1.92E+00
    52.5   1.92E+00  1.92E+00  5.93E+02  6.43E+00 -4.97E+00  2.60E+02  1.92E+00  1.92E+00  1.67E+00  1.92E+00
    53.5   1.92E+00  1.92E+00  5.73E+02  5.96E+00 -3.92E+00  2.45E+02  1.92E+00  1.92E+00  1.66E+00  1.92E+00
    54.5   1.92E+00  1.92E+00  5.54E+02  5.59E+00 -3.05E+00  2.32E+02  1.92E+00  1.92E+00  1.65E+00  1.92E+00
    55.5   1.92E+00  1.92E+00  5.37E+02  5.29E+00 -2.33E+00  2.21E+02  1.92E+00  1.92E+00  1.64E+00  1.92E+00
    56.5   1.92E+00  1.92E+00  5.20E+02  5.07E+00 -1.73E+00  2.11E+02  1.92E+00  1.92E+00  1.63E+00  1.92E+00
    57.5   1.92E+00  1.92E+00  5.05E+02  4.91E+00 -1.25E+00  2.02E+02  1.92E+00  1.92E+00  1.63E+00  1.92E+00
    58.5   1.92E+00  1.92E+00  4.90E+02  4.81E+00 -8.40E-01  1.95E+02  1.92E+00  1.92E+00  1.63E+00  1.92E+00
    59.5   1.92E+00  1.92E+00  4.76E+02  4.75E+00 -5.01E-01  1.89E+02  1.92E+00  1.92E+00  1.62E+00  1.92E+00
    60.5   1.93E+00  1.92E+00  4.62E+02  4.74E+00 -2.15E-01  1.84E+02  1.92E+00  1.92E+00  1.62E+00  1.93E+00
    61.5   1.93E+00  1.93E+00  4.49E+02  4.75E+00  3.00E-02  1.81E+02  1.93E+00  1.93E+00  1.62E+00  1.93E+00
    62.5   1.93E+00  1.93E+00  4.36E+02  4.77E+00  2.45E-01  1.77E+02  1.93E+00  1.93E+00  1.62E+00  1.93E+00
    63.5   1.93E+00  1.93E+00  4.24E+02  4.86E+00  3.44E-01  1.72E+02  1.93E+00  1.93E+00  1.61E+00  1.93E+00
    64.5   1.93E+00  1.93E+00  4.12E+02  4.90E+00  5.43E-01  1.71E+02  1.93E+00  1.93E+00  1.61E+00  1.93E+00
    65.5   1.93E+00  1.93E+00  4.00E+02  4.98E+00  7.09E-01  1.72E+02  1.93E+00  1.93E+00  1.61E+00  1.93E+00
    66.5   1.93E+00  1.93E+00  3.88E+02  5.12E+00  8.21E-01  1.73E+02  1.93E+00  1.93E+00  1.61E+00  1.93E+00
    67.5   1.93E+00  1.93E+00  3.76E+02  5.33E+00  9.25E-01  1.75E+02  1.93E+00  1.93E+00  1.61E+00  1.93E+00
    68.5   1.93E+00  1.93E+00  3.64E+02  5.63E+00  1.00E+00  1.76E+02  1.93E+00  1.93E+00  1.61E+00  1.93E+00
    69.5   1.93E+00  1.93E+00  3.52E+02  6.02E+00  1.07E+00  1.78E+02  1.93E+00  1.93E+00  1.61E+00  1.93E+00
    70.5   1.94E+00  1.93E+00  3.40E+02  6.47E+00  1.13E+00  1.78E+02  1.93E+00  1.93E+00  1.61E+00  1.94E+00
    71.5   1.94E+00  1.94E+00  3.29E+02  6.93E+00  1.20E+00  1.78E+02  1.94E+00  1.94E+00  1.61E+00  1.94E+00
    72.5   1.94E+00  1.94E+00  3.18E+02  7.33E+00  1.28E+00  1.76E+02  1.94E+00  1.94E+00  1.60E+00  1.94E+00
    73.5   1.94E+00  1.94E+00  3.06E+02  7.59E+00  1.35E+00  1.74E+02  1.94E+00  1.94E+00  1.60E+00  1.94E+00
    74.5   1.94E+00  1.94E+00  2.94E+02  7.68E+00  1.43E+00  1.72E+02  1.94E+00  1.94E+00  1.60E+00  1.94E+00
    75.5   1.94E+00  1.94E+00  2.82E+02  7.60E+00  1.52E+00  1.68E+02  1.94E+00  1.94E+00  1.60E+00  1.94E+00
    76.5   1.94E+00  1.94E+00  2.71E+02  7.35E+00  1.59E+00  1.62E+02  1.94E+00  1.94E+00  1.60E+00  1.94E+00
    77.5   1.94E+00  1.94E+00  2.60E+02  7.01E+00  1.66E+00  1.56E+02  1.94E+00  1.94E+00  1.59E+00  1.94E+00
    78.5   1.95E+00  1.94E+00  2.49E+02  6.52E+00  1.72E+00  1.47E+02  1.94E+00  1.94E+00  1.59E+00  1.94E+00
    79.5   1.95E+00  1.95E+00  2.40E+02  5.72E+00  1.77E+00  1.37E+02  1.95E+00  1.95E+00  1.59E+00  1.95E+00
    80.5   1.95E+00  1.95E+00  2.33E+02  4.49E+00  1.86E+00  1.28E+02  1.95E+00  1.95E+00  1.58E+00  1.95E+00
    81.5   1.95E+00  1.95E+00  2.30E+02  3.65E+00  1.93E+00  1.29E+02  1.95E+00  1.95E+00  1.58E+00  1.95E+00
    82.5   1.95E+00  1.95E+00  2.28E+02  3.17E+00  1.95E+00  1.31E+02  1.95E+00  1.95E+00  1.57E+00  1.95E+00
    83.5   1.96E+00  1.96E+00  2.27E+02  2.89E+00  1.95E+00  1.32E+02  1.96E+00  1.96E+00  1.56E+00  1.95E+00
    84.5   1.96E+00  1.96E+00  2.26E+02  2.70E+00  1.96E+00  1.33E+02  1.96E+00  1.96E+00  1.56E+00  1.95E+00
    85.5   1.96E+00  1.96E+00  2.26E+02  2.57E+00  1.96E+00  1.34E+02  1.96E+00  1.96E+00  1.55E+00  1.95E+00
    86.5   1.96E+00  1.96E+00  2.26E+02  2.50E+00  1.96E+00  1.34E+02  1.96E+00  1.96E+00  1.54E+00  1.95E+00
    87.5   1.96E+00  1.96E+00  2.26E+02  2.45E+00  1.96E+00  1.35E+02  1.96E+00  1.96E+00  1.53E+00  1.95E+00
    88.5   1.96E+00  1.96E+00  2.26E+02  2.43E+00  1.95E+00  1.35E+02  1.95E+00  1.95E+00  1.52E+00  1.95E+00
    89.5   1.95E+00  1.95E+00  2.25E+02  2.42E+00  1.95E+00  1.35E+02  1.95E+00  1.95E+00  1.51E+00  1.95E+00
    90.5   1.94E+00  1.94E+00  2.25E+02  2.43E+00  1.94E+00  1.35E+02  1.94E+00  1.94E+00  1.49E+00  1.95E+00
    91.5   1.93E+00  1.93E+00  2.25E+02  2.46E+00  1.93E+00  1.35E+02  1.93E+00  1.93E+00  1.48E+00  1.95E+00
    92.5   1.93E+00  1.93E+00  2.25E+02  2.51E+00  1.93E+00  1.35E+02  1.93E+00  1.93E+00  1.46E+00  1.95E+00
    93.5   1.93E+00  1.93E+00  2.25E+02  2.59E+00  1.93E+00  1.35E+02  1.93E+00  1.93E+00  1.44E+00  1.95E+00
    94.5   1.93E+00  1.93E+00  2.25E+02  2.70E+00  1.93E+00  1.35E+02  1.93E+00  1.93E+00  1.41E+00  1.95E+00
    95.5   1.92E+00  1.92E+00  2.25E+02  2.84E+00  1.92E+00  1.35E+02  1.92E+00  1.92E+00  1.38E+00  1.95E+00
    96.5   1.91E+00  1.91E+00  2.25E+02  3.05E+00  1.91E+00  1.35E+02  1.91E+00  1.91E+00  1.35E+00  1.95E+00
    97.5   1.90E+00  1.90E+00  2.25E+02  3.36E+00  1.90E+00  1.35E+02  1.90E+00  1.90E+00  1.32E+00  1.95E+00
    98.5   1.90E+00  1.90E+00  2.25E+02  3.83E+00  1.90E+00  1.35E+02  1.90E+00  1.90E+00  1.28E+00  1.95E+00
    99.5   1.89E+00  1.89E+00  2.25E+02  4.54E+00  1.89E+00  1.35E+02  1.89E+00  1.89E+00  1.24E+00  1.95E+00
 
     Z(km)  CH3QOH    CH3OQ     CH3QO     N2Q       NQ        NOQ       HNOQ      HNO2Q     HOQNO2    HO2NOQ  
     0.5   1.73E+00  1.73E+00  1.73E+00  3.73E-03  2.65E+02  2.66E+02  1.28E+02  3.08E+02 -1.01E+02  2.66E+02
     1.5   1.73E+00  1.73E+00  1.73E+00  3.73E-03  2.52E+02  2.53E+02  1.79E+02  3.33E+02 -1.13E+02  2.53E+02
     2.5   1.73E+00  1.73E+00  1.73E+00  3.73E-03  2.34E+02  2.35E+02  2.43E+02  3.68E+02 -1.23E+02  2.35E+02
     3.5   1.73E+00  1.73E+00  1.73E+00  3.73E-03  2.13E+02  2.13E+02  3.33E+02  4.10E+02 -1.35E+02  2.13E+02
     4.5   1.73E+00  1.73E+00  1.73E+00  3.73E-03  1.93E+02  1.93E+02  4.47E+02  4.58E+02 -1.47E+02  1.92E+02
     5.5   1.73E+00  1.73E+00  1.73E+00  3.73E-03  1.76E+02  1.76E+02  5.89E+02  5.13E+02 -1.52E+02  1.76E+02
     6.5   1.73E+00  1.73E+00  1.73E+00  3.73E-03  1.68E+02  1.67E+02  7.86E+02  5.72E+02 -1.43E+02  1.67E+02
     7.5   1.73E+00  1.73E+00  1.73E+00  3.73E-03  1.64E+02  1.63E+02  1.04E+03  6.26E+02 -1.28E+02  1.61E+02
     8.5   1.73E+00  1.73E+00  1.73E+00  3.73E-03  1.58E+02  1.56E+02  1.25E+03  6.63E+02 -1.21E+02  1.54E+02
     9.5   1.73E+00  1.73E+00  1.73E+00  3.73E-03  1.45E+02  1.42E+02  1.33E+03  6.69E+02 -1.27E+02  1.42E+02
    10.5   1.73E+00  1.73E+00  1.73E+00  3.73E-03  1.23E+02  1.19E+02  1.20E+03  6.17E+02 -1.47E+02  1.22E+02
    11.5   1.73E+00  1.73E+00  1.73E+00  3.74E-03  5.96E+01  5.90E+01  2.21E+02  4.10E+02 -2.33E+02  7.20E+01
    12.5   1.73E+00  1.73E+00  1.73E+00  3.75E-03  2.84E+01  2.86E+01 -5.03E+01  1.81E+02 -2.86E+02  3.34E+01
    13.5   1.73E+00  1.73E+00  1.73E+00  3.76E-03  1.64E+01  1.64E+01 -1.98E+01  7.41E+01 -2.86E+02  1.72E+01
    14.5   1.73E+00  1.73E+00  1.73E+00  3.79E-03  1.07E+01  1.07E+01  3.40E+01  6.35E+01 -2.65E+02  1.08E+01
    15.5   1.73E+00  1.73E+00  1.73E+00  3.82E-03  8.38E+00  8.33E+00  9.25E+01  8.72E+01 -2.29E+02  8.37E+00
    16.5   1.74E+00  1.74E+00  1.74E+00  3.87E-03  7.46E+00  7.41E+00  1.38E+02  1.13E+02 -1.91E+02  7.43E+00
    17.5   1.74E+00  1.74E+00  1.74E+00  3.93E-03  7.15E+00  7.10E+00  1.66E+02  1.30E+02 -1.61E+02  7.11E+00
    18.5   1.75E+00  1.75E+00  1.75E+00  4.00E-03  7.15E+00  7.11E+00  1.77E+02  1.37E+02 -1.41E+02  7.12E+00
    19.5   1.76E+00  1.76E+00  1.76E+00  4.07E-03  7.39E+00  7.36E+00  1.77E+02  1.36E+02 -1.30E+02  7.37E+00
    20.5   1.76E+00  1.76E+00  1.76E+00  4.15E-03  7.86E+00  7.83E+00  1.70E+02  1.30E+02 -1.25E+02  7.84E+00
    21.5   1.77E+00  1.77E+00  1.77E+00  4.23E-03  8.65E+00  8.62E+00  1.56E+02  1.20E+02 -1.24E+02  8.64E+00
    22.5   1.78E+00  1.78E+00  1.78E+00  4.32E-03  9.70E+00  9.67E+00  1.41E+02  1.09E+02 -1.26E+02  9.69E+00
    23.5   1.79E+00  1.79E+00  1.79E+00  4.41E-03  1.10E+01  1.10E+01  1.26E+02  9.74E+01 -1.28E+02  1.10E+01
    24.5   1.79E+00  1.79E+00  1.79E+00  4.50E-03  1.26E+01  1.26E+01  1.12E+02  8.68E+01 -1.32E+02  1.26E+01
    25.5   1.80E+00  1.80E+00  1.80E+00  4.60E-03  1.44E+01  1.44E+01  9.93E+01  7.72E+01 -1.36E+02  1.44E+01
    26.5   1.81E+00  1.81E+00  1.81E+00  4.70E-03  1.63E+01  1.63E+01  8.79E+01  6.87E+01 -1.42E+02  1.63E+01
    27.5   1.82E+00  1.82E+00  1.82E+00  4.81E-03  1.84E+01  1.84E+01  7.76E+01  6.13E+01 -1.48E+02  1.84E+01
    28.5   1.83E+00  1.83E+00  1.83E+00  4.93E-03  2.06E+01  2.06E+01  6.82E+01  5.48E+01 -1.55E+02  2.06E+01
