
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D
   8.650E+06 1.835E+00 7.113E+13 1.851E-01 3.567E+01 3.092E+04 1.084E-07 2.939E-08 5.418E-06 3.443E-03 5.020E-05 1.263E-07 9.256E-08 1.338E+12 1.179E+03 7.577E+01
   8.750E+06 1.543E+00 5.982E+13 1.528E-01 2.625E+01 2.206E+04 1.343E-07 3.151E-08 5.555E-06 3.443E-03 5.021E-05 1.071E-07 7.900E-08 1.103E+12 7.231E+02 8.718E+01
   8.850E+06 1.298E+00 5.031E+13 1.269E-01 1.931E+01 1.551E+04 1.656E-07 3.356E-08 5.694E-06 3.443E-03 5.022E-05 8.951E-08 6.740E-08 9.066E+11 4.403E+02 1.009E+02
   8.950E+06 1.092E+00 4.231E+13 1.058E-01 1.420E+01 1.074E+04 2.034E-07 3.553E-08 5.834E-06 3.443E-03 5.022E-05 7.370E-08 5.750E-08 7.432E+11 2.662E+02 1.172E+02
   9.050E+06 9.188E-01 3.540E+13 8.822E-02 1.038E+01 7.140E+03 2.495E-07 3.740E-08 5.974E-06 3.462E-03 5.023E-05 5.826E-08 4.909E-08 6.042E+11 1.576E+02 1.371E+02
   9.150E+06 7.744E-01 2.952E+13 7.352E-02 7.564E+00 4.598E+03 3.055E-07 3.913E-08 6.111E-06 3.494E-03 5.023E-05 4.458E-08 4.192E-08 4.880E+11 9.190E+01 1.610E+02
   9.250E+06 6.536E-01 2.479E+13 6.161E-02 5.552E+00 3.009E+03 3.724E-07 4.071E-08 6.245E-06 3.509E-03 5.024E-05 3.460E-08 3.587E-08 3.955E+11 5.423E+01 1.882E+02
   9.350E+06 5.523E-01 2.078E+13 5.142E-02 4.077E+00 1.929E+03 4.513E-07 4.215E-08 6.375E-06 3.531E-03 5.024E-05 2.629E-08 3.078E-08 3.190E+11 3.178E+01 2.189E+02
   9.450E+06 4.673E-01 1.745E+13 4.270E-02 3.008E+00 1.227E+03 5.415E-07 4.342E-08 6.498E-06 3.552E-03 5.024E-05 1.979E-08 2.653E-08 2.568E+11 1.865E+01 2.519E+02
   9.550E+06 3.959E-01 1.471E+13 3.530E-02 2.239E+00 7.838E+02 6.411E-07 4.453E-08 6.614E-06 3.566E-03 5.025E-05 1.495E-08 2.302E-08 2.070E+11 1.104E+01 2.852E+02
   9.650E+06 3.358E-01 1.238E+13 2.894E-02 1.677E+00 4.913E+02 7.478E-07 4.549E-08 6.722E-06 3.585E-03 5.025E-05 1.107E-08 2.016E-08 1.661E+11 6.541E+00 3.180E+02
   9.750E+06 2.851E-01 1.043E+13 2.363E-02 1.272E+00 3.053E+02 8.580E-07 4.631E-08 6.820E-06 3.594E-03 5.025E-05 8.143E-09 1.788E-08 1.331E+11 3.917E+00 3.482E+02
   9.850E+06 2.425E-01 8.783E+12 1.927E-02 9.789E-01 1.863E+02 9.683E-07 4.700E-08 6.909E-06 3.600E-03 5.025E-05 5.894E-09 1.613E-08 1.064E+11 2.377E+00 3.750E+02
   9.950E+06 2.066E-01 7.408E+12 1.580E-02 7.694E-01 1.143E+02 1.076E-06 4.757E-08 6.989E-06 3.604E-03 5.025E-05 4.281E-09 1.486E-08 8.511E+10 1.492E+00 3.969E+02
