
     Z         PRESS      DEN     ProOH1    ProOH25    ProO3D    PO2D       PO2      PH2O      PO3D      PH2O2     FO3      FH2O      NumO2      NumOH      NumO1D
   3.750E+06 3.725E+03 1.285E+17 3.887E+00 3.443E+04 5.001E+05 5.387E-11 3.925E-09 4.172E-07 3.819E-03 5.188E-05 1.019E-09 6.422E-07 3.090E+13 3.038E+07 1.319E-01
   3.850E+06 3.187E+03 1.099E+17 2.744E+00 3.296E+04 3.631E+05 9.158E-11 4.363E-09 4.944E-07 3.830E-03 5.198E-05 8.624E-10 6.065E-07 2.643E+13 2.942E+07 1.153E-01
   3.950E+06 2.726E+03 9.404E+16 1.963E+00 3.182E+04 2.642E+05 1.487E-10 4.853E-09 5.953E-07 3.840E-03 5.206E-05 7.318E-10 5.684E-07 2.262E+13 2.854E+07 1.029E-01
   4.050E+06 2.333E+03 8.046E+16 1.434E+00 3.066E+04 1.934E+05 2.366E-10 5.400E-09 7.219E-07 3.848E-03 5.213E-05 6.248E-10 5.279E-07 1.935E+13 2.761E+07 9.459E-02
   4.150E+06 1.996E+03 6.884E+16 1.077E+00 2.918E+04 1.430E+05 3.762E-10 6.005E-09 8.742E-07 3.854E-03 5.219E-05 5.389E-10 4.850E-07 1.656E+13 2.650E+07 9.033E-02
   4.250E+06 1.708E+03 5.890E+16 8.328E-01 2.723E+04 1.072E+05 6.037E-10 6.671E-09 1.051E-06 3.860E-03 5.225E-05 4.713E-10 4.400E-07 1.417E+13 2.515E+07 9.000E-02
   4.350E+06 1.461E+03 5.040E+16 6.632E-01 2.477E+04 8.171E+04 9.741E-10 7.403E-09 1.248E-06 3.865E-03 5.229E-05 4.194E-10 3.938E-07 1.213E+13 2.352E+07 9.360E-02
   4.450E+06 1.250E+03 4.313E+16 5.407E-01 2.186E+04 6.363E+04 1.561E-09 8.206E-09 1.462E-06 3.870E-03 5.234E-05 3.813E-10 3.466E-07 1.039E+13 2.160E+07 1.013E-01
   4.550E+06 1.070E+03 3.691E+16 4.469E-01 1.863E+04 5.081E+04 2.452E-09 9.086E-09 1.688E-06 3.873E-03 5.237E-05 3.554E-10 2.989E-07 8.894E+12 1.941E+07 1.134E-01
   4.650E+06 9.158E+02 3.159E+16 3.710E-01 1.530E+04 4.175E+04 3.744E-09 1.005E-08 1.922E-06 3.876E-03 5.241E-05 3.410E-10 2.521E-07 7.619E+12 1.705E+07 1.305E-01
   4.750E+06 7.837E+02 2.703E+16 3.064E-01 1.209E+04 3.546E+04 5.534E-09 1.111E-08 2.159E-06 3.879E-03 5.244E-05 3.382E-10 2.072E-07 6.530E+12 1.461E+07 1.532E-01
   4.850E+06 6.708E+02 2.314E+16 2.494E-01 9.179E+03 3.133E+04 7.920E-09 1.226E-08 2.398E-06 3.881E-03 5.246E-05 3.489E-10 1.654E-07 5.599E+12 1.216E+07 1.825E-01
   4.950E+06 5.742E+02 1.980E+16 1.991E-01 6.694E+03 2.897E+04 1.101E-08 1.352E-08 2.637E-06 3.883E-03 5.249E-05 3.767E-10 1.282E-07 4.805E+12 9.783E+06 2.196E-01
   5.050E+06 4.915E+02 1.695E+16 1.558E-01 4.707E+03 2.819E+04 1.491E-08 1.487E-08 2.874E-06 3.885E-03 5.251E-05 4.280E-10 9.661E-08 4.127E+12 7.564E+06 2.664E-01
