 Gaussian points = 8
 FIXED SPECIES MIXING RATIOS:
    O2 =   2.100000000000000E-003  CO2 =   4.000000000000000E-004
 
    CH4 =   1.053742436698481E-006
 Standard CH3CL flux =  2.800E+08

 PO2= 1.273E-03  PNO= 3.670E-03  ZAPNO= 3.777E+03
 N= 4     X= 1.56518E-01  ERR= 4.16788E-06

 TIME = 0.0000E+00     TIMEY =   0.0000E+00 YEARS

 NPHOT =  0

 MIXING RATIOS OF LONG-LIVED SPECIES


   4.55E+06 2.21E-09 2.24E-10 4.70E-10 1.08E-09 5.91E-07 6.89E-04 3.66E-03 5.17E-05 4.24E-05 3.97E-05 3.22E-04
   4.85E+06 2.92E-09 5.07E-10 5.58E-10 2.43E-09 1.12E-06 6.90E-04 3.68E-03 5.20E-05 4.24E-05 3.98E-05 3.24E-04
   5.15E+06 3.97E-09 8.66E-10 6.48E-10 4.15E-09 1.79E-06 6.91E-04 3.69E-03 5.22E-05 4.25E-05 3.98E-05 3.26E-04
   5.45E+06 5.48E-09 1.28E-09 7.38E-10 5.91E-09 2.47E-06 6.92E-04 3.69E-03 5.23E-05 4.25E-05 3.98E-05 3.27E-04
   5.75E+06 7.56E-09 2.25E-09 8.27E-10 7.53E-09 3.10E-06 6.92E-04 3.69E-03 5.24E-05 4.25E-05 3.98E-05 3.28E-04
   6.05E+06 1.03E-08 5.58E-09 9.14E-10 8.96E-09 3.65E-06 6.92E-04 3.69E-03 5.25E-05 4.25E-05 3.98E-05 3.29E-04
   6.35E+06 1.41E-08 1.44E-08 9.98E-10 1.02E-08 4.14E-06 6.93E-04 3.70E-03 5.26E-05 4.25E-05 3.98E-05 3.29E-04
   6.65E+06 1.89E-08 3.27E-08 1.08E-09 1.16E-08 4.58E-06 6.93E-04 3.70E-03 5.26E-05 4.25E-05 3.98E-05 3.29E-04
   6.95E+06 2.45E-08 6.66E-08 1.15E-09 1.36E-08 5.00E-06 6.93E-04 3.70E-03 5.27E-05 4.25E-05 3.98E-05 3.30E-04
   7.25E+06 3.02E-08 1.25E-07 1.22E-09 1.69E-08 5.42E-06 6.93E-04 3.70E-03 5.27E-05 4.25E-05 3.98E-05 3.30E-04
   7.55E+06 3.55E-08 2.26E-07 1.27E-09 2.24E-08 5.85E-06 6.93E-04 3.70E-03 5.27E-05 4.25E-05 3.98E-05 3.30E-04
   7.85E+06 3.99E-08 4.12E-07 1.31E-09 3.22E-08 6.28E-06 6.93E-04 3.70E-03 5.27E-05 4.25E-05 3.98E-05 3.30E-04
   8.15E+06 4.32E-08 7.27E-07 1.34E-09 4.89E-08 6.68E-06 6.93E-04 3.70E-03 5.28E-05 4.25E-05 3.98E-05 3.30E-04
   8.45E+06 4.54E-08 1.14E-06 1.35E-09 7.15E-08 7.01E-06 6.93E-04 3.70E-03 5.28E-05 4.25E-05 3.98E-05 3.30E-04
   8.75E+06 4.67E-08 1.56E-06 1.36E-09 9.46E-08 7.27E-06 6.93E-04 3.70E-03 5.28E-05 4.25E-05 3.98E-05 3.30E-04
   9.05E+06 4.73E-08 1.91E-06 1.37E-09 1.14E-07 7.44E-06 6.93E-04 3.70E-03 5.28E-05 4.25E-05 3.98E-05 3.30E-04
   9.35E+06 4.77E-08 2.17E-06 1.37E-09 1.29E-07 7.55E-06 6.93E-04 3.70E-03 5.28E-05 4.25E-05 3.98E-05 3.30E-04
   9.65E+06 4.79E-08 2.33E-06 1.37E-09 1.38E-07 7.61E-06 6.93E-04 3.70E-03 5.28E-05 4.25E-05 3.98E-05 3.30E-04
   9.95E+06 4.79E-08 2.41E-06 1.37E-09 1.43E-07 7.63E-06 6.93E-04 3.70E-03 5.28E-05 4.25E-05 3.98E-05 3.30E-04

     Z      PCH4     PCH3OOH  PN2O     PHNO3    PNO      PNO2     PHNO4    PCCL3F   PCCL2F2  PCCL4    PCH3CL
   5.00E+04 0.00E+00 2.68E-06 1.56E-10 3.01E-07 6.38E-69 2.95E-03 3.45E-06 1.54E-08 8.41E-10 4.52E-08 5.26E-12
   3.50E+05 0.00E+00 3.33E-06 7.81E-10 4.74E-07 9.41E-22 3.38E-03 4.50E-06 6.86E-08 4.49E-09 1.76E-07 4.88E-11
   6.50E+05 0.00E+00 3.85E-06 2.69E-09 8.36E-07 6.41E-13 3.73E-03 5.58E-06 2.05E-07 1.78E-08 4.31E-07 1.33E-07
   9.50E+05 2.37-223 4.35E-06 7.24E-09 1.61E-06 9.14E-11 4.05E-03 7.04E-06 4.79E-07 5.19E-08 8.65E-07 9.34E-10
   1.25E+06 3.02-134 4.94E-06 1.63E-08 3.09E-06 7.29E-10 4.35E-03 9.36E-06 9.20E-07 1.14E-07 1.53E-06 2.22E-09
   1.55E+06 8.51E-88 6.00E-06 3.75E-08 6.52E-06 4.32E-09 4.62E-03 1.47E-05 1.76E-06 2.42E-07 2.91E-06 4.98E-09
   1.85E+06 2.43E-58 8.43E-06 8.71E-08 1.45E-05 2.04E-08 4.84E-03 2.87E-05 3.39E-06 5.00E-07 6.01E-06 1.09E-08
   2.15E+06 1.68E-39 1.31E-05 1.60E-07 2.66E-05 6.25E-08 5.00E-03 5.63E-05 5.29E-06 8.29E-07 1.03E-05 1.90E-08
   2.45E+06 1.92E-27 2.04E-05 2.32E-07 3.95E-05 1.35E-07 5.11E-03 1.01E-04 6.72E-06 1.12E-06 1.39E-05 2.72E-08
   2.75E+06 9.49E-20 2.80E-05 2.92E-07 5.10E-05 2.38E-07 5.18E-03 1.50E-04 7.63E-06 1.35E-06 1.60E-05 3.49E-08
   3.05E+06 7.43E-15 3.40E-05 3.44E-07 6.05E-05 3.70E-07 5.23E-03 1.90E-04 8.27E-06 1.55E-06 1.73E-05 4.29E-08
   3.35E+06 9.63E-12 3.79E-05 3.87E-07 6.79E-05 5.22E-07 5.25E-03 2.17E-04 8.76E-06 1.74E-06 1.82E-05 5.14E-08
   3.65E+06 9.30E-10 4.00E-05 4.24E-07 7.37E-05 6.86E-07 5.27E-03 2.33E-04 9.17E-06 1.91E-06 1.90E-05 6.02E-08
   3.95E+06 1.75E-08 4.11E-05 4.55E-07 7.81E-05 8.52E-07 5.28E-03 2.42E-04 9.51E-06 2.07E-06 1.97E-05 6.88E-08
   4.25E+06 1.17E-07 4.18E-05 4.80E-07 8.15E-05 1.01E-06 5.29E-03 2.47E-04 9.79E-06 2.21E-06 2.03E-05 7.69E-08
   4.55E+06 4.03E-07 4.21E-05 5.01E-07 8.43E-05 1.16E-06 5.29E-03 2.50E-04 1.00E-05 2.32E-06 2.08E-05 8.44E-08
   4.85E+06 9.12E-07 4.23E-05 5.19E-07 8.65E-05 1.28E-06 5.29E-03 2.53E-04 1.02E-05 2.43E-06 2.12E-05 9.14E-08
   5.15E+06 1.56E-06 4.25E-05 5.33E-07 8.82E-05 1.40E-06 5.30E-03 2.55E-04 1.04E-05 2.52E-06 2.16E-05 9.81E-08
   5.45E+06 2.22E-06 4.26E-05 5.45E-07 8.97E-05 1.49E-06 5.30E-03 2.56E-04 1.06E-05 2.61E-06 2.20E-05 1.05E-07
   5.75E+06 2.82E-06 4.27E-05 5.56E-07 9.09E-05 1.58E-06 5.30E-03 2.57E-04 1.07E-05 2.69E-06 2.23E-05 1.11E-07
   6.05E+06 3.32E-06 4.27E-05 5.64E-07 9.19E-05 1.65E-06 5.30E-03 2.58E-04 1.08E-05 2.75E-06 2.26E-05 1.16E-07
   6.35E+06 3.71E-06 4.28E-05 5.72E-07 9.28E-05 1.72E-06 5.30E-03 2.59E-04 1.09E-05 2.81E-06 2.29E-05 1.21E-07
   6.65E+06 3.99E-06 4.28E-05 5.78E-07 9.35E-05 1.78E-06 5.30E-03 2.59E-04 1.10E-05 2.86E-06 2.31E-05 1.26E-07
   6.95E+06 4.19E-06 4.28E-05 5.84E-07 9.42E-05 1.83E-06 5.30E-03 2.60E-04 1.11E-05 2.90E-06 2.33E-05 1.29E-07
   7.25E+06 4.34E-06 4.28E-05 5.88E-07 9.47E-05 1.86E-06 5.30E-03 2.60E-04 1.11E-05 2.93E-06 2.35E-05 1.32E-07
   7.55E+06 4.46E-06 4.28E-05 5.91E-07 9.50E-05 1.89E-06 5.30E-03 2.60E-04 1.12E-05 2.95E-06 2.35E-05 1.33E-07
   7.85E+06 4.55E-06 4.29E-05 5.94E-07 9.53E-05 1.91E-06 5.30E-03 2.61E-04 1.12E-05 2.96E-06 2.36E-05 1.35E-07
   8.15E+06 4.63E-06 4.29E-05 5.95E-07 9.55E-05 1.92E-06 5.30E-03 2.61E-04 1.12E-05 2.96E-06 2.36E-05 1.35E-07
   8.45E+06 4.69E-06 4.29E-05 5.96E-07 9.56E-05 1.93E-06 5.30E-03 2.61E-04 1.12E-05 2.97E-06 2.36E-05 1.36E-07
   8.75E+06 4.73E-06 4.29E-05 5.97E-07 9.57E-05 1.93E-06 5.30E-03 2.61E-04 1.12E-05 2.97E-06 2.37E-05 1.36E-07
   9.05E+06 4.76E-06 4.29E-05 5.97E-07 9.57E-05 1.94E-06 5.30E-03 2.61E-04 1.12E-05 2.97E-06 2.37E-05 1.36E-07
   9.35E+06 4.78E-06 4.29E-05 5.97E-07 9.57E-05 1.94E-06 5.30E-03 2.61E-04 1.12E-05 2.97E-06 2.37E-05 1.36E-07
   9.65E+06 4.79E-06 4.29E-05 5.97E-07 9.57E-05 1.94E-06 5.30E-03 2.61E-04 1.12E-05 2.97E-06 2.37E-05 1.36E-07
   9.95E+06 4.80E-06 4.29E-05 5.97E-07 9.57E-05 1.94E-06 5.30E-03 2.61E-04 1.12E-05 2.97E-06 2.37E-05 1.36E-07

     Z      PMCCL3   PCL2     PHOCL    PNOCL    PCLONO   PCLONO2  PCLO2    PHCL
   5.00E+04 2.11E-08 1.66E-03 1.88E-04 1.29E-03 3.24E-03 4.45E-05 2.08E-10 3.79E-10
   3.50E+05 9.24E-08 1.83E-03 2.12E-04 1.42E-03 3.66E-03 5.10E-05 5.10E-10 1.82E-09
   6.50E+05 2.68E-07 1.70E-03 2.81E-04 2.59E-03 4.73E-03 4.23E-04 2.78E-03 8.60E-07
   9.50E+05 6.13E-07 1.93E-03 2.30E-04 1.55E-03 3.96E-03 5.97E-05 3.93E-09 1.65E-08
   1.25E+06 1.16E-06 1.94E-03 2.32E-04 1.61E-03 4.01E-03 6.52E-05 1.82E-08 3.45E-08
   1.55E+06 2.21E-06 1.94E-03 2.36E-04 1.72E-03 4.10E-03 7.84E-05 3.14E-07 7.06E-08
   1.85E+06 4.23E-06 1.95E-03 2.47E-04 1.96E-03 4.32E-03 1.16E-04 1.11E-05 1.43E-07
   2.15E+06 6.59E-06 1.97E-03 2.62E-04 2.28E-03 4.64E-03 1.93E-04 2.18E-04 2.33E-07
   2.45E+06 8.34E-06 1.97E-03 2.84E-04 2.55E-03 4.95E-03 2.97E-04 1.09E-03 3.11E-07
   2.75E+06 9.41E-06 1.98E-03 3.00E-04 2.70E-03 5.14E-03 3.70E-04 1.97E-03 3.72E-07
   3.05E+06 1.01E-05 1.98E-03 3.08E-04 2.78E-03 5.23E-03 4.08E-04 2.45E-03 4.27E-07
   3.35E+06 1.07E-05 1.98E-03 3.12E-04 2.82E-03 5.27E-03 4.24E-04 2.66E-03 4.79E-07
   3.65E+06 1.11E-05 1.98E-03 3.13E-04 2.84E-03 5.29E-03 4.31E-04 2.74E-03 5.30E-07
   3.95E+06 1.14E-05 1.98E-03 3.14E-04 2.85E-03 5.29E-03 4.35E-04 2.77E-03 5.76E-07
   4.25E+06 1.17E-05 1.98E-03 3.14E-04 2.86E-03 5.30E-03 4.36E-04 2.78E-03 6.18E-07
   4.55E+06 1.19E-05 1.98E-03 3.14E-04 2.86E-03 5.30E-03 4.37E-04 2.79E-03 6.56E-07
   4.85E+06 1.21E-05 1.98E-03 3.14E-04 2.86E-03 5.30E-03 4.38E-04 2.79E-03 6.90E-07
   5.15E+06 1.23E-05 1.98E-03 3.14E-04 2.86E-03 5.30E-03 4.38E-04 2.79E-03 7.22E-07
   5.45E+06 1.24E-05 1.98E-03 3.14E-04 2.86E-03 5.30E-03 4.38E-04 2.79E-03 7.52E-07
   5.75E+06 1.26E-05 1.98E-03 3.14E-04 2.86E-03 5.30E-03 4.38E-04 2.79E-03 7.79E-07
   6.05E+06 1.27E-05 1.98E-03 3.14E-04 2.86E-03 5.30E-03 4.38E-04 2.79E-03 8.04E-07
   6.35E+06 1.28E-05 1.98E-03 3.14E-04 2.86E-03 5.30E-03 4.39E-04 2.79E-03 8.26E-07
   6.65E+06 1.28E-05 1.98E-03 3.14E-04 2.87E-03 5.30E-03 4.39E-04 2.79E-03 8.44E-07
   6.95E+06 1.29E-05 1.98E-03 3.14E-04 2.87E-03 5.30E-03 4.39E-04 2.80E-03 8.59E-07
   7.25E+06 1.29E-05 1.98E-03 3.14E-04 2.87E-03 5.30E-03 4.39E-04 2.80E-03 8.70E-07
   7.55E+06 1.30E-05 1.98E-03 3.14E-04 2.87E-03 5.30E-03 4.39E-04 2.80E-03 8.77E-07
   7.85E+06 1.30E-05 1.98E-03 3.14E-04 2.87E-03 5.30E-03 4.39E-04 2.80E-03 8.82E-07
   8.15E+06 1.30E-05 1.98E-03 3.14E-04 2.87E-03 5.30E-03 4.39E-04 2.80E-03 8.85E-07
   8.45E+06 1.30E-05 1.98E-03 3.14E-04 2.87E-03 5.30E-03 4.39E-04 2.80E-03 8.86E-07
   8.75E+06 1.30E-05 1.98E-03 3.14E-04 2.87E-03 5.30E-03 4.39E-04 2.80E-03 8.87E-07
   9.05E+06 1.30E-05 1.98E-03 3.14E-04 2.87E-03 5.30E-03 4.39E-04 2.80E-03 8.87E-07
   9.35E+06 1.30E-05 1.98E-03 3.14E-04 2.87E-03 5.30E-03 4.39E-04 2.80E-03 8.87E-07
   9.65E+06 1.30E-05 1.98E-03 3.14E-04 2.87E-03 5.30E-03 4.39E-04 2.80E-03 8.87E-07
   9.95E+06 1.30E-05 1.98E-03 3.14E-04 2.87E-03 5.30E-03 4.39E-04 2.80E-03 8.87E-07

     Z      PNO3     PN2O5    PCL2O2   PSO2     PH2S     PSO21    PSO23    PH2SO4
   5.00E+04 2.25E-02 2.60E-05 9.92E-04 4.80E-08 7.06E-08 8.87E-05 4.53E-07 7.88E-11
   3.50E+05 2.28E-02 3.17E-05 1.13E-03 2.07E-07 3.13E-07 1.13E-04 5.19E-07 4.04E-10
   6.50E+05 2.25E-02 3.39E-04 3.27E-03 5.71E-07 9.27E-07 1.31E-04 5.73E-07 1.51E-09
   9.50E+05 2.28E-02 4.28E-05 1.25E-03 1.29E-06 2.24E-06 1.48E-04 6.22E-07 4.39E-09
   1.25E+06 2.27E-02 5.07E-05 1.28E-03 2.63E-06 4.72E-06 1.67E-04 6.69E-07 1.04E-08
   1.55E+06 2.26E-02 6.76E-05 1.34E-03 5.78E-06 1.06E-05 2.06E-04 7.09E-07 2.53E-08
   1.85E+06 2.25E-02 1.08E-04 1.52E-03 1.34E-05 2.55E-05 2.97E-04 7.40E-07 6.20E-08
   2.15E+06 2.25E-02 1.74E-04 1.87E-03 2.44E-05 5.04E-05 4.58E-04 7.61E-07 1.19E-07
   2.45E+06 2.25E-02 2.51E-04 2.48E-03 3.43E-05 7.76E-05 6.47E-04 7.76E-07 1.79E-07
   2.75E+06 2.25E-02 3.04E-04 3.00E-03 4.18E-05 9.96E-05 7.96E-04 7.85E-07 2.35E-07
   3.05E+06 2.25E-02 3.31E-04 3.26E-03 4.74E-05 1.16E-04 8.97E-04 7.92E-07 2.89E-07
   3.35E+06 2.25E-02 3.43E-04 3.38E-03 5.15E-05 1.28E-04 9.54E-04 7.95E-07 3.42E-07
   3.65E+06 2.25E-02 3.48E-04 3.42E-03 5.45E-05 1.36E-04 9.84E-04 7.98E-07 3.95E-07
   3.95E+06 2.25E-02 3.50E-04 3.44E-03 5.66E-05 1.42E-04 9.99E-04 7.99E-07 4.47E-07
   4.25E+06 2.25E-02 3.51E-04 3.45E-03 5.82E-05 1.46E-04 1.01E-03 8.00E-07 4.96E-07
   4.55E+06 2.25E-02 3.52E-04 3.45E-03 5.97E-05 1.49E-04 1.01E-03 8.01E-07 5.43E-07
   4.85E+06 2.25E-02 3.52E-04 3.45E-03 6.11E-05 1.51E-04 1.01E-03 8.01E-07 5.85E-07
   5.15E+06 2.25E-02 3.53E-04 3.46E-03 6.26E-05 1.52E-04 1.02E-03 8.01E-07 6.24E-07
   5.45E+06 2.25E-02 3.53E-04 3.46E-03 6.39E-05 1.53E-04 1.02E-03 8.02E-07 6.60E-07
   5.75E+06 2.25E-02 3.53E-04 3.46E-03 6.50E-05 1.54E-04 1.02E-03 8.02E-07 6.93E-07
   6.05E+06 2.25E-02 3.53E-04 3.46E-03 6.59E-05 1.54E-04 1.02E-03 8.02E-07 7.23E-07
   6.35E+06 2.25E-02 3.53E-04 3.46E-03 6.67E-05 1.55E-04 1.02E-03 8.02E-07 7.51E-07
   6.65E+06 2.25E-02 3.53E-04 3.46E-03 6.72E-05 1.55E-04 1.02E-03 8.02E-07 7.76E-07
   6.95E+06 2.25E-02 3.53E-04 3.46E-03 6.76E-05 1.55E-04 1.02E-03 8.02E-07 7.98E-07
   7.25E+06 2.25E-02 3.53E-04 3.46E-03 6.79E-05 1.55E-04 1.02E-03 8.02E-07 8.17E-07
   7.55E+06 2.25E-02 3.53E-04 3.46E-03 6.81E-05 1.56E-04 1.02E-03 8.02E-07 8.32E-07
   7.85E+06 2.25E-02 3.53E-04 3.46E-03 6.83E-05 1.56E-04 1.02E-03 8.02E-07 8.43E-07
   8.15E+06 2.25E-02 3.53E-04 3.46E-03 6.84E-05 1.56E-04 1.02E-03 8.02E-07 8.50E-07
   8.45E+06 2.25E-02 3.53E-04 3.46E-03 6.86E-05 1.56E-04 1.02E-03 8.02E-07 8.55E-07
   8.75E+06 2.25E-02 3.53E-04 3.46E-03 6.87E-05 1.56E-04 1.02E-03 8.02E-07 8.58E-07
   9.05E+06 2.25E-02 3.53E-04 3.46E-03 6.88E-05 1.56E-04 1.02E-03 8.02E-07 8.59E-07
   9.35E+06 2.25E-02 3.53E-04 3.46E-03 6.89E-05 1.56E-04 1.02E-03 8.02E-07 8.60E-07
   9.65E+06 2.25E-02 3.53E-04 3.46E-03 6.90E-05 1.56E-04 1.02E-03 8.02E-07 8.60E-07
   9.95E+06 2.25E-02 3.53E-04 3.46E-03 6.90E-05 1.56E-04 1.02E-03 8.02E-07 8.60E-07
 N = 205  EMAX = 9.65E-06 FOR HSO     AT Z = 1.75E+06 U = 9.06E-24 RHS = 8.74E-29  DT = 1.75E+17  TIME = 5.00E+17
 
 BEFOREOUT
 N=                   205 NN=                 10000 SN=  0.000000000000000E+000 
 NS=                     0

 TIME = 0.5000E+18     TIMEY =   1.5855E+10 YEARS

 NPHOT =488

 MIXING RATIOS OF LONG-LIVED SPECIES


     Z        H2CO     O        H2O      OH       HO2      H2O2     O3       H        H2       CH4      CO       CH3OOH  
  5.00E+04 1.02E-10 2.26E-15 1.13E-02 1.24E-13 1.27E-11 1.04E-09 8.21E-09 7.01E-19 1.53E-07 5.99E-07 4.16E-08 7.10E-10
  1.50E+05 1.07E-10 3.57E-15 6.98E-03 1.54E-13 1.27E-11 1.04E-09 1.10E-08 7.54E-19 1.53E-07 5.95E-07 3.46E-08 7.06E-10
  2.50E+05 1.07E-10 6.06E-15 4.15E-03 1.91E-13 1.27E-11 9.87E-10 1.60E-08 8.17E-19 1.53E-07 5.91E-07 2.89E-08 6.57E-10
  3.50E+05 1.00E-10 1.03E-14 2.26E-03 2.22E-13 1.21E-11 8.80E-10 2.32E-08 8.41E-19 1.53E-07 5.88E-07 2.44E-08 5.61E-10
  5.50E+05 8.09E-11 2.90E-14 7.83E-04 3.05E-13 1.14E-11 6.23E-10 4.49E-08 9.86E-19 1.54E-07 5.84E-07 1.82E-08 3.55E-10
  7.50E+05 5.07E-11 6.89E-14 1.66E-04 2.87E-13 8.11E-12 3.50E-10 7.70E-08 8.38E-19 1.54E-07 5.81E-07 1.48E-08 1.65E-10
  9.50E+05 2.48E-11 1.35E-13 1.30E-05 2.07E-13 3.57E-12 1.41E-10 1.18E-07 5.40E-19 1.55E-07 5.80E-07 1.30E-08 4.69E-11
  1.15E+06 7.87E-12 3.27E-13 9.34E-07 1.38E-13 1.17E-12 2.84E-11 2.04E-07 3.40E-19 1.55E-07 5.77E-07 1.16E-08 5.74E-12
  1.35E+06 6.92E-12 1.49E-12 9.62E-07 1.89E-13 1.88E-12 1.49E-11 4.71E-07 5.42E-19 1.56E-07 5.61E-07 9.51E-09 2.84E-12
  1.55E+06 9.77E-12 5.28E-12 1.04E-06 4.45E-13 4.44E-12 4.28E-11 8.22E-07 1.68E-18 1.60E-07 5.20E-07 8.23E-09 8.84E-12
  1.75E+06 1.24E-11 1.35E-11 1.17E-06 1.08E-12 8.16E-12 7.30E-11 9.68E-07 6.78E-18 1.64E-07 4.55E-07 8.71E-09 1.43E-11
  1.95E+06 1.37E-11 2.96E-11 1.31E-06 2.56E-12 1.23E-11 8.05E-11 8.96E-07 2.95E-17 1.68E-07 3.78E-07 9.45E-09 1.49E-11
  2.15E+06 1.37E-11 6.21E-11 1.45E-06 5.92E-12 1.57E-11 6.31E-11 6.98E-07 1.33E-16 1.73E-07 3.06E-07 9.47E-09 1.20E-11
  2.35E+06 1.28E-11 1.27E-10 1.57E-06 1.28E-11 1.76E-11 4.15E-11 4.64E-07 6.23E-16 1.80E-07 2.45E-07 9.13E-09 8.06E-12
  2.55E+06 1.15E-11 2.42E-10 1.65E-06 2.34E-11 1.99E-11 3.14E-11 2.97E-07 2.61E-15 1.92E-07 1.97E-07 9.44E-09 5.44E-12
  2.75E+06 1.00E-11 4.26E-10 1.71E-06 3.70E-11 2.43E-11 2.97E-11 2.01E-07 9.37E-15 2.09E-07 1.60E-07 1.07E-08 4.12E-12
  2.95E+06 8.65E-12 6.92E-10 1.74E-06 5.45E-11 3.16E-11 3.21E-11 1.39E-07 2.97E-14 2.35E-07 1.32E-07 1.27E-08 3.34E-12
  3.15E+06 7.33E-12 1.03E-09 1.74E-06 7.76E-11 4.23E-11 3.76E-11 9.49E-08 8.46E-14 2.70E-07 1.09E-07 1.54E-08 2.75E-12
  3.35E+06 6.08E-12 1.40E-09 1.73E-06 1.08E-10 5.75E-11 4.63E-11 6.32E-08 2.20E-13 3.16E-07 9.08E-08 1.89E-08 2.24E-12
  3.55E+06 4.95E-12 1.82E-09 1.70E-06 1.48E-10 7.78E-11 5.81E-11 4.15E-08 5.35E-13 3.75E-07 7.49E-08 2.34E-08 1.78E-12
  3.75E+06 4.27E-12 2.28E-09 1.66E-06 2.01E-10 1.05E-10 7.41E-11 2.70E-08 1.25E-12 4.45E-07 6.08E-08 2.99E-08 1.36E-12
  3.95E+06 5.05E-12 2.75E-09 1.60E-06 2.76E-10 1.45E-10 9.96E-11 1.71E-08 2.87E-12 5.28E-07 4.74E-08 4.08E-08 9.91E-13
  4.15E+06 8.20E-12 3.18E-09 1.53E-06 3.95E-10 2.10E-10 1.46E-10 1.05E-08 6.70E-12 6.24E-07 3.47E-08 6.09E-08 6.78E-13
  4.35E+06 1.26E-11 3.64E-09 1.44E-06 5.79E-10 3.14E-10 2.27E-10 6.41E-09 1.61E-11 7.32E-07 2.36E-08 9.66E-08 4.38E-13
  4.55E+06 1.55E-11 4.31E-09 1.33E-06 8.34E-10 4.62E-10 3.46E-10 4.05E-09 3.93E-11 8.52E-07 1.47E-08 1.54E-07 2.65E-13
  4.75E+06 1.58E-11 5.40E-09 1.21E-06 1.15E-09 6.46E-10 4.88E-10 2.71E-09 9.59E-11 9.85E-07 8.56E-09 2.43E-07 1.50E-13
  4.95E+06 1.37E-11 7.17E-09 1.07E-06 1.52E-09 8.47E-10 6.21E-10 1.91E-09 2.30E-10 1.13E-06 4.69E-09 3.79E-07 7.87E-14
  5.15E+06 1.08E-11 1.00E-08 9.12E-07 1.89E-09 1.04E-09 7.06E-10 1.41E-09 5.40E-10 1.29E-06 2.47E-09 5.99E-07 3.89E-14
  5.35E+06 8.09E-12 1.46E-08 7.50E-07 2.24E-09 1.19E-09 7.16E-10 1.09E-09 1.24E-09 1.45E-06 1.30E-09 9.64E-07 1.85E-14
  5.55E+06 6.01E-12 2.28E-08 5.90E-07 2.50E-09 1.27E-09 6.36E-10 8.89E-10 2.82E-09 1.61E-06 6.92E-10 1.58E-06 8.40E-15
  5.75E+06 4.53E-12 3.94E-08 4.42E-07 2.61E-09 1.23E-09 4.79E-10 7.88E-10 6.49E-09 1.75E-06 3.77E-10 2.58E-06 3.49E-15
  5.95E+06 3.49E-12 7.91E-08 3.16E-07 2.47E-09 1.07E-09 2.98E-10 7.85E-10 1.54E-08 1.87E-06 2.12E-10 4.04E-06 1.22E-15
  6.15E+06 2.62E-12 3.14E-07 2.15E-07 1.92E-09 7.52E-10 1.29E-10 1.30E-09 5.67E-08 1.95E-06 1.24E-10 5.98E-06 2.93E-16
  6.35E+06 8.93E-13 6.65E-06 1.34E-07 2.85E-10 9.28E-11 1.91E-11 9.97E-09 1.74E-07 1.97E-06 7.63E-11 8.18E-06 5.11E-17
  6.55E+06 2.01E-13 3.26E-05 8.40E-08 1.16E-10 2.15E-11 2.92E-12 2.44E-08 2.67E-07 1.97E-06 4.90E-11 1.03E-05 1.02E-17
  6.75E+06 7.29E-14 8.71E-05 5.42E-08 6.51E-11 7.21E-12 4.82E-13 3.67E-08 3.28E-07 1.97E-06 3.28E-11 1.23E-05 2.37E-18
  6.95E+06 3.66E-14 1.72E-04 3.61E-08 3.93E-11 2.95E-12 8.73E-14 4.25E-08 3.68E-07 1.97E-06 2.29E-11 1.43E-05 6.27E-19
  7.15E+06 2.27E-14 2.83E-04 2.51E-08 2.38E-11 1.38E-12 1.78E-14 4.12E-08 3.93E-07 1.97E-06 1.67E-11 1.62E-05 1.91E-19
  7.35E+06 1.58E-14 4.24E-04 1.78E-08 1.42E-11 6.81E-13 3.94E-15 3.59E-08 4.12E-07 1.96E-06 1.25E-11 1.83E-05 6.33E-20
  7.55E+06 1.14E-14 6.08E-04 1.25E-08 8.23E-12 3.44E-13 8.64E-16 2.92E-08 4.26E-07 1.96E-06 9.31E-12 2.07E-05 2.11E-20
  7.75E+06 8.52E-15 8.36E-04 8.69E-09 4.63E-12 1.77E-13 1.89E-16 2.22E-08 4.38E-07 1.96E-06 6.94E-12 2.35E-05 7.11E-21
  7.95E+06 6.60E-15 1.11E-03 5.99E-09 2.52E-12 9.25E-14 4.18E-17 1.57E-08 4.46E-07 1.96E-06 5.16E-12 2.68E-05 2.41E-21
  8.15E+06 5.30E-15 1.41E-03 4.10E-09 1.33E-12 4.90E-14 9.42E-18 1.04E-08 4.53E-07 1.95E-06 3.85E-12 3.05E-05 8.24E-22
  8.35E+06 4.39E-15 1.74E-03 2.80E-09 6.82E-13 2.63E-14 2.18E-18 6.43E-09 4.59E-07 1.95E-06 2.87E-12 3.47E-05 2.85E-22
  8.55E+06 3.76E-15 2.07E-03 1.91E-09 3.43E-13 1.43E-14 5.21E-19 3.76E-09 4.63E-07 1.94E-06 2.15E-12 3.91E-05 1.00E-22
  8.75E+06 3.31E-15 2.41E-03 1.30E-09 1.70E-13 7.82E-15 1.30E-19 2.09E-09 4.66E-07 1.94E-06 1.61E-12 4.38E-05 3.57E-23
  8.95E+06 3.00E-15 2.73E-03 8.89E-10 8.45E-14 4.33E-15 3.36E-20 1.12E-09 4.67E-07 1.93E-06 1.22E-12 4.85E-05 1.29E-23
  9.15E+06 2.78E-15 3.04E-03 6.15E-10 4.32E-14 2.41E-15 9.09E-21 5.76E-10 4.68E-07 1.92E-06 9.32E-13 5.31E-05 4.78E-24
