 SOLAR ZENITH ANGLE (deg) =    48.2000000000000     
 FIXED SPECIES MIXING RATIOS:
    O2 =   0.210000000000000       CO2 =   4.000000000000000E-004
 
    CH4 =   1.600000000000082E-006
 Standard CH3CL flux =  0.000E+00

 PO2= 1.517E-01  PNO= 3.565E-02  ZAPNO= 3.768E+03
 N= 3     X= 6.98377E-01  ERR= 1.04174E-06

 TIME = 0.0000E+00     TIMEY =   0.0000E+00 YEARS

 NPHOT =  0

 MIXING RATIOS OF LONG-LIVED SPECIES


   6.35E+06 6.01E-10 1.08E-13 1.30E-10 5.17E-13 3.71E-08 5.11E-04 2.69E-03 3.67E-05 3.07E-05 3.06E-05 2.22E-04
   6.65E+06 7.23E-10 3.49E-12 1.75E-10 1.67E-11 6.59E-08 5.13E-04 2.70E-03 3.69E-05 3.07E-05 3.06E-05 2.24E-04
   6.95E+06 8.92E-10 3.43E-11 2.27E-10 1.65E-10 1.47E-07 5.14E-04 2.70E-03 3.70E-05 3.07E-05 3.06E-05 2.25E-04
   7.25E+06 1.12E-09 1.54E-10 2.85E-10 7.37E-10 3.83E-07 5.15E-04 2.70E-03 3.71E-05 3.07E-05 3.06E-05 2.25E-04
   7.55E+06 1.43E-09 4.01E-10 3.47E-10 1.93E-09 8.41E-07 5.16E-04 2.69E-03 3.72E-05 3.07E-05 3.06E-05 2.26E-04
   7.85E+06 1.84E-09 7.36E-10 4.12E-10 3.53E-09 1.45E-06 5.19E-04 2.69E-03 3.73E-05 3.07E-05 3.06E-05 2.26E-04
   8.15E+06 2.48E-09 1.07E-09 4.79E-10 5.15E-09 2.06E-06 5.44E-04 2.66E-03 3.73E-05 3.07E-05 3.06E-05 2.26E-04
   8.45E+06 3.60E-09 1.35E-09 5.50E-10 6.48E-09 2.58E-06 6.02E-04 2.60E-03 3.74E-05 3.07E-05 3.06E-05 2.27E-04
   8.75E+06 5.51E-09 1.56E-09 6.29E-10 7.44E-09 2.97E-06 6.27E-04 2.57E-03 3.74E-05 3.07E-05 3.06E-05 2.27E-04
   9.05E+06 8.47E-09 2.28E-09 7.15E-10 8.08E-09 3.25E-06 6.14E-04 2.58E-03 3.75E-05 3.07E-05 3.06E-05 2.27E-04
   9.35E+06 1.33E-08 6.79E-09 8.02E-10 8.58E-09 3.47E-06 5.65E-04 2.64E-03 3.75E-05 3.07E-05 3.06E-05 2.27E-04
   9.65E+06 2.16E-08 1.96E-08 8.95E-10 9.18E-09 3.71E-06 5.28E-04 2.68E-03 3.75E-05 3.07E-05 3.06E-05 2.28E-04
   9.95E+06 3.36E-08 4.38E-08 9.94E-10 1.02E-08 3.99E-06 5.18E-04 2.69E-03 3.75E-05 3.07E-05 3.06E-05 2.28E-04

     Z      PCH4     PCH3OOH  PN2O     PHNO3    PNO      PNO2     PHNO4    PCCL3F   PCCL2F2  PCCL4    PCH3CL
   5.00E+04 0.00E+00 2.28E-06 2.43E-31 1.48E-07 0.00E+00 3.03E-03 2.35E-06 5.75E-30 2.05E-31 3.04E-29 3.74E-36
   3.50E+05 0.00E+00 2.78E-06 1.63E-25 1.89E-07 0.00E+00 3.42E-03 2.95E-06 3.71E-24 1.54E-25 1.51E-23 1.31E-28
   6.50E+05 0.00E+00 3.13E-06 1.03E-20 2.19E-07 1.76-116 3.68E-03 3.37E-06 2.21E-19 1.09E-20 7.19E-19 3.99E-23
   9.50E+05 0.00E+00 3.37E-06 4.56E-17 2.40E-07 4.07E-79 3.85E-03 3.66E-06 9.39E-16 5.11E-17 2.69E-15 3.24E-19
   1.25E+06 0.00E+00 3.52E-06 1.77E-14 2.56E-07 1.29E-53 3.97E-03 3.87E-06 3.57E-13 2.03E-14 9.60E-13 1.64E-16
   1.55E+06 0.00E+00 3.63E-06 9.28E-13 2.69E-07 3.74E-37 4.03E-03 4.02E-06 1.85E-11 1.08E-12 4.86E-11 9.54E-15
   1.85E+06 0.00E+00 3.74E-06 1.49E-11 2.90E-07 1.12E-26 4.08E-03 4.21E-06 2.97E-10 1.73E-11 7.79E-10 1.56E-13
   2.15E+06 0.00E+00 3.88E-06 1.23E-10 3.41E-07 6.52E-20 4.11E-03 4.54E-06 2.46E-09 1.43E-10 6.52E-09 1.26E-12
   2.45E+06 0.00E+00 4.11E-06 6.85E-10 4.86E-07 1.63E-15 4.13E-03 5.18E-06 1.37E-08 8.17E-10 3.63E-08 7.49E-12
   2.75E+06 0.00E+00 4.51E-06 3.11E-09 9.67E-07 1.29E-12 4.15E-03 6.66E-06 6.12E-08 4.06E-09 1.58E-07 4.47E-11
   3.05E+06 0.00E+00 5.32E-06 1.17E-08 2.50E-06 1.10E-10 4.17E-03 1.05E-05 2.26E-07 1.71E-08 5.65E-07 2.25E-10
   3.35E+06 6.55-234 6.97E-06 3.35E-08 6.23E-06 2.06E-09 4.19E-03 1.93E-05 6.37E-07 5.40E-08 1.60E-06 8.04E-10
   3.65E+06 3.27-154 9.75E-06 6.86E-08 1.23E-05 1.29E-08 4.21E-03 3.52E-05 1.30E-06 1.22E-07 3.34E-06 2.00E-09
   3.95E+06 8.50-104 1.36E-05 1.08E-07 1.93E-05 3.93E-08 4.21E-03 5.85E-05 2.02E-06 2.09E-07 5.31E-06 3.72E-09
   4.25E+06 2.07E-71 1.82E-05 1.43E-07 2.63E-05 7.81E-08 4.22E-03 8.80E-05 2.66E-06 3.00E-07 6.98E-06 5.72E-09
   4.55E+06 2.65E-50 2.25E-05 1.72E-07 3.22E-05 1.21E-07 4.22E-03 1.16E-04 3.17E-06 3.88E-07 8.20E-06 7.81E-09
   4.85E+06 2.30E-36 2.54E-05 1.96E-07 3.68E-05 1.62E-07 4.22E-03 1.37E-04 3.58E-06 4.71E-07 9.03E-06 9.93E-09
   5.15E+06 6.32E-27 2.73E-05 2.16E-07 4.05E-05 2.04E-07 4.22E-03 1.51E-04 3.92E-06 5.53E-07 9.61E-06 1.22E-08
   5.45E+06 2.14E-20 2.85E-05 2.35E-07 4.36E-05 2.54E-07 4.22E-03 1.60E-04 4.23E-06 6.37E-07 1.01E-05 1.47E-08
   5.75E+06 8.20E-16 2.92E-05 2.53E-07 4.62E-05 3.19E-07 4.22E-03 1.65E-04 4.51E-06 7.27E-07 1.05E-05 1.77E-08
   6.05E+06 1.26E-12 2.96E-05 2.69E-07 4.86E-05 3.99E-07 4.22E-03 1.69E-04 4.79E-06 8.24E-07 1.09E-05 2.13E-08
   6.35E+06 1.94E-10 2.99E-05 2.85E-07 5.07E-05 4.87E-07 4.22E-03 1.72E-04 5.05E-06 9.27E-07 1.12E-05 2.56E-08
   6.65E+06 6.28E-09 3.00E-05 3.01E-07 5.27E-05 5.77E-07 4.22E-03 1.74E-04 5.31E-06 1.04E-06 1.16E-05 3.06E-08
   6.95E+06 6.18E-08 3.01E-05 3.15E-07 5.45E-05 6.68E-07 4.22E-03 1.76E-04 5.56E-06 1.15E-06 1.20E-05 3.60E-08
   7.25E+06 2.76E-07 3.02E-05 3.28E-07 5.61E-05 7.63E-07 4.22E-03 1.77E-04 5.79E-06 1.25E-06 1.24E-05 4.17E-08
   7.55E+06 7.22E-07 3.02E-05 3.40E-07 5.75E-05 8.57E-07 4.22E-03 1.78E-04 6.00E-06 1.36E-06 1.28E-05 4.74E-08
   7.85E+06 1.32E-06 3.03E-05 3.50E-07 5.87E-05 9.42E-07 4.22E-03 1.79E-04 6.19E-06 1.45E-06 1.32E-05 5.31E-08
   8.15E+06 1.93E-06 3.03E-05 3.59E-07 5.97E-05 1.02E-06 4.22E-03 1.79E-04 6.36E-06 1.54E-06 1.36E-05 5.87E-08
   8.45E+06 2.43E-06 3.03E-05 3.67E-07 6.07E-05 1.09E-06 4.22E-03 1.80E-04 6.52E-06 1.62E-06 1.39E-05 6.42E-08
   8.75E+06 2.79E-06 3.04E-05 3.75E-07 6.16E-05 1.15E-06 4.22E-03 1.81E-04 6.67E-06 1.70E-06 1.42E-05 7.02E-08
   9.05E+06 3.02E-06 3.04E-05 3.82E-07 6.24E-05 1.22E-06 4.22E-03 1.81E-04 6.81E-06 1.78E-06 1.46E-05 7.63E-08
   9.35E+06 3.17E-06 3.04E-05 3.89E-07 6.31E-05 1.28E-06 4.22E-03 1.82E-04 6.94E-06 1.86E-06 1.49E-05 8.23E-08
   9.65E+06 3.25E-06 3.04E-05 3.95E-07 6.38E-05 1.33E-06 4.22E-03 1.82E-04 7.07E-06 1.93E-06 1.52E-05 8.86E-08
   9.95E+06 3.31E-06 3.04E-05 4.00E-07 6.44E-05 1.38E-06 4.22E-03 1.83E-04 7.19E-06 2.00E-06 1.56E-05 9.50E-08

     Z      PMCCL3   PCL2     PHOCL    PNOCL    PCLONO   PCLONO2  PCLO2    PHCL
   5.00E+04 7.97E-30 8.39E-04 8.30E-05 6.68E-04 1.43E-03 1.88E-05 2.30E-24 1.25E-31
   3.50E+05 5.10E-24 9.75E-04 9.92E-05 7.68E-04 1.71E-03 2.20E-05 6.50E-24 8.49E-26
   6.50E+05 3.02E-19 1.07E-03 1.10E-04 8.36E-04 1.90E-03 2.43E-05 3.50E-23 5.26E-21
   9.50E+05 1.28E-15 1.13E-03 1.18E-04 8.81E-04 2.03E-03 2.59E-05 3.18E-21 2.29E-17
   1.25E+06 4.87E-13 1.17E-03 1.23E-04 9.10E-04 2.11E-03 2.69E-05 1.56E-19 8.79E-15
   1.55E+06 2.53E-11 1.19E-03 1.26E-04 9.28E-04 2.16E-03 2.76E-05 4.32E-18 4.59E-13
   1.85E+06 4.06E-10 1.21E-03 1.29E-04 9.41E-04 2.21E-03 2.82E-05 2.10E-16 7.38E-12
   2.15E+06 3.36E-09 1.23E-03 1.31E-04 9.51E-04 2.26E-03 2.90E-05 1.98E-14 6.11E-11
   2.45E+06 1.86E-08 1.24E-03 1.35E-04 9.62E-04 2.32E-03 3.04E-05 2.30E-12 3.45E-10
   2.75E+06 8.23E-08 1.25E-03 1.39E-04 9.81E-04 2.40E-03 3.29E-05 2.44E-10 1.63E-09
   3.05E+06 3.01E-07 1.27E-03 1.46E-04 1.02E-03 2.52E-03 3.90E-05 1.96E-08 6.44E-09
   3.35E+06 8.40E-07 1.29E-03 1.54E-04 1.11E-03 2.69E-03 5.33E-05 9.37E-07 1.93E-08
   3.65E+06 1.70E-06 1.30E-03 1.63E-04 1.26E-03 2.88E-03 8.11E-05 1.86E-05 4.12E-08
   3.95E+06 2.62E-06 1.32E-03 1.72E-04 1.42E-03 3.06E-03 1.23E-04 1.54E-04 6.74E-08
   4.25E+06 3.43E-06 1.32E-03 1.83E-04 1.56E-03 3.23E-03 1.73E-04 5.38E-04 9.32E-08
   4.55E+06 4.06E-06 1.33E-03 1.93E-04 1.66E-03 3.36E-03 2.18E-04 1.03E-03 1.17E-07
   4.85E+06 4.55E-06 1.33E-03 2.00E-04 1.74E-03 3.44E-03 2.50E-04 1.43E-03 1.38E-07
   5.15E+06 4.95E-06 1.33E-03 2.04E-04 1.78E-03 3.49E-03 2.70E-04 1.68E-03 1.59E-07
   5.45E+06 5.31E-06 1.33E-03 2.07E-04 1.81E-03 3.52E-03 2.82E-04 1.83E-03 1.81E-07
   5.75E+06 5.63E-06 1.33E-03 2.09E-04 1.84E-03 3.53E-03 2.89E-04 1.93E-03 2.03E-07
   6.05E+06 5.93E-06 1.33E-03 2.10E-04 1.85E-03 3.54E-03 2.94E-04 1.98E-03 2.29E-07
   6.35E+06 6.22E-06 1.33E-03 2.10E-04 1.86E-03 3.55E-03 2.96E-04 2.01E-03 2.56E-07
   6.65E+06 6.49E-06 1.33E-03 2.10E-04 1.87E-03 3.55E-03 2.98E-04 2.02E-03 2.86E-07
   6.95E+06 6.74E-06 1.33E-03 2.10E-04 1.87E-03 3.55E-03 2.98E-04 2.02E-03 3.18E-07
   7.25E+06 6.97E-06 1.33E-03 2.10E-04 1.88E-03 3.55E-03 2.99E-04 2.03E-03 3.49E-07
   7.55E+06 7.18E-06 1.33E-03 2.10E-04 1.88E-03 3.55E-03 2.99E-04 2.03E-03 3.80E-07
   7.85E+06 7.36E-06 1.33E-03 2.10E-04 1.88E-03 3.55E-03 2.99E-04 2.03E-03 4.10E-07
   8.15E+06 7.52E-06 1.33E-03 2.10E-04 1.88E-03 3.55E-03 2.99E-04 2.03E-03 4.37E-07
   8.45E+06 7.66E-06 1.33E-03 2.10E-04 1.88E-03 3.55E-03 2.99E-04 2.03E-03 4.64E-07
   8.75E+06 7.80E-06 1.33E-03 2.10E-04 1.88E-03 3.55E-03 2.99E-04 2.03E-03 4.92E-07
   9.05E+06 7.93E-06 1.33E-03 2.10E-04 1.88E-03 3.55E-03 3.00E-04 2.03E-03 5.20E-07
   9.35E+06 8.05E-06 1.33E-03 2.10E-04 1.89E-03 3.55E-03 3.00E-04 2.03E-03 5.46E-07
   9.65E+06 8.16E-06 1.33E-03 2.10E-04 1.89E-03 3.55E-03 3.00E-04 2.03E-03 5.73E-07
   9.95E+06 8.26E-06 1.33E-03 2.10E-04 1.89E-03 3.55E-03 3.00E-04 2.03E-03 6.00E-07

     Z      PNO3     PN2O5    PCL2O2   PSO2     PH2S     PSO21    PSO23    PH2SO4
   5.00E+04 1.46E-02 9.06E-06 4.02E-04 8.69E-29 2.14E-28 5.36E-05 4.72E-07 1.25E-31
   3.50E+05 1.53E-02 1.11E-05 4.85E-04 6.34E-23 1.07E-22 6.82E-05 5.32E-07 8.49E-26
   6.50E+05 1.59E-02 1.24E-05 5.42E-04 3.55E-18 5.33E-18 7.88E-05 5.73E-07 5.26E-21
   9.50E+05 1.62E-02 1.34E-05 5.81E-04 1.42E-14 2.07E-14 8.63E-05 6.00E-07 2.29E-17
   1.25E+06 1.65E-02 1.40E-05 6.06E-04 5.24E-12 7.50E-12 9.16E-05 6.18E-07 8.79E-15
   1.55E+06 1.66E-02 1.45E-05 6.23E-04 2.69E-10 3.83E-10 9.59E-05 6.29E-07 4.59E-13
   1.85E+06 1.67E-02 1.49E-05 6.39E-04 4.31E-09 6.13E-09 1.02E-04 6.35E-07 7.38E-12
   2.15E+06 1.68E-02 1.57E-05 6.58E-04 3.58E-08 5.12E-08 1.11E-04 6.39E-07 6.11E-11
   2.45E+06 1.68E-02 1.70E-05 6.85E-04 1.97E-07 2.87E-07 1.26E-04 6.41E-07 3.45E-10
   2.75E+06 1.68E-02 2.00E-05 7.25E-04 8.47E-07 1.28E-06 1.50E-04 6.43E-07 1.63E-09
   3.05E+06 1.68E-02 2.74E-05 7.88E-04 2.94E-06 4.70E-06 1.91E-04 6.44E-07 6.44E-09
   3.35E+06 1.69E-02 4.40E-05 8.91E-04 7.79E-06 1.35E-05 2.60E-04 6.44E-07 1.93E-08
   3.65E+06 1.69E-02 7.16E-05 1.04E-03 1.47E-05 2.84E-05 3.59E-04 6.45E-07 4.12E-08
   3.95E+06 1.69E-02 1.07E-04 1.24E-03 2.13E-05 4.57E-05 4.67E-04 6.45E-07 6.74E-08
   4.25E+06 1.69E-02 1.45E-04 1.54E-03 2.62E-05 6.07E-05 5.61E-04 6.45E-07 9.32E-08
   4.55E+06 1.69E-02 1.78E-04 1.84E-03 2.97E-05 7.18E-05 6.28E-04 6.45E-07 1.17E-07
   4.85E+06 1.69E-02 2.01E-04 2.06E-03 3.21E-05 7.94E-05 6.69E-04 6.45E-07 1.38E-07
   5.15E+06 1.69E-02 2.16E-04 2.21E-03 3.38E-05 8.47E-05 6.92E-04 6.45E-07 1.59E-07
   5.45E+06 1.69E-02 2.24E-04 2.29E-03 3.51E-05 8.86E-05 7.06E-04 6.45E-07 1.81E-07
   5.75E+06 1.69E-02 2.30E-04 2.34E-03 3.61E-05 9.17E-05 7.14E-04 6.45E-07 2.03E-07
   6.05E+06 1.69E-02 2.33E-04 2.37E-03 3.70E-05 9.40E-05 7.19E-04 6.45E-07 2.29E-07
   6.35E+06 1.69E-02 2.35E-04 2.38E-03 3.76E-05 9.59E-05 7.21E-04 6.45E-07 2.56E-07
   6.65E+06 1.69E-02 2.36E-04 2.39E-03 3.82E-05 9.75E-05 7.22E-04 6.45E-07 2.86E-07
   6.95E+06 1.69E-02 2.36E-04 2.39E-03 3.87E-05 9.87E-05 7.23E-04 6.45E-07 3.18E-07
   7.25E+06 1.69E-02 2.36E-04 2.40E-03 3.94E-05 9.98E-05 7.23E-04 6.45E-07 3.49E-07
   7.55E+06 1.69E-02 2.36E-04 2.40E-03 4.03E-05 1.01E-04 7.23E-04 6.45E-07 3.80E-07
   7.85E+06 1.69E-02 2.37E-04 2.40E-03 4.14E-05 1.01E-04 7.23E-04 6.45E-07 4.10E-07
   8.15E+06 1.69E-02 2.37E-04 2.40E-03 4.24E-05 1.02E-04 7.23E-04 6.45E-07 4.37E-07
   8.45E+06 1.69E-02 2.37E-04 2.40E-03 4.33E-05 1.02E-04 7.23E-04 6.45E-07 4.64E-07
   8.75E+06 1.69E-02 2.37E-04 2.40E-03 4.39E-05 1.03E-04 7.23E-04 6.45E-07 4.92E-07
   9.05E+06 1.69E-02 2.37E-04 2.40E-03 4.44E-05 1.03E-04 7.23E-04 6.45E-07 5.20E-07
   9.35E+06 1.69E-02 2.37E-04 2.40E-03 4.47E-05 1.03E-04 7.24E-04 6.45E-07 5.46E-07
   9.65E+06 1.69E-02 2.37E-04 2.40E-03 4.49E-05 1.03E-04 7.24E-04 6.45E-07 5.73E-07
   9.95E+06 1.69E-02 2.37E-04 2.40E-03 4.50E-05 1.04E-04 7.24E-04 6.45E-07 6.00E-07
 N = 174  EMAX = 8.98E-05 FOR HSO     AT Z = 1.95E+06 U = 4.39E-19 RHS = 3.94E-23  DT = 3.85E+17  TIME = 5.00E+17
 
 BEFOREOUT
 N=                   174 NN=                 10000 SN=  0.000000000000000E+000 
 NS=                     0

 TIME = 0.5000E+18     TIMEY =   1.5855E+10 YEARS

 NPHOT = 34

 MIXING RATIOS OF LONG-LIVED SPECIES


     Z        H2CO     O        H2O      OH       HO2      H2O2     O3       H        H2       CH4      CO       CH3OOH  
  5.00E+04 1.71E-10 3.75E-17 1.37E-02 5.27E-14 1.13E-11 1.13E-09 1.51E-08 6.97E-21 5.50E-07 1.60E-06 9.00E-08 9.26E-10
  1.50E+05 1.78E-10 5.21E-17 8.58E-03 6.18E-14 1.13E-11 1.17E-09 1.80E-08 7.72E-21 5.50E-07 1.60E-06 8.22E-08 9.13E-10
  2.50E+05 1.77E-10 7.43E-17 5.20E-03 7.22E-14 1.11E-11 1.15E-09 2.19E-08 8.55E-21 5.51E-07 1.59E-06 7.55E-08 8.36E-10
  3.50E+05 1.66E-10 1.06E-16 2.92E-03 8.17E-14 1.05E-11 1.05E-09 2.68E-08 9.26E-21 5.51E-07 1.59E-06 6.98E-08 6.91E-10
  5.50E+05 1.26E-10 2.02E-16 7.76E-04 9.84E-14 8.50E-12 7.01E-10 3.74E-08 1.04E-20 5.52E-07 1.59E-06 6.08E-08 3.76E-10
  7.50E+05 7.39E-11 3.54E-16 1.62E-04 9.50E-14 5.97E-12 3.91E-10 4.76E-08 9.75E-21 5.52E-07 1.58E-06 5.47E-08 1.76E-10
  9.50E+05 4.21E-11 5.97E-16 2.09E-05 9.73E-14 3.96E-12 2.00E-10 5.77E-08 1.01E-20 5.53E-07 1.58E-06 5.04E-08 7.52E-11
  1.15E+06 2.23E-11 1.17E-15 4.29E-06 1.08E-13 2.10E-12 6.70E-11 7.96E-08 1.11E-20 5.53E-07 1.58E-06 4.50E-08 1.88E-11
  1.35E+06 1.24E-11 4.72E-15 4.32E-06 8.43E-14 8.66E-13 7.34E-12 1.71E-07 9.16E-21 5.52E-07 1.56E-06 3.55E-08 2.05E-12
  1.55E+06 9.30E-12 2.21E-14 4.41E-06 8.42E-14 5.92E-13 1.47E-12 4.23E-07 9.06E-21 5.50E-07 1.52E-06 2.51E-08 4.58E-13
  1.75E+06 9.54E-12 8.58E-14 4.55E-06 1.16E-13 7.63E-13 1.57E-12 8.70E-07 1.25E-20 5.43E-07 1.45E-06 1.75E-08 3.75E-13
  1.95E+06 1.12E-11 2.83E-13 4.74E-06 1.86E-13 1.28E-12 3.03E-12 1.51E-06 2.20E-20 5.33E-07 1.36E-06 1.31E-08 5.11E-13
  2.15E+06 1.46E-11 8.48E-13 4.95E-06 3.36E-13 2.52E-12 7.87E-12 2.34E-06 4.88E-20 5.20E-07 1.26E-06 1.08E-08 9.42E-13
  2.35E+06 2.03E-11 2.43E-12 5.16E-06 6.67E-13 5.49E-12 2.37E-11 3.38E-06 1.30E-19 5.05E-07 1.16E-06 9.81E-09 2.01E-12
  2.55E+06 2.84E-11 6.69E-12 5.38E-06 1.40E-12 1.19E-11 6.82E-11 4.66E-06 3.91E-19 4.87E-07 1.05E-06 9.32E-09 3.98E-12
  2.75E+06 3.88E-11 1.78E-11 5.60E-06 3.02E-12 2.49E-11 1.71E-10 6.17E-06 1.33E-18 4.67E-07 9.50E-07 9.04E-09 6.71E-12
  2.95E+06 5.07E-11 4.57E-11 5.84E-06 6.69E-12 4.79E-11 3.46E-10 7.70E-06 5.39E-18 4.44E-07 8.43E-07 8.79E-09 9.13E-12
  3.15E+06 6.14E-11 1.12E-10 6.07E-06 1.49E-11 8.24E-11 5.31E-10 8.88E-06 2.62E-17 4.18E-07 7.35E-07 8.48E-09 9.87E-12
  3.35E+06 6.96E-11 2.65E-10 6.31E-06 3.23E-11 1.24E-10 5.98E-10 9.15E-06 1.47E-16 3.90E-07 6.27E-07 8.20E-09 8.75E-12
  3.55E+06 7.46E-11 6.02E-10 6.54E-06 6.60E-11 1.62E-10 4.98E-10 8.37E-06 8.40E-16 3.63E-07 5.24E-07 7.99E-09 6.62E-12
  3.75E+06 7.53E-11 1.33E-09 6.74E-06 1.26E-10 1.89E-10 3.49E-10 7.15E-06 4.56E-15 3.40E-07 4.31E-07 7.77E-09 4.64E-12
  3.95E+06 7.34E-11 2.95E-09 6.91E-06 2.25E-10 2.14E-10 2.40E-10 5.85E-06 2.38E-14 3.25E-07 3.52E-07 7.59E-09 3.36E-12
  4.15E+06 6.96E-11 6.52E-09 7.03E-06 3.62E-10 2.44E-10 1.83E-10 4.70E-06 1.12E-13 3.22E-07 2.87E-07 7.58E-09 2.73E-12
  4.35E+06 6.40E-11 1.35E-08 7.11E-06 5.05E-10 2.82E-10 1.57E-10 3.80E-06 4.26E-13 3.34E-07 2.38E-07 7.87E-09 2.52E-12
  4.55E+06 5.71E-11 2.54E-08 7.14E-06 6.29E-10 3.21E-10 1.41E-10 3.04E-06 1.31E-12 3.64E-07 2.03E-07 8.57E-09 2.49E-12
  4.75E+06 4.94E-11 4.29E-08 7.13E-06 7.24E-10 3.54E-10 1.26E-10 2.41E-06 3.33E-12 4.12E-07 1.77E-07 9.82E-09 2.50E-12
  4.95E+06 4.04E-11 6.57E-08 7.08E-06 8.08E-10 3.84E-10 1.18E-10 1.99E-06 7.23E-12 4.80E-07 1.59E-07 1.18E-08 2.41E-12
  5.15E+06 3.28E-11 9.58E-08 7.01E-06 8.82E-10 4.12E-10 1.10E-10 1.65E-06 1.46E-11 5.66E-07 1.46E-07 1.54E-08 2.31E-12
  5.35E+06 2.63E-11 1.32E-07 6.92E-06 9.62E-10 4.43E-10 1.08E-10 1.41E-06 2.71E-11 6.66E-07 1.36E-07 2.13E-08 2.13E-12
  5.55E+06 2.13E-11 1.76E-07 6.81E-06 1.05E-09 4.77E-10 1.08E-10 1.21E-06 4.91E-11 7.76E-07 1.29E-07 3.08E-08 1.95E-12
  5.75E+06 1.73E-11 2.30E-07 6.69E-06 1.16E-09 5.19E-10 1.11E-10 1.01E-06 8.84E-11 8.96E-07 1.22E-07 4.51E-08 1.79E-12
  5.95E+06 1.42E-11 2.94E-07 6.55E-06 1.30E-09 5.79E-10 1.18E-10 8.30E-07 1.60E-10 1.02E-06 1.17E-07 6.55E-08 1.63E-12
  6.15E+06 1.17E-11 3.66E-07 6.41E-06 1.49E-09 6.67E-10 1.34E-10 6.58E-07 2.93E-10 1.16E-06 1.11E-07 9.28E-08 1.48E-12
  6.35E+06 9.48E-12 4.19E-07 6.27E-06 1.78E-09 7.91E-10 1.72E-10 5.57E-07 4.94E-10 1.30E-06 1.06E-07 1.28E-07 1.29E-12
  6.55E+06 9.21E-12 5.20E-07 6.11E-06 2.20E-09 9.88E-10 2.23E-10 3.86E-07 1.02E-09 1.45E-06 1.01E-07 1.72E-07 1.14E-12
  6.75E+06 1.59E-11 5.93E-07 5.94E-06 2.89E-09 1.31E-09 3.29E-10 2.70E-07 2.02E-09 1.62E-06 9.52E-08 2.29E-07 9.90E-13
  6.95E+06 4.10E-11 6.44E-07 5.75E-06 4.13E-09 1.89E-09 5.42E-10 1.78E-07 4.18E-09 1.80E-06 8.91E-08 3.00E-07 8.50E-13
  7.15E+06 9.52E-11 6.99E-07 5.55E-06 6.19E-09 2.84E-09 8.84E-10 1.14E-07 9.11E-09 1.99E-06 8.27E-08 3.86E-07 7.17E-13
  7.35E+06 1.80E-10 8.13E-07 5.31E-06 9.05E-09 4.09E-09 1.32E-09 7.45E-08 2.07E-08 2.22E-06 7.58E-08 4.98E-07 5.77E-13
  7.55E+06 2.88E-10 1.03E-06 5.00E-06 1.24E-08 5.39E-09 1.77E-09 5.12E-08 4.78E-08 2.50E-06 6.79E-08 6.52E-07 4.24E-13
  7.75E+06 3.99E-10 1.38E-06 4.62E-06 1.60E-08 6.60E-09 2.09E-09 3.58E-08 1.09E-07 2.82E-06 5.94E-08 8.57E-07 2.79E-13
  7.95E+06 4.88E-10 2.06E-06 4.16E-06 2.20E-08 8.29E-09 2.03E-09 2.57E-08 2.98E-07 3.15E-06 5.09E-08 1.12E-06 1.57E-13
  8.15E+06 5.62E-10 1.65E-05 3.57E-06 7.52E-09 2.72E-09 9.38E-10 7.88E-08 9.90E-07 3.36E-06 4.29E-08 1.45E-06 6.66E-14
  8.35E+06 3.47E-10 1.07E-04 2.97E-06 2.50E-09 6.17E-10 3.33E-10 2.35E-07 1.94E-06 3.43E-06 3.57E-08 1.82E-06 2.66E-14
  8.55E+06 1.79E-10 3.70E-04 2.43E-06 1.28E-09 1.87E-10 1.15E-10 4.43E-07 2.82E-06 3.46E-06 2.95E-08 2.21E-06 1.06E-14
  8.75E+06 9.68E-11 9.21E-04 1.98E-06 7.29E-10 6.65E-11 3.96E-11 5.81E-07 3.56E-06 3.47E-06 2.43E-08 2.61E-06 4.28E-15
  8.95E+06 6.03E-11 1.86E-03 1.60E-06 4.31E-10 2.69E-11 1.35E-11 6.40E-07 4.15E-06 3.47E-06 1.99E-08 3.02E-06 1.73E-15
  9.15E+06 3.78E-11 3.26E-03 1.30E-06 2.47E-10 1.17E-11 4.52E-12 5.72E-07 4.59E-06 3.47E-06 1.64E-08 3.43E-06 7.07E-16
  9.35E+06 2.60E-11 5.19E-03 1.05E-06 1.41E-10 5.45E-12 1.50E-12 4.74E-07 4.92E-06 3.47E-06 1.35E-08 3.84E-06 2.91E-16
  9.55E+06 1.94E-11 7.65E-03 8.60E-07 7.90E-11 2.69E-12 4.98E-13 3.64E-07 5.15E-06 3.46E-06 1.13E-08 4.26E-06 1.21E-16
  9.75E+06 1.54E-11 1.06E-02 7.23E-07 4.33E-11 1.38E-12 1.73E-13 2.58E-07 5.29E-06 3.45E-06 9.76E-09 4.66E-06 5.37E-17
  9.95E+06 1.30E-11 1.39E-02 6.35E-07 2.34E-11 7.38E-13 8.11E-14 1.69E-07 5.35E-06 3.43E-06 8.74E-09 5.06E-06 3.09E-17
     Z        H2CO     O        H2O      OH       HO2      H2O2     O3       H        H2       CH4      CO       CH3OOH  

 TP, TL
           1.01E+11 2.19E+15 3.28E+11 4.38E+12 3.65E+12 9.46E+10 2.19E+15 3.31E+12 4.40E+10 0.00E+00 9.99E+10 9.00E+10
